Cluster	Repeats	Closest upstream	Dist upstream	Closest downstream	Dist downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start
GENE	1	Jockey-3	813	GENE	330	X:5616572-5618806	5616572	5618806	5616572	5618806	5A	5475817
GENE	1	GENE	330	GENE	-259	X:5619136-5622539	5619136	5622539	5619136	5622539	5A	5475817
GENE	1	GENE	-259	GENE	232	X:5622280-5622416	5622280	5622416	5622280	5622416	5A	5475817
GENE	1	GENE	232	GENE	183	X:5622648-5625493	5622648	5625493	5622648	5625493	5A	5475817
GENE	1	GENE	183	P-1	-21998	X:5625676-5648487	5625676	5648487	5625676	5648487	5A	5475817
P-1	1	GENE	-21998	Gypsy-22	9153	X:5626489-5626563	5626489	5626563	5626489	5626563	5A	5475817
Gypsy-22	1	P-1	9153	1.688	8483	X:5635716-5635805	5635716	5635805	5635716	5635805	5A	5475817
1.688	3	Gypsy-22	8483	GENE	5689	X:5644288-5644878	5644288	5644415	5644785	5644878	5A	5475817
GENE	1	1.688	5689	GENE	253	X:5650567-5662861	5650567	5662861	5650567	5662861	5A	5475817
GENE	1	GENE	253	1.688	-2081	X:5663114-5665605	5663114	5665605	5663114	5665605	5A	5475817
1.688	3	GENE	-2081	GENE	608	X:5663524-5664020	5663524	5663581	5663894	5664020	5A	5475817
GENE	1	1.688	608	GENE	112	X:5664628-5665940	5664628	5665940	5664628	5665940	5A	5475817
GENE	1	GENE	112	Jockey-6	-1309	X:5666052-5670652	5666052	5670652	5666052	5670652	5A	5475817
Jockey-6	1	GENE	-1309	TART	72	X:5669343-5669439	5669343	5669439	5669343	5669439	5A	5475817
TART	1	Jockey-6	72	GENE	1153	X:5669511-5669674	5669511	5669674	5669511	5669674	5A	5475817
GENE	1	TART	1153	LINEJ1	198	X:5670827-5671812	5670827	5671812	5670827	5671812	5A	5475817
LINEJ1	1	GENE	198	GENE	280	X:5672010-5672121	5672010	5672121	5672010	5672121	5A	5475817
GENE	1	LINEJ1	280	GENE	283	X:5672401-5673547	5672401	5673547	5672401	5673547	5A	5475817
GENE	1	GENE	283	GENE	640	X:5673830-5679977	5673830	5679977	5673830	5679977	5A	5475817
GENE	1	GENE	640	GENE	-1861	X:5680617-5682488	5680617	5682488	5680617	5682488	5A	5475817
GENE	1	GENE	-1861	GENE	1113	X:5680627-5682127	5680627	5682127	5680627	5682127	5A	5475817
GENE	1	GENE	1113	GENE	797	X:5683240-5684456	5683240	5684456	5683240	5684456	5A	5475817
GENE	1	GENE	797	GENE	379	X:5685253-5689473	5685253	5689473	5685253	5689473	5A	5475817
GENE	1	GENE	379	GENE	-1170	X:5689852-5691172	5689852	5691172	5689852	5691172	5A	5475817
GENE	1	GENE	-1170	GENE	-139	X:5690002-5693084	5690002	5693084	5690002	5693084	5A	5475817
GENE	1	GENE	-139	GENE	1918	X:5692945-5695205	5692945	5695205	5692945	5695205	5A	5475817
GENE	1	GENE	1918	GENE	897	X:5697123-5697660	5697123	5697660	5697123	5697660	5A	5475817
GENE	1	GENE	897	Helitron-1N	-8444	X:5698557-5708633	5698557	5708633	5698557	5708633	5B	5697153
Helitron-1N	1	GENE	-8444	GENE	8298	X:5700189-5700261	5700189	5700261	5700189	5700261	5B	5697153
GENE	1	Helitron-1N	8298	DNAREP1	-5772	X:5708559-5717778	5708559	5717778	5708559	5717778	5B	5697153
DNAREP1	1	GENE	-5772	1.688	2	X:5712006-5712043	5712006	5712043	5712006	5712043	5B	5697153
1.688	3	DNAREP1	2	GENE	6551	X:5712045-5712823	5712045	5712259	5712621	5712823	5B	5697153
GENE	1	1.688	6551	DOC 5 4725	-10593	X:5719374-5738031	5719374	5738031	5719374	5738031	5B	5697153
DOC 5 4725	1	GENE	-10593	GENE	582	X:5727438-5732158	5727438	5732158	5727438	5732158	5B	5697153
GENE	1	DOC 5 4725	582	GENE	4049	X:5732740-5734614	5732740	5734614	5732740	5734614	5B	5697153
GENE	1	GENE	4049	GENE	493	X:5738663-5747254	5738663	5747254	5738663	5747254	5B	5697153
GENE	1	GENE	493	GENE	172	X:5747747-5752077	5747747	5752077	5747747	5752077	5B	5697153
GENE	1	GENE	172	Gypsy-23	-1121	X:5752249-5754041	5752249	5754041	5752249	5754041	5B	5697153
Gypsy-23	1	GENE	-1121	Jockey-3	1	X:5752920-5752950	5752920	5752950	5752920	5752950	5B	5697153
Jockey-3	1	Gypsy-23	1	Gypsy-23	1	X:5752951-5753172	5752951	5753172	5752951	5753172	5B	5697153
Gypsy-23	1	Jockey-3	1	GENE	200	X:5753173-5753190	5753173	5753190	5753173	5753190	5B	5697153
GENE	1	Gypsy-23	200	GENE	534	X:5753390-5754958	5753390	5754958	5753390	5754958	5B	5697153
GENE	1	GENE	534	GENE	-1136	X:5755492-5756710	5755492	5756710	5755492	5756710	5B	5697153
GENE	1	GENE	-1136	Jockey-3	-1081	X:5755574-5759751	5755574	5759751	5755574	5759751	5B	5697153
Jockey-3	1	GENE	-1081	GENE	1152	X:5758670-5758756	5758670	5758756	5758670	5758756	5B	5697153
GENE	1	Jockey-3	1152	GENE	350	X:5759908-5764203	5759908	5764203	5759908	5764203	5B	5697153
GENE	1	GENE	350	GENE	-23721	X:5764553-5789576	5764553	5789576	5764553	5789576	5B	5697153
GENE	1	GENE	-23721	GENE	2243	X:5765855-5770780	5765855	5770780	5765855	5770780	5B	5697153
GENE	1	GENE	2243	1.688	-1231	X:5773023-5776647	5773023	5776647	5773023	5776647	5C	5766003
1.688	2	GENE	-1231	GENE	1240	X:5775416-5775955	5775416	5775775	5775776	5775955	5C	5766003
GENE	1	1.688	1240	R1	-1852	X:5777195-5781620	5777195	5781620	5777195	5781620	5C	5766003
R1	1	GENE	-1852	GENE	9530	X:5779768-5779957	5779768	5779957	5779768	5779957	5C	5766003
GENE	1	R1	9530	GENE	-166	X:5789487-5790919	5789487	5790919	5789487	5790919	5C	5766003
GENE	1	GENE	-166	GENE	91	X:5790753-5790861	5790753	5790861	5790753	5790861	5C	5766003
GENE	1	GENE	91	GENE	604	X:5790952-5791536	5790952	5791536	5790952	5791536	5C	5766003
GENE	1	GENE	604	GENE	10134	X:5792140-5794543	5792140	5794543	5792140	5794543	5C	5766003
GENE	1	GENE	10134	GENE	3610	X:5804677-5805344	5804677	5805344	5804677	5805344	5C	5766003
GENE	1	GENE	3610	GENE	334	X:5808954-5810158	5808954	5810158	5808954	5810158	5C	5766003
GENE	1	GENE	334	GENE	1267	X:5810492-5811006	5810492	5811006	5810492	5811006	5C	5766003
GENE	1	GENE	1267	1.688	142	X:5812273-5812977	5812273	5812977	5812273	5812977	5C	5766003
1.688	1	GENE	142	Gypsy8-I	721	X:5813119-5813166	5813119	5813166	5813119	5813166	5C	5766003
Gypsy8-I	1	1.688	721	GENE	910	X:5813887-5813954	5813887	5813954	5813887	5813954	5C	5766003
GENE	1	Gypsy8-I	910	RSP-LIKE	1597	X:5814864-5815820	5814864	5815820	5814864	5815820	5C	5766003
RSP-LIKE	1	GENE	1597	1.688	8	X:5817417-5817470	5817417	5817470	5817417	5817470	5C	5766003
1.688	3	RSP-LIKE	8	GENE	415	X:5817478-5818144	5817478	5817621	5817985	5818144	5C	5766003
GENE	1	1.688	415	Gypsy-22	-12716	X:5818559-5840823	5818559	5840823	5818559	5840823	5C	5766003
Gypsy-22	1	GENE	-12716	Gypsy6-I	1899	X:5828107-5828224	5828107	5828224	5828107	5828224	5C	5766003
Gypsy6-I	1	Gypsy-22	1899	TART	914	X:5830123-5830238	5830123	5830238	5830123	5830238	5C	5766003
TART	1	Gypsy6-I	914	Gypsy16-I	430	X:5831152-5831313	5831152	5831313	5831152	5831313	5C	5766003
Gypsy16-I	1	TART	430	GENE	84	X:5831743-5831814	5831743	5831814	5831743	5831814	5C	5766003
GENE	1	Gypsy16-I	84	GENE	83	X:5831898-5832215	5831898	5832215	5831898	5832215	5C	5766003
GENE	1	GENE	83	Jockey-3	5173	X:5832298-5832368	5832298	5832368	5832298	5832368	5C	5766003
Jockey-3	1	GENE	5173	TART	521	X:5837541-5837632	5837541	5837632	5837541	5837632	5C	5766003
TART	3	Jockey-3	521	GENE	6296	X:5838153-5838984	5838153	5838189	5838513	5838984	5C	5766003
GENE	1	TART	6296	1.688	212	X:5845280-5846106	5845280	5846106	5845280	5846106	5C	5766003
1.688	1	GENE	212	Helitron-N2	7171	X:5846318-5846453	5846318	5846453	5846318	5846453	5C	5766003
Helitron-N2	1	1.688	7171	GENE	92	X:5853624-5853669	5853624	5853669	5853624	5853669	5C	5766003
GENE	1	Helitron-N2	92	GENE	10086	X:5853761-5854464	5853761	5854464	5853761	5854464	5C	5766003
GENE	1	GENE	10086	Homo6 824 858	130	X:5864550-5865151	5864550	5865151	5864550	5865151	5C	5766003
Homo6 824 858	1	GENE	130	Gypsy-22	1	X:5865281-5865296	5865281	5865296	5865281	5865296	5C	5766003
Gypsy-22	1	Homo6 824 858	1	Homo6 767 823	1	X:5865297-5865351	5865297	5865351	5865297	5865351	5C	5766003
Homo6 767 823	1	Gypsy-22	1	1.688	1643	X:5865352-5865374	5865352	5865374	5865352	5865374	5C	5766003
1.688	3	Homo6 767 823	1643	GENE	1304	X:5867017-5867791	5867017	5867192	5867561	5867791	5C	5766003
GENE	1	1.688	1304	GENE	575	X:5869095-5870266	5869095	5870266	5869095	5870266	5C	5766003
GENE	1	GENE	575	G5A	308	X:5870841-5873357	5870841	5873357	5870841	5873357	5C	5766003
G5A	1	GENE	308	GENE	-26	X:5873665-5873866	5873665	5873866	5873665	5873866	5C	5766003
GENE	1	G5A	-26	GENE	147	X:5873840-5876853	5873840	5876853	5873840	5876853	5C	5766003
GENE	1	GENE	147	GENE	82	X:5877000-5879787	5877000	5879787	5877000	5879787	5C	5766003
GENE	1	GENE	82	GENE	-911	X:5879869-5883391	5879869	5883391	5879869	5883391	5C	5766003
GENE	1	GENE	-911	POGON1 1 186	-16126	X:5882480-5899989	5882480	5899989	5882480	5899989	5C	5766003
POGON1 1 186	2	GENE	-16126	REP-2	7404	X:5883863-5884400	5883863	5884048	5884215	5884400	5C	5766003
REP-2	1	POGON1 1 186	7404	BEL-5	4034	X:5891804-5891844	5891804	5891844	5891804	5891844	5C	5766003
BEL-5	1	REP-2	4034	Galileo	1	X:5895878-5895902	5895878	5895902	5895878	5895902	5C	5766003
Galileo	1	BEL-5	1	GENE	4929	X:5895903-5895932	5895903	5895932	5895903	5895932	5C	5766003
GENE	1	Galileo	4929	GENE	347	X:5900861-5905399	5900861	5905399	5900861	5905399	5C	5766003
GENE	1	GENE	347	GENE	134	X:5905746-5908001	5905746	5908001	5905746	5908001	5C	5766003
GENE	1	GENE	134	Gypsy8-I	-3997	X:5908135-5913079	5908135	5913079	5908135	5913079	5C	5766003
Gypsy8-I	1	GENE	-3997	GENE	3835	X:5909082-5909232	5909082	5909232	5909082	5909232	5C	5766003
GENE	1	Gypsy8-I	3835	GENE	-2412	X:5913067-5916797	5913067	5916797	5913067	5916797	5C	5766003
GENE	1	GENE	-2412	GENE	2475	X:5914385-5914622	5914385	5914622	5914385	5914622	5C	5766003
GENE	1	GENE	2475	DNA8-1	-20616	X:5917097-5941852	5917097	5941852	5917097	5941852	5C	5766003
DNA8-1	1	GENE	-20616	Jockey-3	3449	X:5921236-5921389	5921236	5921389	5921236	5921389	5C	5766003
Jockey-3	1	DNA8-1	3449	ROO	1	X:5924838-5924851	5924838	5924851	5924838	5924851	5C	5766003
ROO	1	Jockey-3	1	Jockey-3	1	X:5924852-5924934	5924852	5924934	5924852	5924934	5C	5766003
Jockey-3	2	ROO	1	BEL-21	1606	X:5924935-5924996	5924935	5924945	5924978	5924996	5C	5766003
BEL-21	1	Jockey-3	1606	Copia	509	X:5926602-5926640	5926602	5926640	5926602	5926640	5C	5766003
Copia	3	BEL-21	509	Gypsy-5	1523	X:5927149-5932295	5927149	5927424	5932020	5932295	5C	5766003
Gypsy-5	1	Copia	1523	Gypsy-5	3492	X:5933818-5933912	5933818	5933912	5933818	5933912	5C	5766003
Gypsy-5	1	Gypsy-5	3492	HeT-A3	1	X:5937404-5937416	5937404	5937416	5937404	5937416	5C	5766003
HeT-A3	2	Gypsy-5	1	Gypsy8-I	2244	X:5937417-5937521	5937417	5937448	5937481	5937521	5C	5766003
Gypsy8-I	1	HeT-A3	2244	hAT-2	2193	X:5939765-5939842	5939765	5939842	5939765	5939842	5C	5766003
hAT-2	3	Gypsy8-I	2193	GENE	-15	X:5942035-5942621	5942035	5942075	5942535	5942621	5C	5766003
GENE	1	hAT-2	-15	hAT-2	90	X:5942606-5945250	5942606	5945250	5942606	5945250	5C	5766003
hAT-2	2	GENE	90	GENE	-17	X:5945340-5945699	5945340	5945607	5945613	5945699	5C	5766003
GENE	1	hAT-2	-17	GENE	-193	X:5945682-5948353	5945682	5948353	5945682	5948353	5C	5766003
GENE	1	GENE	-193	GENE	43	X:5948160-5950208	5948160	5950208	5948160	5950208	5C	5766003
GENE	1	GENE	43	GENE	854	X:5950251-5951711	5950251	5951711	5950251	5951711	5C	5766003
GENE	1	GENE	854	GENE	1583	X:5952565-5954046	5952565	5954046	5952565	5954046	5C	5766003
GENE	1	GENE	1583	GENE	-76	X:5955629-5958283	5955629	5958283	5955629	5958283	5D	5955321
GENE	1	GENE	-76	Gypsy-8	611	X:5958207-5964247	5958207	5964247	5958207	5964247	5D	5955321
Gypsy-8	1	GENE	611	hAT-5	966	X:5964858-5964915	5964858	5964915	5964858	5964915	5D	5955321
hAT-5	1	Gypsy-8	966	Hoana7 1 71	152	X:5965881-5966035	5965881	5966035	5965881	5966035	5D	5955321
Hoana7 1 71	1	hAT-5	152	GENE	20	X:5966187-5966259	5966187	5966259	5966187	5966259	5D	5955321
GENE	1	Hoana7 1 71	20	BEL-1	-7631	X:5966279-5986699	5966279	5986699	5966279	5986699	5D	5955321
BEL-1	1	GENE	-7631	1.688	277	X:5979068-5979134	5979068	5979134	5979068	5979134	5D	5955321
1.688	4	BEL-1	277	GENE	8245	X:5979411-5980546	5979411	5979587	5980327	5980546	5D	5955321
GENE	1	1.688	8245	1.688	623	X:5988791-5992640	5988791	5992640	5988791	5992640	5D	5955321
1.688	3	GENE	623	GENE	3563	X:5993263-5993945	5993263	5993455	5993836	5993945	5D	5955321
GENE	1	1.688	3563	BEL-1	-3174	X:5997508-6000797	5997508	6000797	5997508	6000797	5D	5955321
BEL-1	1	GENE	-3174	GENE	3848	X:5997623-5997663	5997623	5997663	5997623	5997663	5D	5955321
GENE	1	BEL-1	3848	GENE	2470	X:6001511-6005713	6001511	6005713	6001511	6005713	5D	5955321
GENE	1	GENE	2470	GENE	527	X:6008183-6013181	6008183	6013181	6008183	6013181	5D	5955321
GENE	1	GENE	527	Galileo	3054	X:6013708-6014019	6013708	6014019	6013708	6014019	5D	5955321
Galileo	1	GENE	3054	1.688	6233	X:6017073-6017126	6017073	6017126	6017073	6017126	5D	5955321
1.688	4	Galileo	6233	GENE	11377	X:6023359-6024376	6023359	6023479	6024200	6024376	5D	5955321
GENE	1	1.688	11377	Hoana5 2 76	-314	X:6035753-6037800	6035753	6037800	6035753	6037800	5D	5955321
Hoana5 2 76	1	GENE	-314	Hoana5 2 156	181	X:6037486-6037559	6037486	6037559	6037486	6037559	5D	5955321
Hoana5 2 156	1	Hoana5 2 76	181	GENE	3	X:6037740-6037889	6037740	6037889	6037740	6037889	5D	5955321
GENE	1	Hoana5 2 156	3	GENE	429	X:6037892-6039576	6037892	6039576	6037892	6039576	5D	5955321
GENE	1	GENE	429	GENE	447	X:6040005-6050381	6040005	6050381	6040005	6050381	5D	5955321
GENE	1	GENE	447	TART	-11014	X:6050828-6065646	6050828	6065646	6050828	6065646	5D	5955321
TART	1	GENE	-11014	Jockey-3	6903	X:6054632-6054789	6054632	6054789	6054632	6054789	5D	5955321
Jockey-3	1	TART	6903	1.688	3050	X:6061692-6061758	6061692	6061758	6061692	6061758	5D	5955321
1.688	1	Jockey-3	3050	GENE	812	X:6064808-6064917	6064808	6064917	6064808	6064917	5D	5955321
GENE	1	1.688	812	1.688	51	X:6065729-6066416	6065729	6066416	6065729	6066416	5D	5955321
1.688	1	GENE	51	GENE	1281	X:6066467-6066677	6066467	6066677	6066467	6066677	5D	5955321
GENE	1	1.688	1281	GENE	-133	X:6067958-6069264	6067958	6069264	6067958	6069264	5D	5955321
GENE	1	GENE	-133	GENE	1215	X:6069131-6074857	6069131	6074857	6069131	6074857	5D	5955321
GENE	1	GENE	1215	GENE	922	X:6076072-6077786	6076072	6077786	6076072	6077786	5D	5955321
GENE	1	GENE	922	GENE	1262	X:6078708-6081372	6078708	6081372	6078708	6081372	5D	5955321
GENE	1	GENE	1262	GENE	-7492	X:6082634-6090201	6082634	6090201	6082634	6090201	5D	5955321
GENE	1	GENE	-7492	GENE	-1593	X:6082709-6091471	6082709	6091471	6082709	6091471	5D	5955321
GENE	1	GENE	-1593	GENE	557	X:6089878-6090648	6089878	6090648	6089878	6090648	5D	5955321
GENE	1	GENE	557	Jockey-3	-7679	X:6091205-6103971	6091205	6103971	6091205	6103971	5D	5955321
Jockey-3	1	GENE	-7679	GENE	7695	X:6096292-6096390	6096292	6096390	6096292	6096390	5D	5955321
GENE	1	Jockey-3	7695	Gypsy8-I	-79958	X:6104085-6192483	6104085	6192483	6104085	6192483	5D	5955321
Gypsy8-I	1	GENE	-79958	Jockey-6	1	X:6112525-6112546	6112525	6112546	6112525	6112546	5D	5955321
Jockey-6	1	Gypsy8-I	1	Gypsy8-I	1	X:6112547-6112691	6112547	6112691	6112547	6112691	5D	5955321
Gypsy8-I	1	Jockey-6	1	Gypsy6-I	6429	X:6112692-6112712	6112692	6112712	6112692	6112712	5D	5955321
Gypsy6-I	1	Gypsy8-I	6429	Gypsy8-I	5653	X:6119141-6119201	6119141	6119201	6119141	6119201	5D	5955321
Gypsy8-I	1	Gypsy6-I	5653	TART	1462	X:6124854-6124988	6124854	6124988	6124854	6124988	5D	5955321
TART	2	Gypsy8-I	1462	Homo6 786 878	7095	X:6126450-6126688	6126450	6126572	6126603	6126688	5D	5955321
Homo6 786 878	1	TART	7095	Jockey-3	12083	X:6133783-6133870	6133783	6133870	6133783	6133870	5D	5955321
Jockey-3	1	Homo6 786 878	12083	1.688	19367	X:6145953-6146169	6145953	6146169	6145953	6146169	5D	5955321
1.688	1	Jockey-3	19367	QUASIMODO	6042	X:6165536-6165597	6165536	6165597	6165536	6165597	5D	5955321
QUASIMODO	2	1.688	6042	Gypsy-22	7934	X:6171639-6178355	6171639	6172296	6172297	6178355	5D	5955321
Gypsy-22	1	QUASIMODO	7934	Gypsy7-I	5274	X:6186289-6186339	6186289	6186339	6186289	6186339	5D	5955321
Gypsy7-I	1	Gypsy-22	5274	GENE	3073	X:6191613-6191664	6191613	6191664	6191613	6191664	5D	5955321
GENE	1	Gypsy7-I	3073	GENE	141	X:6194737-6196439	6194737	6196439	6194737	6196439	5D	5955321
GENE	1	GENE	141	GENE	562	X:6196580-6198654	6196580	6198654	6196580	6198654	5D	5955321
GENE	1	GENE	562	GENE	297	X:6199216-6199891	6199216	6199891	6199216	6199891	5E	6198962
GENE	1	GENE	297	1.688	3832	X:6200188-6202559	6200188	6202559	6200188	6202559	5E	6198962
1.688	4	GENE	3832	GENE	9419	X:6206391-6207849	6206391	6206484	6207495	6207849	5E	6198962
GENE	1	1.688	9419	GENE	630	X:6217268-6219327	6217268	6219327	6217268	6219327	5E	6198962
GENE	1	GENE	630	GENE	342	X:6219957-6222719	6219957	6222719	6219957	6222719	5E	6198962
GENE	1	GENE	342	GENE	507	X:6223061-6225140	6223061	6225140	6223061	6225140	5E	6198962
GENE	1	GENE	507	TART	-5821	X:6225647-6236218	6225647	6236218	6225647	6236218	5E	6198962
TART	1	GENE	-5821	GENE	6806	X:6230397-6230509	6230397	6230509	6230397	6230509	5E	6198962
GENE	1	TART	6806	GENE	187	X:6237315-6240558	6237315	6240558	6237315	6240558	5E	6198962
GENE	1	GENE	187	Hoana5 287 364	-859	X:6240745-6255487	6240745	6255487	6240745	6255487	5E	6198962
Hoana5 287 364	1	GENE	-859	GENE	1109	X:6254628-6254713	6254628	6254713	6254628	6254713	5E	6198962
GENE	1	Hoana5 287 364	1109	GENE	72	X:6255822-6257596	6255822	6257596	6255822	6257596	5E	6198962
GENE	1	GENE	72	GENE	-6059	X:6257668-6267228	6257668	6267228	6257668	6267228	5E	6198962
GENE	1	GENE	-6059	GENE	5678	X:6261169-6262119	6261169	6262119	6261169	6262119	5E	6198962
GENE	1	GENE	5678	TART	-6571	X:6267797-6274984	6267797	6274984	6267797	6274984	5E	6198962
TART	1	GENE	-6571	GENE	6499	X:6268413-6268473	6268413	6268473	6268413	6268473	5E	6198962
GENE	1	TART	6499	GENE	152	X:6274972-6276724	6274972	6276724	6274972	6276724	5E	6198962
GENE	1	GENE	152	GENE	33	X:6276876-6279647	6276876	6279647	6276876	6279647	5E	6198962
GENE	1	GENE	33	GENE	221	X:6279680-6280012	6279680	6280012	6279680	6280012	5E	6198962
GENE	1	GENE	221	DMRT1B 116 731	409	X:6280233-6280752	6280233	6280752	6280233	6280752	5E	6198962
DMRT1B 116 731	1	GENE	409	DMRT1A 4968 5167	-7	X:6281161-6281750	6281161	6281750	6281161	6281750	5E	6198962
DMRT1A 4968 5167	1	DMRT1B 116 731	-7	GENE	102	X:6281743-6281935	6281743	6281935	6281743	6281935	5E	6198962
GENE	1	DMRT1A 4968 5167	102	GENE	563	X:6282037-6283575	6282037	6283575	6282037	6283575	5E	6198962
GENE	1	GENE	563	GENE	110	X:6284138-6287990	6284138	6287990	6284138	6287990	5E	6198962
GENE	1	GENE	110	GENE	-92	X:6288100-6289562	6288100	6289562	6288100	6289562	5E	6198962
GENE	1	GENE	-92	GENE	58	X:6289470-6291245	6289470	6291245	6289470	6291245	5E	6198962
GENE	1	GENE	58	GENE	-1071	X:6291303-6294177	6291303	6294177	6291303	6294177	5E	6198962
GENE	1	GENE	-1071	GENE	174	X:6293106-6294343	6293106	6294343	6293106	6294343	5E	6198962
GENE	1	GENE	174	GENE	44	X:6294517-6295345	6294517	6295345	6294517	6295345	5E	6198962
GENE	1	GENE	44	GENE	84	X:6295389-6298970	6295389	6298970	6295389	6298970	5E	6198962
GENE	1	GENE	84	GENE	2690	X:6299054-6301285	6299054	6301285	6299054	6301285	5E	6198962
GENE	1	GENE	2690	GENE	2467	X:6303975-6306745	6303975	6306745	6303975	6306745	5E	6198962
GENE	1	GENE	2467	1.688	-17107	X:6309212-6329828	6309212	6329828	6309212	6329828	5E	6198962
1.688	2	GENE	-17107	GENE	17645	X:6312721-6313197	6312721	6312837	6312851	6313197	5E	6198962
GENE	1	1.688	17645	TIRANT	2238	X:6330842-6333028	6330842	6333028	6330842	6333028	5F	6315089
TIRANT	3	GENE	2238	GENE	44	X:6335266-6337718	6335266	6335682	6337302	6337718	5F	6315089
GENE	1	TIRANT	44	GENE	3372	X:6337762-6343731	6337762	6343731	6337762	6343731	5F	6315089
GENE	1	GENE	3372	GENE	-220	X:6347103-6349236	6347103	6349236	6347103	6349236	5F	6315089
GENE	1	GENE	-220	GENE	228	X:6349016-6350401	6349016	6350401	6349016	6350401	5F	6315089
GENE	1	GENE	228	1.688	-10108	X:6350629-6361323	6350629	6361323	6350629	6361323	5F	6315089
1.688	1	GENE	-10108	Homo6 815 871	1880	X:6351215-6351576	6351215	6351576	6351215	6351576	5F	6315089
Homo6 815 871	1	1.688	1880	GENE	7983	X:6353456-6353513	6353456	6353513	6353456	6353513	5F	6315089
GENE	1	Homo6 815 871	7983	GENE	108	X:6361496-6363310	6361496	6363310	6361496	6363310	5F	6315089
GENE	1	GENE	108	GENE	241	X:6363418-6365708	6363418	6365708	6363418	6365708	5F	6315089
GENE	1	GENE	241	GENE	-346	X:6365949-6370924	6365949	6370924	6365949	6370924	5F	6315089
GENE	1	GENE	-346	GENE	39	X:6370578-6371026	6370578	6371026	6370578	6371026	5F	6315089
GENE	1	GENE	39	Homo6 783 868	4353	X:6371065-6372915	6371065	6372915	6371065	6372915	5F	6315089
Homo6 783 868	1	GENE	4353	Gypsy-12	280	X:6377268-6377362	6377268	6377362	6377268	6377362	5F	6315089
Gypsy-12	1	Homo6 783 868	280	1.688	5839	X:6377642-6377684	6377642	6377684	6377642	6377684	5F	6315089
1.688	2	Gypsy-12	5839	GENE	162	X:6383523-6384058	6383523	6383693	6383723	6384058	5F	6315089
GENE	1	1.688	162	1.688	131	X:6384220-6384899	6384220	6384899	6384220	6384899	5F	6315089
1.688	2	GENE	131	Homo6 786 848	4487	X:6385030-6385521	6385030	6385368	6385407	6385521	5F	6315089
Homo6 786 848	1	1.688	4487	DOC 3 4725	2852	X:6390008-6390074	6390008	6390074	6390008	6390074	5F	6315089
DOC 3 4725	1	Homo6 786 848	2852	1.688	1258	X:6392926-6397622	6392926	6397622	6392926	6397622	5F	6315089
1.688	1	DOC 3 4725	1258	GENE	411	X:6398880-6399044	6398880	6399044	6398880	6399044	5F	6315089
GENE	1	1.688	411	1.688	176	X:6399455-6400100	6399455	6400100	6399455	6400100	5F	6315089
1.688	1	GENE	176	1.688	17514	X:6400276-6400635	6400276	6400635	6400276	6400635	5F	6315089
1.688	2	1.688	17514	GENE	136	X:6418149-6418624	6418149	6418285	6418286	6418624	6A	6400666
GENE	1	1.688	136	1.688	176	X:6418760-6419434	6418760	6419434	6418760	6419434	6A	6400666
1.688	1	GENE	176	GENE	3154	X:6419610-6419969	6419610	6419969	6419610	6419969	6A	6400666
GENE	1	1.688	3154	DMRT1B 1 5183	-94275	X:6423123-6524323	6423123	6524323	6423123	6524323	6A	6400666
DMRT1B 1 5183	1	GENE	-94275	DM297	10129	X:6430048-6435229	6430048	6435229	6430048	6435229	6A	6400666
DM297	3	DMRT1B 1 5183	10129	Jockey-5	8879	X:6445358-6450656	6445358	6445771	6446428	6450656	6A	6400666
Jockey-5	1	DM297	8879	Gypsy-22	4901	X:6459535-6459605	6459535	6459605	6459535	6459605	6A	6400666
Gypsy-22	1	Jockey-5	4901	GENE	7094	X:6464506-6464579	6464506	6464579	6464506	6464579	6A	6400666
GENE	1	Gypsy-22	7094	HeT-A3	983	X:6471673-6472378	6471673	6472378	6471673	6472378	6A	6400666
HeT-A3	1	GENE	983	GENE	2788	X:6473361-6473455	6473361	6473455	6473361	6473455	6A	6400666
GENE	1	HeT-A3	2788	1.688	731	X:6476243-6476967	6476243	6476967	6476243	6476967	6A	6400666
1.688	1	GENE	731	GENE	101	X:6477698-6478037	6477698	6478037	6477698	6478037	6A	6400666
GENE	1	1.688	101	1.688	396	X:6478138-6478849	6478138	6478849	6478138	6478849	6A	6400666
1.688	1	GENE	396	BEL-20	1908	X:6479245-6479508	6479245	6479508	6479245	6479508	6A	6400666
BEL-20	1	1.688	1908	Gypsy-22	25839	X:6481416-6481500	6481416	6481500	6481416	6481500	6A	6400666
Gypsy-22	1	BEL-20	25839	Gypsy-50	3245	X:6507339-6507385	6507339	6507385	6507339	6507385	6A	6400666
