Cluster	Repeats	Closest upstream	Dist upstream	Closest downstream	Dist downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start
BEL-21	1	Jockey-3	5328	Galileo	1606	X:8019090-8019125	8019090	8019125	8019090	8019125	7D	7947830
Galileo	1	BEL-21	1606	GENE	6173	X:8020731-8020808	8020731	8020808	8020731	8020808	7D	7947830
GENE	1	Galileo	6173	Copia-1	-2510	X:8026981-8032848	8026981	8032848	8026981	8032848	7D	7947830
Copia-1	1	GENE	-2510	Jockey-3	2303	X:8030338-8030378	8030338	8030378	8030338	8030378	7D	7947830
Jockey-3	1	Copia-1	2303	GENE	4053	X:8032681-8032767	8032681	8032767	8032681	8032767	7D	7947830
GENE	4	Jockey-3	4053	1.688	88	X:8036820-8045952	8036820	8037541	8044827	8045952	7D	7947830
1.688	3	GENE	88	GENE	4682	X:8046040-8046684	8046040	8046234	8046571	8046684	7D	7947830
GENE	1	1.688	4682	Jockey-3	-6170	X:8051366-8058377	8051366	8058377	8051366	8058377	7D	7947830
Jockey-3	1	GENE	-6170	Gypsy8-I	1	X:8052207-8052317	8052207	8052317	8052207	8052317	7D	7947830
Gypsy8-I	1	Jockey-3	1	GENE	7899	X:8052318-8052375	8052318	8052375	8052318	8052375	7D	7947830
GENE	1	Gypsy8-I	7899	GENE	1046	X:8060274-8060875	8060274	8060875	8060274	8060875	7D	7947830
GENE	1	GENE	1046	GENE	1502	X:8061921-8062605	8061921	8062605	8061921	8062605	7D	7947830
GENE	2	GENE	1502	Gypsy-22	980	X:8064107-8066922	8064107	8065972	8066137	8066922	7D	7947830
Gypsy-22	1	GENE	980	GENE	2948	X:8067902-8067967	8067902	8067967	8067902	8067967	7D	7947830
GENE	1	Gypsy-22	2948	GENE	2119	X:8070915-8071736	8070915	8071736	8070915	8071736	7D	7947830
GENE	2	GENE	2119	GENE	1068	X:8073855-8078947	8073855	8076004	8076754	8078947	7D	7947830
GENE	2	GENE	1068	GENE	1237	X:8080015-8083365	8080015	8081189	8082180	8083365	7D	7947830
GENE	1	GENE	1237	GENE	1669	X:8084602-8086057	8084602	8086057	8084602	8086057	7D	7947830
GENE	2	GENE	1669	1.688	-22407	X:8087726-8120681	8087726	8092278	8092095	8120681	7D	7947830
1.688	5	GENE	-22407	Galileo	9590	X:8098274-8099847	8098274	8098405	8099500	8099847	7D	7947830
Galileo	1	1.688	9590	Nobel	1	X:8109437-8109449	8109437	8109449	8109437	8109449	7D	7947830
Nobel	1	Galileo	1	Galileo	1	X:8109450-8109484	8109450	8109484	8109450	8109484	7D	7947830
Galileo	1	Nobel	1	GENE	11492	X:8109485-8109502	8109485	8109502	8109485	8109502	7D	7947830
GENE	1	Galileo	11492	Galileo	-36403	X:8120994-8159072	8120994	8159072	8120994	8159072	7D	7947830
Galileo	1	GENE	-36403	1.688	11269	X:8122669-8122736	8122669	8122736	8122669	8122736	7D	7947830
1.688	5	Galileo	11269	GENE	23678	X:8134005-8135461	8134005	8134153	8135217	8135461	7D	7947830
GENE	3	1.688	23678	BEL-4	-3985	X:8159139-8171356	8159139	8162644	8164201	8171356	7D	7947830
BEL-4	1	GENE	-3985	TART	1	X:8167371-8167394	8167371	8167394	8167371	8167394	7D	7947830
TART	2	BEL-4	1	BEL-4	1	X:8167395-8167540	8167395	8167463	8167498	8167540	7D	7947830
BEL-4	1	TART	1	Jockey-3	73	X:8167541-8167552	8167541	8167552	8167541	8167552	7D	7947830
Jockey-3	1	BEL-4	73	Jockey-3	2773	X:8167625-8167712	8167625	8167712	8167625	8167712	7D	7947830
Jockey-3	1	Jockey-3	2773	GENE	2720	X:8170485-8170715	8170485	8170715	8170485	8170715	7D	7947830
GENE	3	Jockey-3	2720	GENE	1884	X:8173435-8177757	8173435	8174192	8177107	8177757	7D	7947830
GENE	1	GENE	1884	1.688	-10893	X:8179641-8192674	8179641	8192674	8179641	8192674	7D	7947830
1.688	4	GENE	-10893	GENE	10111	X:8181781-8182846	8181781	8181896	8182633	8182846	7D	7947830
GENE	1	1.688	10111	ROOA	1	X:8192957-8194912	8192957	8194912	8192957	8194912	7D	7947830
ROOA	2	GENE	1	GENE	8	X:8194913-8195131	8194913	8194966	8194967	8195131	7D	7947830
GENE	2	ROOA	8	Jockey-3	-4665	X:8195139-8206517	8195139	8196075	8196377	8206517	7D	7947830
Jockey-3	1	GENE	-4665	GENE	5068	X:8201852-8201950	8201852	8201950	8201852	8201950	7D	7947830
GENE	1	Jockey-3	5068	1.688	5355	X:8207018-8210708	8207018	8210708	8207018	8210708	7D	7947830
1.688	3	GENE	5355	1.688	15010	X:8216063-8216881	8216063	8216407	8216772	8216881	7D	7947830
1.688	2	1.688	15010	GENE	601	X:8231891-8232233	8231891	8232092	8232096	8232233	7D	7947830
GENE	1	1.688	601	Jockey-6	-17958	X:8232834-8252914	8232834	8252914	8232834	8252914	7D	7947830
Jockey-6	1	GENE	-17958	Jockey-3	1100	X:8234956-8235131	8234956	8235131	8234956	8235131	7D	7947830
Jockey-3	1	Jockey-6	1100	1.688	29796	X:8236231-8236531	8236231	8236531	8236231	8236531	7D	7947830
1.688	7	Jockey-3	29796	BEL-2	2452	X:8266327-8268586	8266327	8266445	8268250	8268586	7E	8246255
BEL-2	2	1.688	2452	GENE	8917	X:8271038-8271124	8271038	8271076	8271086	8271124	7E	8246255
GENE	1	BEL-2	8917	Hoana5 289 372	2412	X:8280041-8283887	8280041	8283887	8280041	8283887	7E	8246255
Hoana5 289 372	1	GENE	2412	GENE	1914	X:8286299-8286377	8286299	8286377	8286299	8286377	7E	8246255
GENE	4	Hoana5 289 372	1914	1.688	5282	X:8288291-8296157	8288291	8291336	8294660	8296157	7E	8246255
1.688	4	GENE	5282	Gypsy-22	6380	X:8301439-8302514	8301439	8301670	8302408	8302514	7E	8246255
Gypsy-22	1	1.688	6380	HeT-A3	1	X:8308894-8308938	8308894	8308938	8308894	8308938	7E	8246255
HeT-A3	1	Gypsy-22	1	GENE	356	X:8308939-8308977	8308939	8308977	8308939	8308977	7E	8246255
GENE	5	HeT-A3	356	1.688	65	X:8309333-8321233	8309333	8312162	8320271	8321233	7E	8246255
1.688	1	GENE	65	1.688	2747	X:8321298-8321395	8321298	8321395	8321298	8321395	7E	8246255
1.688	1	1.688	2747	1.688	10430	X:8324142-8324195	8324142	8324195	8324142	8324195	7E	8246255
1.688	7	1.688	10430	1.688	8795	X:8334625-8336836	8334625	8334679	8336517	8336836	7E	8246255
1.688	1	1.688	8795	1.688	4699	X:8345631-8345737	8345631	8345737	8345631	8345737	7E	8246255
1.688	3	1.688	4699	GENE	3576	X:8350436-8351310	8350436	8350586	8350948	8351310	7E	8246255
GENE	1	1.688	3576	Gypsy18-I	-39332	X:8354886-8402704	8354886	8402704	8354886	8402704	7E	8246255
Gypsy18-I	1	GENE	-39332	Gypsy-22	7820	X:8363372-8363407	8363372	8363407	8363372	8363407	7E	8246255
Gypsy-22	1	Gypsy18-I	7820	Helitron-2	22061	X:8371227-8371278	8371227	8371278	8371227	8371278	7E	8246255
Helitron-2	1	Gypsy-22	22061	Jockey-2	6194	X:8393339-8393388	8393339	8393388	8393339	8393388	7E	8246255
Jockey-2	1	Helitron-2	6194	1.688	23869	X:8399582-8399661	8399582	8399661	8399582	8399661	7E	8246255
1.688	2	Jockey-2	23869	1.688	11914	X:8423530-8424249	8423530	8423887	8423894	8424249	7E	8246255
1.688	2	1.688	11914	1.688	9609	X:8436163-8436578	8436163	8436391	8436392	8436578	7E	8246255
1.688	1	1.688	9609	GENE	2075	X:8446187-8446423	8446187	8446423	8446187	8446423	7E	8246255
GENE	2	1.688	2075	Gypsy-38	-23989	X:8448498-8492002	8448498	8466591	8467249	8492002	7E	8246255
Gypsy-38	1	GENE	-23989	GENE	24438	X:8468013-8468074	8468013	8468074	8468013	8468074	7F	8465639
GENE	1	Gypsy-38	24438	GENE	1436	X:8492512-8493868	8492512	8493868	8492512	8493868	7F	8465639
GENE	1	GENE	1436	GENE	1083	X:8495304-8497201	8495304	8497201	8495304	8497201	7F	8465639
GENE	1	GENE	1083	GENE	1496	X:8498284-8499199	8498284	8499199	8498284	8499199	7F	8465639
GENE	1	GENE	1496	1.688	-108849	X:8500695-8611417	8500695	8611417	8500695	8611417	7F	8465639
1.688	3	GENE	-108849	Helena	2387	X:8502568-8503618	8502568	8502906	8503274	8503618	7F	8465639
Helena	1	1.688	2387	GENE	10624	X:8506005-8506097	8506005	8506097	8506005	8506097	7F	8465639
GENE	1	Helena	10624	Homo6 766 851	6951	X:8516721-8517116	8516721	8517116	8516721	8517116	7F	8465639
Homo6 766 851	1	GENE	6951	1.688	18612	X:8524067-8524152	8524067	8524152	8524067	8524152	7F	8465639
1.688	1	Homo6 766 851	18612	GENE	13057	X:8542764-8543082	8542764	8543082	8542764	8543082	7F	8465639
GENE	1	1.688	13057	1.688	5880	X:8556139-8557349	8556139	8557349	8556139	8557349	7F	8465639
1.688	1	GENE	5880	GENE	2807	X:8563229-8563580	8563229	8563580	8563229	8563580	7F	8465639
GENE	1	1.688	2807	1.688	5848	X:8566387-8566921	8566387	8566921	8566387	8566921	7F	8465639
1.688	2	GENE	5848	Helitron1	6830	X:8572769-8573324	8572769	8573119	8573122	8573324	7F	8465639
Helitron1	1	1.688	6830	TART	2060	X:8580154-8580217	8580154	8580217	8580154	8580217	7F	8465639
TART	1	Helitron1	2060	1.688	5328	X:8582277-8582688	8582277	8582688	8582277	8582688	7F	8465639
1.688	1	TART	5328	TART	7766	X:8588016-8588361	8588016	8588361	8588016	8588361	7F	8465639
TART	1	1.688	7766	1.688	2468	X:8596127-8596700	8596127	8596700	8596127	8596700	7F	8465639
1.688	2	TART	2468	Gypsy-22	10338	X:8599168-8599697	8599168	8599302	8599345	8599697	7F	8465639
Gypsy-22	1	1.688	10338	GENE	2122	X:8610035-8610107	8610035	8610107	8610035	8610107	7F	8465639
GENE	1	Gypsy-22	2122	1.688	-22373	X:8612229-8638027	8612229	8638027	8612229	8638027	7F	8465639
1.688	2	GENE	-22373	1.688	2575	X:8615654-8616148	8615654	8616006	8616008	8616148	7F	8465639
1.688	2	1.688	2575	ROO	7322	X:8618723-8619222	8618723	8618874	8618888	8619222	7F	8465639
ROO	1	1.688	7322	TRANSIB2 1 890	3234	X:8626544-8626962	8626544	8626962	8626544	8626962	7F	8465639
TRANSIB2 1 890	1	ROO	3234	TRANSIB2 2283 2844	0	X:8630196-8631086	8630196	8631086	8630196	8631086	7F	8465639
TRANSIB2 2283 2844	1	TRANSIB2 1 890	0	GENE	6495	X:8631086-8631652	8631086	8631652	8631086	8631652	7F	8465639
GENE	1	TRANSIB2 2283 2844	6495	Jockey-3	-12088	X:8638147-8651122	8638147	8651122	8638147	8651122	7F	8465639
Jockey-3	1	GENE	-12088	TART	1182	X:8639034-8639273	8639034	8639273	8639034	8639273	7F	8465639
TART	1	Jockey-3	1182	GENE	12087	X:8640455-8640662	8640455	8640662	8640455	8640662	7F	8465639
GENE	2	TART	12087	1.688	242	X:8652749-8655071	8652749	8653236	8653737	8655071	8A	8649407
1.688	3	GENE	242	GENE	67	X:8655313-8656138	8655313	8655651	8656005	8656138	8A	8649407
GENE	1	1.688	67	HelitronN-1	-4889	X:8656205-8661589	8656205	8661589	8656205	8661589	8A	8649407
HelitronN-1	1	GENE	-4889	GENE	5107	X:8656700-8656806	8656700	8656806	8656700	8656806	8A	8649407
GENE	2	HelitronN-1	5107	TRANSIB3 2773 2882	86	X:8661913-8665400	8661913	8664129	8664135	8665400	8A	8649407
TRANSIB3 2773 2882	1	GENE	86	TRANSIB3 1690 1733	7	X:8665486-8665603	8665486	8665603	8665486	8665603	8A	8649407
TRANSIB3 1690 1733	1	TRANSIB3 2773 2882	7	GENE	405	X:8665610-8665652	8665610	8665652	8665610	8665652	8A	8649407
GENE	2	TRANSIB3 1690 1733	405	GENE	1283	X:8666057-8669978	8666057	8668971	8669064	8669978	8A	8649407
GENE	1	GENE	1283	1.688	242	X:8671261-8674706	8671261	8674706	8671261	8674706	8A	8649407
1.688	2	GENE	242	GENE	357	X:8674948-8675503	8674948	8675284	8675288	8675503	8A	8649407
GENE	1	1.688	357	ROO	-7960	X:8675860-8685603	8675860	8685603	8675860	8685603	8A	8649407
ROO	1	GENE	-7960	GENE	7996	X:8677643-8677739	8677643	8677739	8677643	8677739	8A	8649407
GENE	1	ROO	7996	1.688	306	X:8685735-8688444	8685735	8688444	8685735	8688444	8A	8649407
1.688	1	GENE	306	GENE	396	X:8688750-8689089	8688750	8689089	8688750	8689089	8A	8649407
GENE	2	1.688	396	Jockey-6	-1411	X:8689485-8700130	8689485	8690288	8691144	8700130	8A	8649407
Jockey-6	1	GENE	-1411	GENE	7147	X:8698719-8698782	8698719	8698782	8698719	8698782	8A	8649407
GENE	1	Jockey-6	7147	TART	-2418	X:8705929-8717265	8705929	8717265	8705929	8717265	8A	8649407
TART	1	GENE	-2418	TART	1706	X:8714847-8714940	8714847	8714940	8714847	8714940	8A	8649407
TART	1	TART	1706	1.688	3017	X:8716646-8716732	8716646	8716732	8716646	8716732	8A	8649407
1.688	3	TART	3017	GENE	3467	X:8719749-8720476	8719749	8719929	8720300	8720476	8A	8649407
GENE	7	1.688	3467	DNAREP1	112	X:8723943-8741371	8723943	8728970	8740835	8741371	8A	8649407
DNAREP1	3	GENE	112	GENE	60	X:8741483-8741845	8741483	8741601	8741661	8741845	8A	8649407
GENE	1	DNAREP1	60	BEL-7	522	X:8741905-8743400	8741905	8743400	8741905	8743400	8A	8649407
BEL-7	1	GENE	522	GENE	-144	X:8743922-8744069	8743922	8744069	8743922	8744069	8A	8649407
GENE	2	BEL-7	-144	Polinton-1	-6919	X:8743925-8753074	8743925	8744476	8744657	8753074	8A	8649407
Polinton-1	1	GENE	-6919	Jockey-6	1909	X:8746155-8746213	8746155	8746213	8746155	8746213	8A	8649407
Jockey-6	1	Polinton-1	1909	TART	1600	X:8748122-8748169	8748122	8748169	8748122	8748169	8A	8649407
TART	1	Jockey-6	1600	Jockey-3	133	X:8749769-8749974	8749769	8749974	8749769	8749974	8A	8649407
Jockey-3	2	TART	133	P-1	6143	X:8750107-8750324	8750107	8750158	8750191	8750324	8A	8649407
P-1	1	Jockey-3	6143	GENE	13820	X:8756467-8756539	8756467	8756539	8756467	8756539	8A	8649407
GENE	6	P-1	13820	1.688	1965	X:8770359-8782600	8770359	8771582	8777691	8782600	8B	8768351
1.688	1	GENE	1965	RSP-LIKE	14	X:8784565-8784917	8784565	8784917	8784565	8784917	8B	8768351
RSP-LIKE	19	1.688	14	1.688	48	X:8784931-8787858	8784931	8784998	8787804	8787858	8B	8768351
1.688	1	RSP-LIKE	48	GENE	1567	X:8787906-8788095	8787906	8788095	8787906	8788095	8B	8768351
GENE	1	1.688	1567	GENE	4296	X:8789662-8794337	8789662	8794337	8789662	8794337	8B	8768351
GENE	4	GENE	4296	ROO	-10946	X:8798633-8813988	8798633	8799058	8801082	8813988	8B	8768351
ROO	2	GENE	-10946	GENE	9047	X:8803042-8807128	8803042	8804091	8804178	8807128	8B	8768351
GENE	4	ROO	9047	1.688	-1657	X:8816175-8827644	8816175	8817413	8823427	8827644	8B	8768351
1.688	3	GENE	-1657	GENE	1031	X:8825987-8826823	8825987	8826326	8826679	8826823	8B	8768351
GENE	3	1.688	1031	Jockey-3	-597	X:8827854-8838400	8827854	8834459	8836997	8838400	8B	8768351
Jockey-3	1	GENE	-597	GENE	563	X:8837803-8837843	8837803	8837843	8837803	8837843	8B	8768351
GENE	3	Jockey-3	563	BS2 3027 3203	5437	X:8838406-8849763	8838406	8841073	8847267	8849763	8B	8768351
BS2 3027 3203	1	GENE	5437	BS2 3647 4599	0	X:8855200-8855376	8855200	8855376	8855200	8855376	8B	8768351
BS2 3647 4599	1	BS2 3027 3203	0	BS2 3647 4599	5421	X:8855376-8856302	8855376	8856302	8855376	8856302	8B	8768351
BS2 3647 4599	1	BS2 3647 4599	5421	GENE	551	X:8861723-8862651	8861723	8862651	8861723	8862651	8B	8768351
GENE	1	BS2 3647 4599	551	Jockey-3	-4864	X:8863202-8869484	8863202	8869484	8863202	8869484	8B	8768351
Jockey-3	1	GENE	-4864	GENE	5239	X:8864620-8864692	8864620	8864692	8864620	8864692	8B	8768351
GENE	1	Jockey-3	5239	TART	-6022	X:8869931-8876344	8869931	8876344	8869931	8876344	8B	8768351
TART	1	GENE	-6022	Gypsy8-I	1490	X:8870322-8870761	8870322	8870761	8870322	8870761	8B	8768351
Gypsy8-I	1	TART	1490	Jockey-3	1	X:8872251-8872387	8872251	8872387	8872251	8872387	8B	8768351
Jockey-3	1	Gypsy8-I	1	Jockey-3	1496	X:8872388-8872705	8872388	8872705	8872388	8872705	8B	8768351
Jockey-3	1	Jockey-3	1496	Gypsy15-LTR	2045	X:8874201-8874506	8874201	8874506	8874201	8874506	8B	8768351
Gypsy15-LTR	1	Jockey-3	2045	GENE	90	X:8876551-8876692	8876551	8876692	8876551	8876692	8B	8768351
GENE	2	Gypsy15-LTR	90	GENE	2824	X:8876782-8886441	8876782	8878803	8878776	8886441	8B	8768351
GENE	1	GENE	2824	TART	-16331	X:8889265-8906361	8889265	8906361	8889265	8906361	8B	8768351
TART	1	GENE	-16331	1.688	9270	X:8890030-8890179	8890030	8890179	8890030	8890179	8B	8768351
1.688	3	TART	9270	HeT-A3	2192	X:8899449-8900224	8899449	8899658	8900059	8900224	8B	8768351
HeT-A3	1	1.688	2192	Jockey-6	2889	X:8902416-8902468	8902416	8902468	8902416	8902468	8B	8768351
Jockey-6	1	HeT-A3	2889	1.688	10682	X:8905357-8905497	8905357	8905497	8905357	8905497	8B	8768351
1.688	1	Jockey-6	10682	TART	969	X:8916179-8916536	8916179	8916536	8916179	8916536	8B	8768351
TART	1	1.688	969	GENE	3158	X:8917505-8917590	8917505	8917590	8917505	8917590	8B	8768351
GENE	2	TART	3158	Jockey-3	2455	X:8920748-8927012	8920748	8921589	8921809	8927012	8B	8768351
Jockey-3	1	GENE	2455	Gypsy8-I	1	X:8929467-8929509	8929467	8929509	8929467	8929509	8B	8768351
Gypsy8-I	1	Jockey-3	1	Jockey-3	1	X:8929510-8929596	8929510	8929596	8929510	8929596	8B	8768351
Jockey-3	1	Gypsy8-I	1	GENE	187	X:8929597-8929610	8929597	8929610	8929597	8929610	8B	8768351
GENE	1	Jockey-3	187	Jockey-3	-27452	X:8929797-8958311	8929797	8958311	8929797	8958311	8B	8768351
Jockey-3	1	GENE	-27452	Loa-1	153	X:8930859-8931045	8930859	8931045	8930859	8931045	8B	8768351
Loa-1	1	Jockey-3	153	Gypsy-21	19422	X:8931198-8931242	8931198	8931242	8931198	8931242	8B	8768351
Gypsy-21	1	Loa-1	19422	TART	5917	X:8950664-8950712	8950664	8950712	8950664	8950712	8C	8933650
TART	1	Gypsy-21	5917	GENE	1857	X:8956629-8956857	8956629	8956857	8956629	8956857	8C	8933650
GENE	2	TART	1857	Galileo	-147959	X:8958714-9109417	8958714	8960697	8960599	9109417	8C	8933650
Galileo	1	GENE	-147959	Gypsy-23	667	X:8961458-8961504	8961458	8961504	8961458	8961504	8C	8933650
Gypsy-23	1	Galileo	667	1.688	13899	X:8962171-8962393	8962171	8962393	8962171	8962393	8C	8933650
1.688	3	Gypsy-23	13899	Helitron-1N1	1300	X:8976292-8977123	8976292	8976647	8977016	8977123	8C	8933650
Helitron-1N1	1	1.688	1300	Homo6 785 874	1128	X:8978423-8978489	8978423	8978489	8978423	8978489	8C	8933650
Homo6 785 874	1	Helitron-1N1	1128	1.688	19694	X:8979617-8979696	8979617	8979696	8979617	8979696	8C	8933650
1.688	1	Homo6 785 874	19694	Jockey-3	13989	X:8999390-8999751	8999390	8999751	8999390	8999751	8C	8933650
Jockey-3	2	1.688	13989	Gypsy2-I	675	X:9013740-9014560	9013740	9013780	9014241	9014560	8C	8933650
Gypsy2-I	1	Jockey-3	675	1.688	9799	X:9015235-9015302	9015235	9015302	9015235	9015302	8C	8933650
1.688	2	Gypsy2-I	9799	Jockey-3	4894	X:9025101-9025659	9025101	9025458	9025497	9025659	8C	8933650
Jockey-3	1	1.688	4894	Jockey-6	2685	X:9030553-9030658	9030553	9030658	9030553	9030658	8C	8933650
Jockey-6	1	Jockey-3	2685	Hoana5 287 368	16235	X:9033343-9033358	9033343	9033358	9033343	9033358	8C	8933650
Hoana5 287 368	1	Jockey-6	16235	1.688	13352	X:9049593-9049682	9049593	9049682	9049593	9049682	8C	8933650
1.688	2	Hoana5 287 368	13352	Jockey-9	6017	X:9063034-9063606	9063034	9063391	9063454	9063606	8C	8933650
Jockey-9	1	1.688	6017	BEL-4	718	X:9069623-9069720	9069623	9069720	9069623	9069720	8C	8933650
BEL-4	1	Jockey-9	718	Jockey-3	1	X:9070438-9070458	9070438	9070458	9070438	9070458	8C	8933650
Jockey-3	1	BEL-4	1	BEL-4	1	X:9070459-9070630	9070459	9070630	9070459	9070630	8C	8933650
BEL-4	1	Jockey-3	1	TART	15667	X:9070631-9070664	9070631	9070664	9070631	9070664	8C	8933650
TART	1	BEL-4	15667	ROO	7005	X:9086331-9086571	9086331	9086571	9086331	9086571	8C	8933650
ROO	3	TART	7005	GENE	13929	X:9093576-9102004	9093576	9094637	9100394	9102004	8C	8933650
GENE	2	ROO	13929	1.688	2940	X:9115933-9119773	9115933	9173733	9119137	9119773	8C	8933650
1.688	3	GENE	2940	GENE	17348	X:9122713-9123457	9122713	9122932	9123291	9123457	8C	8933650
GENE	1	1.688	17348	1.688	380	X:9140805-9141297	9140805	9141297	9140805	9141297	8C	8933650
1.688	2	GENE	380	MAX	478	X:9141677-9142398	9141677	9142035	9142040	9142398	8C	8933650
MAX	4	1.688	478	HOBO 1 312	7853	X:9142876-9151766	9142876	9143196	9151446	9151766	8C	8933650
HOBO 1 312	1	MAX	7853	PROTOP	16	X:9159619-9159977	9159619	9159977	9159619	9159977	8C	8933650
PROTOP	1	HOBO 1 312	16	QUASIMODO2-I	150	X:9159993-9160062	9159993	9160062	9159993	9160062	8C	8933650
QUASIMODO2-I	1	PROTOP	150	QUASIMODO2-LTR	1	X:9160212-9166297	9160212	9166297	9160212	9166297	8C	8933650
QUASIMODO2-LTR	1	QUASIMODO2-I	1	PROTOP	68	X:9166298-9166413	9166298	9166413	9166298	9166413	8C	8933650
PROTOP	1	QUASIMODO2-LTR	68	HOBO 2632 3016	-1	X:9166481-9166628	9166481	9166628	9166481	9166628	8C	8933650
HOBO 2632 3016	1	PROTOP	-1	GENE	7053	X:9166627-9166983	9166627	9166983	9166627	9166983	8C	8933650
GENE	3	HOBO 2632 3016	7053	1.688	1607	X:9174036-9179529	9174036	9176620	9178587	9179529	8C	8933650
1.688	1	GENE	1607	DNAREP1	390	X:9181136-9181477	9181136	9181477	9181136	9181477	8C	8933650
DNAREP1	1	1.688	390	1.688	829	X:9181867-9181944	9181867	9181944	9181867	9181944	8C	8933650
1.688	1	DNAREP1	829	GENE	106	X:9182773-9182845	9182773	9182845	9182773	9182845	8C	8933650
GENE	2	1.688	106	hAT-5	-4008	X:9182951-9204262	9182951	9195670	9195891	9204262	8C	8933650
hAT-5	1	GENE	-4008	GENE	9551	X:9200254-9200320	9200254	9200320	9200254	9200320	8D	9194656
GENE	1	hAT-5	9551	Helitron-N1	9061	X:9209871-9212568	9209871	9212568	9209871	9212568	8D	9194656
Helitron-N1	1	GENE	9061	1.688	36	X:9221629-9221684	9221629	9221684	9221629	9221684	8D	9194656
1.688	3	Helitron-N1	36	Transib-1	2108	X:9221720-9222395	9221720	9221863	9222225	9222395	8D	9194656
Transib-1	1	1.688	2108	GENE	859	X:9224503-9224552	9224503	9224552	9224503	9224552	8D	9194656
GENE	4	Transib-1	859	Jockey-3	-12938	X:9225411-9247374	9225411	9228581	9233164	9247374	8D	9194656
Jockey-3	1	GENE	-12938	1.688	13066	X:9234436-9234510	9234436	9234510	9234436	9234510	8D	9194656
1.688	2	Jockey-3	13066	1.688	1920	X:9247576-9248237	9247576	9247920	9247921	9248237	8D	9194656
1.688	1	1.688	1920	DNAREP1	979	X:9250157-9250262	9250157	9250262	9250157	9250262	8D	9194656
DNAREP1	1	1.688	979	1.688	389	X:9251241-9251318	9251241	9251318	9251241	9251318	8D	9194656
1.688	3	DNAREP1	389	GENE	154	X:9251707-9252421	9251707	9251808	9252378	9252421	8D	9194656
GENE	1	1.688	154	HeT-A3	-26429	X:9252575-9290351	9252575	9290351	9252575	9290351	8D	9194656
HeT-A3	1	GENE	-26429	BEL-1	13787	X:9263922-9264024	9263922	9264024	9263922	9264024	8D	9194656
BEL-1	1	HeT-A3	13787	M4DM 1 1435	4915	X:9277811-9277853	9277811	9277853	9277811	9277853	8D	9194656
M4DM 1 1435	1	BEL-1	4915	Homo3 1 96	2127	X:9282768-9284196	9282768	9284196	9282768	9284196	8D	9194656
Homo3 1 96	1	M4DM 1 1435	2127	Polinton-1	8173	X:9286323-9286424	9286323	9286424	9286323	9286424	8D	9194656
Polinton-1	1	Homo3 1 96	8173	GENE	2158	X:9294597-9294655	9294597	9294655	9294597	9294655	8D	9194656
GENE	1	Polinton-1	2158	TART	-7641	X:9296813-9313067	9296813	9313067	9296813	9313067	8D	9194656
TART	1	GENE	-7641	TART-A 10793 11082	89	X:9305426-9305932	9305426	9305932	9305426	9305932	8D	9194656
TART-A 10793 11082	1	TART	89	TART	703	X:9306021-9306318	9306021	9306318	9306021	9306318	8D	9194656
TART	1	TART-A 10793 11082	703	Jockey-2	117	X:9307021-9307139	9307021	9307139	9307021	9307139	8D	9194656
Jockey-2	1	TART	117	Jockey-3	723	X:9307256-9307385	9307256	9307385	9307256	9307385	8D	9194656
Jockey-3	1	Jockey-2	723	G5	1522	X:9308108-9308166	9308108	9308166	9308108	9308166	8D	9194656
G5	1	Jockey-3	1522	TART	1067	X:9309688-9309803	9309688	9309803	9309688	9309803	8D	9194656
TART	1	G5	1067	I-2	4088	X:9310870-9311011	9310870	9311011	9310870	9311011	8D	9194656
I-2	1	TART	4088	GENE	5952	X:9315099-9315176	9315099	9315176	9315099	9315176	8D	9194656
GENE	1	I-2	5952	1.688	13104	X:9321128-9324428	9321128	9324428	9321128	9324428	8D	9194656
1.688	2	GENE	13104	1.688	14073	X:9337532-9338312	9337532	9337889	9338243	9338312	8D	9194656
1.688	1	1.688	14073	GENE	2383	X:9352385-9352743	9352385	9352743	9352385	9352743	8D	9194656
GENE	1	1.688	2383	Jockey-3	-25566	X:9355126-9381422	9355126	9381422	9355126	9381422	8D	9194656
Jockey-3	1	GENE	-25566	Jockey-3	6310	X:9355856-9356010	9355856	9356010	9355856	9356010	8D	9194656
Jockey-3	1	Jockey-3	6310	Gypsy11	2887	X:9362320-9362383	9362320	9362383	9362320	9362383	8D	9194656
Gypsy11	1	Jockey-3	2887	BEL-21	10874	X:9365270-9365334	9365270	9365334	9365270	9365334	8D	9194656
BEL-21	1	Gypsy11	10874	Galileo	6405	X:9376208-9376261	9376208	9376261	9376208	9376261	8D	9194656
