Cluster	Repeats	Closest upstream	Dist upstream	Closest downstream	Dist downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start
HeT-A3	1	HOBO 2701 3016	800	1.688	2970	X:6178817-6178909	6178817	6178909	6178817	6178909	5D	5955321
1.688	2	HeT-A3	2970	1.688	13048	X:6181879-6182272	6181879	6181972	6181975	6182272	5D	5955321
1.688	1	1.688	13048	Gypsy7-I	5858	X:6195320-6195486	6195320	6195486	6195320	6195486	5D	5955321
Gypsy7-I	1	1.688	5858	GENE	24752	X:6201344-6201396	6201344	6201396	6201344	6201396	5E	6198962
GENE	2	Gypsy7-I	24752	GENE	1087	X:6226148-6229538	6226148	6228009	6227777	6229538	5E	6198962
GENE	2	GENE	1087	HeT-A3	-1073	X:6230625-6234957	6230625	6232375	6232546	6234957	5E	6198962
HeT-A3	1	GENE	-1073	GENE	1677	X:6233884-6233918	6233884	6233918	6233884	6233918	5E	6198962
GENE	1	HeT-A3	1677	Jockey-3	-2578	X:6235595-6240122	6235595	6240122	6235595	6240122	5E	6198962
Jockey-3	2	GENE	-2578	Gypsy8-I	1	X:6237544-6238059	6237544	6237636	6238017	6238059	5E	6198962
Gypsy8-I	1	Jockey-3	1	Jockey-3	1	X:6238060-6238158	6238060	6238158	6238060	6238158	5E	6198962
Jockey-3	1	Gypsy8-I	1	GENE	4255	X:6238159-6238188	6238159	6238188	6238159	6238188	5E	6198962
GENE	1	Jockey-3	4255	HeT-A3	-32984	X:6242443-6281978	6242443	6281978	6242443	6281978	5E	6198962
HeT-A3	1	GENE	-32984	1.688	14830	X:6248994-6249047	6248994	6249047	6248994	6249047	5E	6198962
1.688	2	HeT-A3	14830	Gypsy8-I	7150	X:6263877-6264129	6263877	6264047	6264044	6264129	5E	6198962
Gypsy8-I	1	1.688	7150	Jockey-6	4132	X:6271279-6271359	6271279	6271359	6271279	6271359	5E	6198962
Jockey-6	1	Gypsy8-I	4132	GENE	6692	X:6275491-6275601	6275491	6275601	6275491	6275601	5E	6198962
GENE	4	Jockey-6	6692	TART	-33613	X:6282293-6340211	6282293	6283372	6292592	6340211	5E	6198962
TART	1	GENE	-33613	BEL-21	7560	X:6306598-6306671	6306598	6306671	6306598	6306671	5E	6198962
BEL-21	1	TART	7560	BARI	174	X:6314231-6314268	6314231	6314268	6314231	6314268	5E	6198962
BARI	2	BEL-21	174	BEL-8	7677	X:6314442-6314520	6314442	6314467	6314484	6314520	5E	6198962
BEL-8	1	BARI	7677	Gypsy-3	10409	X:6322197-6322237	6322197	6322237	6322197	6322237	5F	6315089
Gypsy-3	1	BEL-8	10409	TART	2320	X:6332646-6332719	6332646	6332719	6332646	6332719	5F	6315089
TART	1	Gypsy-3	2320	GENE	6884	X:6335039-6335107	6335039	6335107	6335039	6335107	5F	6315089
GENE	1	TART	6884	hAT-2	373	X:6341991-6343169	6341991	6343169	6341991	6343169	5F	6315089
hAT-2	1	GENE	373	GENE	348	X:6343542-6343642	6343542	6343642	6343542	6343642	5F	6315089
GENE	1	hAT-2	348	Jockey-3	-972	X:6343990-6347871	6343990	6347871	6343990	6347871	5F	6315089
Jockey-3	1	GENE	-972	GENE	2166	X:6346899-6347093	6346899	6347093	6346899	6347093	5F	6315089
GENE	2	Jockey-3	2166	BEL-1	-6559	X:6349259-6356932	6349259	6350169	6350354	6356932	5F	6315089
BEL-1	1	GENE	-6559	S	7425	X:6350373-6350420	6350373	6350420	6350373	6350420	5F	6315089
S	1	BEL-1	7425	GENE	3449	X:6357845-6357892	6357845	6357892	6357845	6357892	5F	6315089
GENE	7	S	3449	DNAREP1	103	X:6361341-6378025	6361341	6363346	6376843	6378025	5F	6315089
DNAREP1	1	GENE	103	DNAREP1	1292	X:6378128-6378357	6378128	6378357	6378128	6378357	5F	6315089
DNAREP1	1	DNAREP1	1292	DNAREP1	1293	X:6379649-6379878	6379649	6379878	6379649	6379878	5F	6315089
DNAREP1	1	DNAREP1	1293	Helitron-1	1224	X:6381171-6381400	6381171	6381400	6381171	6381400	5F	6315089
Helitron-1	1	DNAREP1	1224	PROTOP	17	X:6382624-6382678	6382624	6382678	6382624	6382678	5F	6315089
PROTOP	1	Helitron-1	17	PROTOP 3458 3612	1	X:6382695-6383104	6382695	6383104	6382695	6383104	5F	6315089
PROTOP 3458 3612	1	PROTOP	1	PROTOP 538 613	-3	X:6383105-6383253	6383105	6383253	6383105	6383253	5F	6315089
PROTOP 538 613	1	PROTOP 3458 3612	-3	PROTOP	-7	X:6383250-6383326	6383250	6383326	6383250	6383326	5F	6315089
PROTOP	1	PROTOP 538 613	-7	GENE	331	X:6383319-6383793	6383319	6383793	6383319	6383793	5F	6315089
GENE	1	PROTOP	331	GENE	1274	X:6384124-6384306	6384124	6384306	6384124	6384306	5F	6315089
GENE	1	GENE	1274	Gypsy-23	-4089	X:6385580-6389806	6385580	6389806	6385580	6389806	5F	6315089
Gypsy-23	1	GENE	-4089	Gypsy8-I	2398	X:6385717-6385957	6385717	6385957	6385717	6385957	5F	6315089
Gypsy8-I	1	Gypsy-23	2398	Jockey-3	848	X:6388355-6388514	6388355	6388514	6388355	6388514	5F	6315089
Jockey-3	2	Gypsy8-I	848	GENE	3290	X:6389362-6389717	6389362	6389573	6389649	6389717	5F	6315089
GENE	1	Jockey-3	3290	GENE	1289	X:6393007-6393957	6393007	6393957	6393007	6393957	5F	6315089
GENE	1	GENE	1289	Helitron-1	-19203	X:6395246-6415071	6395246	6415071	6395246	6415071	5F	6315089
Helitron-1	1	GENE	-19203	Jockey-3	12155	X:6395868-6395914	6395868	6395914	6395868	6395914	5F	6315089
Jockey-3	1	Helitron-1	12155	Gypsy-23	1396	X:6408069-6408134	6408069	6408134	6408069	6408134	6A	6400666
Gypsy-23	1	Jockey-3	1396	Jockey-3	68	X:6409530-6409665	6409530	6409665	6409530	6409665	6A	6400666
Jockey-3	1	Gypsy-23	68	1.688	763	X:6409733-6409811	6409733	6409811	6409733	6409811	6A	6400666
1.688	2	Jockey-3	763	GENE	4630	X:6410574-6411079	6410574	6410746	6410739	6411079	6A	6400666
GENE	1	1.688	4630	Nobel	-19200	X:6415709-6434922	6415709	6434922	6415709	6434922	6A	6400666
Nobel	1	GENE	-19200	GENE	20617	X:6415722-6415796	6415722	6415796	6415722	6415796	6A	6400666
GENE	1	Nobel	20617	GENE	3387	X:6436413-6439089	6436413	6439089	6436413	6439089	6A	6400666
GENE	1	GENE	3387	DNAREP1	-4534	X:6442476-6450379	6442476	6450379	6442476	6450379	6A	6400666
DNAREP1	1	GENE	-4534	Helitron-N1	5550	X:6445845-6445904	6445845	6445904	6445845	6445904	6A	6400666
Helitron-N1	1	DNAREP1	5550	Transib-N1	336	X:6451454-6451544	6451454	6451544	6451454	6451544	6A	6400666
Transib-N1	1	Helitron-N1	336	DNAREP1	255	X:6451880-6451934	6451880	6451934	6451880	6451934	6A	6400666
DNAREP1	1	Transib-N1	255	Helitron-1	625	X:6452189-6452617	6452189	6452617	6452189	6452617	6A	6400666
Helitron-1	1	DNAREP1	625	GENE	784	X:6453242-6453293	6453242	6453293	6453242	6453293	6A	6400666
GENE	1	Helitron-1	784	FB4	-85	X:6454077-6465228	6454077	6465228	6454077	6465228	6A	6400666
FB4	1	GENE	-85	GENE	233	X:6465143-6465510	6465143	6465510	6465143	6465510	6A	6400666
GENE	2	FB4	233	GENE	1056	X:6465743-6473987	6465743	6467549	6465970	6473987	6A	6400666
GENE	1	GENE	1056	ROO	-14150	X:6475043-6497215	6475043	6497215	6475043	6497215	6A	6400666
ROO	1	GENE	-14150	Jockey-6	820	X:6483065-6483134	6483065	6483134	6483065	6483134	6A	6400666
Jockey-6	2	ROO	820	Jockey-3	146	X:6483954-6484187	6483954	6484117	6484150	6484187	6A	6400666
Jockey-3	1	Jockey-6	146	GENE	12903	X:6484333-6484403	6484333	6484403	6484333	6484403	6A	6400666
GENE	3	Jockey-3	12903	Jockey-3	-1541	X:6497306-6514469	6497306	6507351	6511712	6514469	6A	6400666
Jockey-3	1	GENE	-1541	GENE	1418	X:6512928-6513140	6512928	6513140	6512928	6513140	6A	6400666
GENE	4	Jockey-3	1418	1.688	8204	X:6514558-6526210	6514558	6516389	6524928	6526210	6A	6400666
1.688	2	GENE	8204	GENE	231	X:6534414-6534922	6534414	6534556	6534574	6534922	6B	6516901
GENE	5	1.688	231	HeT-A3	7769	X:6535153-6546567	6535153	6537577	6545586	6546567	6B	6516901
HeT-A3	1	GENE	7769	GENE	2742	X:6554336-6554404	6554336	6554404	6554336	6554404	6B	6516901
GENE	1	HeT-A3	2742	Gypsy-22	-15147	X:6557146-6574768	6557146	6574768	6557146	6574768	6B	6516901
Gypsy-22	1	GENE	-15147	TransibN3	5688	X:6559621-6559696	6559621	6559696	6559621	6559696	6B	6516901
TransibN3	1	Gypsy-22	5688	TART	4254	X:6565384-6565427	6565384	6565427	6565384	6565427	6B	6516901
TART	1	TransibN3	4254	Jockey-3	2928	X:6569681-6569916	6569681	6569916	6569681	6569916	6B	6516901
Jockey-3	1	TART	2928	DNAREP1	1207	X:6572844-6572974	6572844	6572974	6572844	6572974	6B	6516901
DNAREP1	2	Jockey-3	1207	1.688	6909	X:6574181-6574466	6574181	6574280	6574282	6574466	6B	6516901
1.688	7	DNAREP1	6909	Jockey-3	2329	X:6581375-6582528	6581375	6581498	6582435	6582528	6B	6516901
Jockey-3	1	1.688	2329	1.688	6513	X:6584857-6584938	6584857	6584938	6584857	6584938	6B	6516901
1.688	1	Jockey-3	6513	Gypsy-12	177	X:6591451-6591747	6591451	6591747	6591451	6591747	6C	6585391
Gypsy-12	1	1.688	177	DOC3	120	X:6591924-6591981	6591924	6591981	6591924	6591981	6C	6585391
DOC3	3	Gypsy-12	120	Invader3	185	X:6592101-6592772	6592101	6592358	6592703	6592772	6C	6585391
Invader3	1	DOC3	185	BS2 4691 4721	138	X:6592957-6593027	6592957	6593027	6592957	6593027	6C	6585391
BS2 4691 4721	1	Invader3	138	BS2 3964 3991	-3	X:6593165-6593194	6593165	6593194	6593165	6593194	6C	6585391
BS2 3964 3991	1	BS2 4691 4721	-3	Transib-7	250	X:6593191-6593218	6593191	6593218	6593191	6593218	6C	6585391
Transib-7	1	BS2 3964 3991	250	1.688	19	X:6593468-6593537	6593468	6593537	6593468	6593537	6C	6585391
1.688	3	Transib-7	19	Gypsy-21	45	X:6593556-6593915	6593556	6593611	6593766	6593915	6C	6585391
Gypsy-21	2	1.688	45	Gypsy-12	2	X:6593960-6594452	6593960	6594057	6594149	6594452	6C	6585391
Gypsy-12	1	Gypsy-21	2	DOC3	120	X:6594454-6594614	6594454	6594614	6594454	6594614	6C	6585391
DOC3	3	Gypsy-12	120	Invader3	185	X:6594734-6595404	6594734	6594991	6595335	6595404	6C	6585391
Invader3	1	DOC3	185	BS2 4691 4721	140	X:6595589-6595659	6595589	6595659	6595589	6595659	6C	6585391
BS2 4691 4721	1	Invader3	140	BS2 3964 3991	-3	X:6595799-6595828	6595799	6595828	6595799	6595828	6C	6585391
BS2 3964 3991	1	BS2 4691 4721	-3	Transib-7	250	X:6595825-6595852	6595825	6595852	6595825	6595852	6C	6585391
Transib-7	1	BS2 3964 3991	250	1.688	19	X:6596102-6596171	6596102	6596171	6596102	6596171	6C	6585391
1.688	3	Transib-7	19	Gypsy-21	45	X:6596190-6596546	6596190	6596245	6596398	6596546	6C	6585391
Gypsy-21	2	1.688	45	Gypsy-12	2	X:6596591-6597083	6596591	6596688	6596780	6597083	6C	6585391
Gypsy-12	1	Gypsy-21	2	DOC3	120	X:6597085-6597245	6597085	6597245	6597085	6597245	6C	6585391
DOC3	3	Gypsy-12	120	Invader3	185	X:6597365-6598035	6597365	6597622	6597966	6598035	6C	6585391
Invader3	1	DOC3	185	BS2 4691 4721	141	X:6598220-6598290	6598220	6598290	6598220	6598290	6C	6585391
BS2 4691 4721	1	Invader3	141	BS2 3964 3991	-3	X:6598431-6598460	6598431	6598460	6598431	6598460	6C	6585391
BS2 3964 3991	1	BS2 4691 4721	-3	Transib-7	250	X:6598457-6598484	6598457	6598484	6598457	6598484	6C	6585391
Transib-7	1	BS2 3964 3991	250	1.688	48	X:6598734-6598773	6598734	6598773	6598734	6598773	6C	6585391
1.688	3	Transib-7	48	Gypsy-21	45	X:6598821-6599264	6598821	6598876	6599124	6599264	6C	6585391
Gypsy-21	2	1.688	45	Gypsy-12	2	X:6599309-6599801	6599309	6599406	6599498	6599801	6C	6585391
Gypsy-12	1	Gypsy-21	2	DOC3	120	X:6599803-6599963	6599803	6599963	6599803	6599963	6C	6585391
DOC3	3	Gypsy-12	120	Invader3	185	X:6600083-6600753	6600083	6600340	6600684	6600753	6C	6585391
Invader3	1	DOC3	185	BS2 4691 4721	142	X:6600938-6601008	6600938	6601008	6600938	6601008	6C	6585391
BS2 4691 4721	1	Invader3	142	BS2 3964 3991	-3	X:6601150-6601179	6601150	6601179	6601150	6601179	6C	6585391
BS2 3964 3991	1	BS2 4691 4721	-3	Transib-7	250	X:6601176-6601203	6601176	6601203	6601176	6601203	6C	6585391
Transib-7	2	BS2 3964 3991	250	BS2 3964 3991	250	X:6601453-6601623	6601453	6601522	6601559	6601623	6C	6585391
BS2 3964 3991	1	Transib-7	250	BS2 4691 4721	-3	X:6601873-6601900	6601873	6601900	6601873	6601900	6C	6585391
BS2 4691 4721	1	BS2 3964 3991	-3	Invader3	141	X:6601897-6601926	6601897	6601926	6601897	6601926	6C	6585391
Invader3	1	BS2 4691 4721	141	DOC3	185	X:6602067-6602137	6602067	6602137	6602067	6602137	6C	6585391
DOC3	3	Invader3	185	Gypsy-12	120	X:6602322-6602993	6602322	6602391	6602736	6602993	6C	6585391
Gypsy-12	1	DOC3	120	Gypsy-21	2	X:6603113-6603273	6603113	6603273	6603113	6603273	6C	6585391
Gypsy-21	2	Gypsy-12	2	1.688	45	X:6603275-6603767	6603275	6603578	6603670	6603767	6C	6585391
1.688	3	Gypsy-21	45	Transib-7	19	X:6603812-6604432	6603812	6603962	6604377	6604432	6C	6585391
Transib-7	1	1.688	19	BS2 3964 3991	250	X:6604451-6604520	6604451	6604520	6604451	6604520	6C	6585391
BS2 3964 3991	1	Transib-7	250	BS2 4691 4721	-3	X:6604770-6604797	6604770	6604797	6604770	6604797	6C	6585391
BS2 4691 4721	1	BS2 3964 3991	-3	Invader3	141	X:6604794-6604823	6604794	6604823	6604794	6604823	6C	6585391
Invader3	1	BS2 4691 4721	141	DOC3	185	X:6604964-6605034	6604964	6605034	6604964	6605034	6C	6585391
DOC3	3	Invader3	185	Gypsy-12	120	X:6605219-6605890	6605219	6605288	6605633	6605890	6C	6585391
Gypsy-12	1	DOC3	120	Gypsy-21	2	X:6606010-6606170	6606010	6606170	6606010	6606170	6C	6585391
Gypsy-21	2	Gypsy-12	2	1.688	45	X:6606172-6606664	6606172	6606475	6606567	6606664	6C	6585391
1.688	2	Gypsy-21	45	Transib-7	19	X:6606709-6606971	6606709	6606859	6606916	6606971	6C	6585391
Transib-7	1	1.688	19	BS2 3964 3991	249	X:6606990-6607059	6606990	6607059	6606990	6607059	6C	6585391
BS2 3964 3991	1	Transib-7	249	BS2 4691 4721	-3	X:6607308-6607335	6607308	6607335	6607308	6607335	6C	6585391
BS2 4691 4721	1	BS2 3964 3991	-3	Invader3	142	X:6607332-6607361	6607332	6607361	6607332	6607361	6C	6585391
Invader3	1	BS2 4691 4721	142	DOC3	185	X:6607503-6607573	6607503	6607573	6607503	6607573	6C	6585391
DOC3	3	Invader3	185	Gypsy-12	120	X:6607758-6608429	6607758	6607827	6608172	6608429	6C	6585391
Gypsy-12	1	DOC3	120	Gypsy-21	2	X:6608549-6608709	6608549	6608709	6608549	6608709	6C	6585391
Gypsy-21	2	Gypsy-12	2	1.688	45	X:6608711-6609203	6608711	6609014	6609106	6609203	6C	6585391
1.688	5	Gypsy-21	45	Jockey-6	16352	X:6609248-6610639	6609248	6609398	6610543	6610639	6C	6585391
Jockey-6	1	1.688	16352	Gypsy-23	3567	X:6626991-6627058	6626991	6627058	6626991	6627058	6C	6585391
Gypsy-23	1	Jockey-6	3567	Gypsy-21	1911	X:6630625-6630659	6630625	6630659	6630625	6630659	6C	6585391
Gypsy-21	1	Gypsy-23	1911	Invader3	271	X:6632570-6632653	6632570	6632653	6632570	6632653	6C	6585391
Invader3	1	Gypsy-21	271	Transib-7	356	X:6632924-6632994	6632924	6632994	6632924	6632994	6C	6585391
Transib-7	1	Invader3	356	M4DM 265 397	1	X:6633350-6633371	6633350	6633371	6633350	6633371	6C	6585391
M4DM 265 397	1	Transib-7	1	Gypsy-12	80	X:6633372-6633498	6633372	6633498	6633372	6633498	6C	6585391
Gypsy-12	1	M4DM 265 397	80	Gypsy-21	2	X:6633578-6633738	6633578	6633738	6633578	6633738	6C	6585391
Gypsy-21	1	Gypsy-12	2	1.688	6976	X:6633740-6633930	6633740	6633930	6633740	6633930	6C	6585391
1.688	52	Gypsy-21	6976	Polinton-1	9757	X:6640906-6659134	6640906	6641035	6658853	6659134	6C	6585391
Polinton-1	1	1.688	9757	1.688	13047	X:6668891-6668981	6668891	6668981	6668891	6668981	6C	6585391
1.688	4	Polinton-1	13047	RSP-LIKE	24	X:6682028-6683046	6682028	6682185	6682907	6683046	6C	6585391
RSP-LIKE	1	1.688	24	GENE	402	X:6683070-6683215	6683070	6683215	6683070	6683215	6C	6585391
GENE	4	RSP-LIKE	402	GENE	4810	X:6683617-6706642	6683617	6693986	6698692	6706642	6C	6585391
GENE	1	GENE	4810	Helitron-N2	656	X:6711452-6712156	6711452	6712156	6711452	6712156	6C	6585391
Helitron-N2	1	GENE	656	GENE	3566	X:6712812-6712895	6712812	6712895	6712812	6712895	6C	6585391
GENE	1	Helitron-N2	3566	HeT-A3	2982	X:6716461-6718403	6716461	6718403	6716461	6718403	6C	6585391
HeT-A3	1	GENE	2982	GENE	1939	X:6721385-6721435	6721385	6721435	6721385	6721435	6C	6585391
GENE	1	HeT-A3	1939	GENE	4895	X:6723374-6728825	6723374	6728825	6723374	6728825	6C	6585391
GENE	4	GENE	4895	DNAREP1	-99	X:6733720-6739616	6733720	6735828	6738601	6739616	6C	6585391
DNAREP1	1	GENE	-99	Gypsy12-I	1679	X:6739517-6739660	6739517	6739660	6739517	6739660	6C	6585391
Gypsy12-I	2	DNAREP1	1679	Gypsy12-LTR	76	X:6741339-6742083	6741339	6741531	6741773	6742083	6C	6585391
Gypsy12-LTR	1	Gypsy12-I	76	1.688	159	X:6742159-6742432	6742159	6742432	6742159	6742432	6C	6585391
1.688	5	Gypsy12-LTR	159	GENE	13837	X:6742591-6744580	6742591	6742863	6744288	6744580	6C	6585391
GENE	1	1.688	13837	1.688	164	X:6758417-6759572	6758417	6759572	6758417	6759572	6C	6585391
1.688	2	GENE	164	GENE	7073	X:6759736-6760217	6759736	6760039	6760083	6760217	6C	6585391
GENE	1	1.688	7073	GENE	18939	X:6767290-6768135	6767290	6768135	6767290	6768135	6C	6585391
GENE	1	GENE	18939	1.688	1550	X:6787074-6790095	6787074	6790095	6787074	6790095	6D	6779511
1.688	2	GENE	1550	TART	3909	X:6791645-6791966	6791645	6791719	6791713	6791966	6D	6779511
TART	2	1.688	3909	GENE	1671	X:6795875-6796888	6795875	6796258	6796741	6796888	6D	6779511
GENE	1	TART	1671	Gypsy-41	-2691	X:6798559-6815549	6798559	6815549	6798559	6815549	6D	6779511
Gypsy-41	1	GENE	-2691	GENE	3107	X:6812858-6812944	6812858	6812944	6812858	6812944	6D	6779511
GENE	3	Gypsy-41	3107	GENE	1233	X:6816051-6823474	6816051	6819710	6822535	6823474	6D	6779511
GENE	1	GENE	1233	1.688	6327	X:6824707-6826948	6824707	6826948	6824707	6826948	6D	6779511
1.688	4	GENE	6327	Galileo	987	X:6833275-6834328	6833275	6833408	6834147	6834328	6D	6779511
Galileo	1	1.688	987	BEL-21	9117	X:6835315-6835390	6835315	6835390	6835315	6835390	6D	6779511
BEL-21	1	Galileo	9117	GENE	313	X:6844507-6844547	6844507	6844547	6844507	6844547	6D	6779511
GENE	1	BEL-21	313	Gypsy-22	-98505	X:6844860-6946882	6844860	6946882	6844860	6946882	6D	6779511
Gypsy-22	1	GENE	-98505	Gypsy-22	3254	X:6848377-6848444	6848377	6848444	6848377	6848444	6D	6779511
Gypsy-22	1	Gypsy-22	3254	1.688	405	X:6851698-6851787	6851698	6851787	6851698	6851787	6D	6779511
1.688	2	Gypsy-22	405	Homo6 737 877	8220	X:6852192-6852666	6852192	6852355	6852378	6852666	6D	6779511
Homo6 737 877	1	1.688	8220	1.688	32875	X:6860886-6860989	6860886	6860989	6860886	6860989	6D	6779511
1.688	3	Homo6 737 877	32875	TART	24783	X:6893864-6894464	6893864	6893983	6894397	6894464	6E	6863446
TART	1	1.688	24783	Gypsy8-I	829	X:6919247-6919377	6919247	6919377	6919247	6919377	6E	6863446
Gypsy8-I	1	TART	829	Jockey-3	1	X:6920206-6920219	6920206	6920219	6920206	6920219	6E	6863446
Jockey-3	1	Gypsy8-I	1	Gypsy8-I	1063	X:6920220-6920308	6920220	6920308	6920220	6920308	6E	6863446
Gypsy8-I	1	Jockey-3	1063	Jockey-3	303	X:6921371-6921486	6921371	6921486	6921371	6921486	6E	6863446
Jockey-3	2	Gypsy8-I	303	Jockey-3	15620	X:6921789-6922099	6921789	6921875	6921979	6922099	6E	6863446
Jockey-3	1	Jockey-3	15620	Jockey-6	4547	X:6937719-6937803	6937719	6937803	6937719	6937803	6E	6863446
Jockey-6	2	Jockey-3	4547	Jockey-3	303	X:6942350-6942504	6942350	6942366	6942479	6942504	6E	6863446
Jockey-3	1	Jockey-6	303	Gypsy-23	1897	X:6942807-6943003	6942807	6943003	6942807	6943003	6E	6863446
Gypsy-23	1	Jockey-3	1897	RSP-LIKE	2573	X:6944900-6944984	6944900	6944984	6944900	6944984	6E	6863446
RSP-LIKE	1	Gypsy-23	2573	1.688	318	X:6947557-6947599	6947557	6947599	6947557	6947599	6E	6863446
1.688	4	RSP-LIKE	318	1.688	15422	X:6947917-6949029	6947917	6948220	6948962	6949029	6E	6863446
1.688	2	1.688	15422	GENE	7404	X:6964451-6964991	6964451	6964738	6964739	6964991	6E	6863446
GENE	1	1.688	7404	HeT-A3	2076	X:6972395-6973365	6972395	6973365	6972395	6973365	6E	6863446
HeT-A3	1	GENE	2076	GENE	10750	X:6975441-6975528	6975441	6975528	6975441	6975528	6E	6863446
GENE	3	HeT-A3	10750	MINIME	4778	X:6986278-6996258	6986278	6991268	6993379	6996258	6E	6863446
MINIME	1	GENE	4778	GENE	11613	X:7001036-7001146	7001036	7001146	7001036	7001146	6E	6863446
GENE	1	MINIME	11613	Gypsy8-I	-1979	X:7012759-7015932	7012759	7015932	7012759	7015932	6E	6863446
Gypsy8-I	1	GENE	-1979	R1	1	X:7013953-7014020	7013953	7014020	7013953	7014020	6E	6863446
R1	1	Gypsy8-I	1	Jockey-3	1	X:7014021-7014072	7014021	7014072	7014021	7014072	6E	6863446
Jockey-3	1	R1	1	Jockey-6	845	X:7014073-7014255	7014073	7014255	7014073	7014255	6E	6863446
Jockey-6	1	Jockey-3	845	BURDOCK	3672	X:7015100-7015287	7015100	7015287	7015100	7015287	6E	6863446
BURDOCK	1	Jockey-6	3672	GENE	327	X:7018959-7019030	7018959	7019030	7018959	7019030	6E	6863446
GENE	1	BURDOCK	327	Gypsy-22	-7512	X:7019357-7028442	7019357	7028442	7019357	7028442	6E	6863446
Gypsy-22	1	GENE	-7512	GENE	7820	X:7020930-7021042	7020930	7021042	7020930	7021042	6E	6863446
GENE	3	Gypsy-22	7820	GENE	4994	X:7028862-7036785	7028862	7033464	7035875	7036785	6E	6863446
GENE	1	GENE	4994	GENE	4134	X:7041779-7046994	7041779	7046994	7041779	7046994	6F	7033899
GENE	1	GENE	4134	GENE	11598	X:7051128-7051442	7051128	7051442	7051128	7051442	6F	7033899
GENE	1	GENE	11598	TART	-394	X:7063040-7064289	7063040	7064289	7063040	7064289	6F	7033899
TART	1	GENE	-394	GENE	18180	X:7063895-7063984	7063895	7063984	7063895	7063984	6F	7033899
GENE	1	TART	18180	GENE	3766	X:7082164-7082987	7082164	7082987	7082164	7082987	6F	7033899
GENE	1	GENE	3766	1.688	10069	X:7086753-7087010	7086753	7087010	7086753	7087010	6F	7033899
1.688	1	GENE	10069	GENE	8527	X:7097079-7097161	7097079	7097161	7097079	7097161	6F	7033899
GENE	1	1.688	8527	HeT-A3	2169	X:7105688-7106812	7105688	7106812	7105688	7106812	6F	7033899
HeT-A3	1	GENE	2169	GENE	2295	X:7108981-7109033	7108981	7109033	7108981	7109033	6F	7033899
GENE	1	HeT-A3	2295	GENE	3546	X:7111328-7111974	7111328	7111974	7111328	7111974	6F	7033899
GENE	3	GENE	3546	GENE	2945	X:7115520-7118304	7115520	7115973	7117955	7118304	6F	7033899
GENE	2	GENE	2945	Helitron-1	31	X:7121249-7125895	7121249	7121678	7122578	7125895	6F	7033899
Helitron-1	1	GENE	31	GENE	2506	X:7125926-7126043	7125926	7126043	7125926	7126043	6F	7033899
GENE	2	Helitron-1	2506	1.688	15616	X:7128549-7129700	7128549	7128761	7129166	7129700	6F	7033899
1.688	4	GENE	15616	GENE	10292	X:7145316-7146570	7145316	7145398	7146331	7146570	6F	7033899
GENE	1	1.688	10292	DNAREP1	46	X:7156862-7157501	7156862	7157501	7156862	7157501	7A	7150637
DNAREP1	1	GENE	46	TART	63141	X:7157547-7157641	7157547	7157641	7157547	7157641	7A	7150637
TART	1	DNAREP1	63141	GENE	11221	X:7220782-7220868	7220782	7220868	7220782	7220868	7A	7150637
GENE	1	TART	11221	GENE	7041	X:7232089-7232597	7232089	7232597	7232089	7232597	7A	7150637
GENE	1	GENE	7041	DNAREP1	1026	X:7239638-7240639	7239638	7240639	7239638	7240639	7A	7150637
DNAREP1	2	GENE	1026	GENE	36204	X:7241665-7241891	7241665	7241715	7241775	7241891	7A	7150637
GENE	1	DNAREP1	36204	TART	19860	X:7278095-7280570	7278095	7280570	7278095	7280570	7A	7150637
TART	1	GENE	19860	DIVER2	1732	X:7300430-7300524	7300430	7300524	7300430	7300524	7B	7286018
DIVER2	1	TART	1732	GENE	9821	X:7302256-7302613	7302256	7302613	7302256	7302613	7B	7286018
GENE	1	DIVER2	9821	MAX	-53976	X:7312434-7381428	7312434	7381428	7312434	7381428	7B	7286018
MAX	1	GENE	-53976	Jockey-3	8686	X:7327452-7327502	7327452	7327502	7327452	7327502	7B	7286018
Jockey-3	1	MAX	8686	Jockey-3	12328	X:7336188-7336321	7336188	7336321	7336188	7336321	7B	7286018
Jockey-3	1	Jockey-3	12328	TART	166	X:7348649-7348900	7348649	7348900	7348649	7348900	7B	7286018
TART	2	Jockey-3	166	Gypsy-54	3630	X:7349066-7349748	7349066	7349295	7349496	7349748	7B	7286018
Gypsy-54	1	TART	3630	Gypsy-22	1	X:7353378-7353404	7353378	7353404	7353378	7353404	7B	7286018
Gypsy-22	1	Gypsy-54	1	TART	870	X:7353405-7353453	7353405	7353453	7353405	7353453	7B	7286018
TART	1	Gypsy-22	870	TART	10696	X:7354323-7354417	7354323	7354417	7354323	7354417	7B	7286018
TART	1	TART	10696	Jockey-6	63	X:7365113-7365269	7365113	7365269	7365113	7365269	7B	7286018
Jockey-6	1	TART	63	TART	2535	X:7365332-7365476	7365332	7365476	7365332	7365476	7B	7286018
TART	1	Jockey-6	2535	Gypsy-23	6917	X:7368011-7368104	7368011	7368104	7368011	7368104	7B	7286018
