Cluster	Repeats	Closest upstream	Dist upstream	Closest downstream	Dist downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start
1.688	2	GENE	290	GENE	396	X:7906570-7906850	7906570	7906680	7906687	7906850	7C	7801643
GENE	2	1.688	396	GENE	1063	X:7907246-7911970	7907246	7908943	7909739	7911970	7C	7801643
GENE	1	GENE	1063	GENE	2205	X:7913033-7914254	7913033	7914254	7913033	7914254	7C	7801643
GENE	1	GENE	2205	GENE	1813	X:7916459-7917919	7916459	7917919	7916459	7917919	7C	7801643
GENE	6	GENE	1813	1.688	129	X:7919732-7929253	7919732	7920848	7927719	7929253	7C	7801643
1.688	2	GENE	129	GENE	210	X:7929382-7929807	7929382	7929600	7929596	7929807	7C	7801643
GENE	1	1.688	210	GENE	1343	X:7930017-7931417	7930017	7931417	7930017	7931417	7C	7801643
GENE	4	GENE	1343	GENE	1372	X:7932760-7939744	7932760	7934187	7938557	7939744	7C	7801643
GENE	2	GENE	1372	Jockey-6	-7954	X:7941116-7953916	7941116	7942569	7943269	7953916	7C	7801643
Jockey-6	1	GENE	-7954	Gypsy8-I	6777	X:7945962-7946146	7945962	7946146	7945962	7946146	7C	7801643
Gypsy8-I	1	Jockey-6	6777	Jockey-3	1	X:7952923-7952934	7952923	7952934	7952923	7952934	7D	7947830
Jockey-3	1	Gypsy8-I	1	Gypsy-2	491	X:7952935-7953019	7952935	7953019	7952935	7953019	7D	7947830
Gypsy-2	1	Jockey-3	491	GENE	1683	X:7953510-7953543	7953510	7953543	7953510	7953543	7D	7947830
GENE	1	Gypsy-2	1683	Gypsy8-I	-31008	X:7955226-8013787	7955226	8013787	7955226	8013787	7D	7947830
Gypsy8-I	2	GENE	-31008	Jockey-3	491	X:7982779-7983637	7982779	7982954	7983501	7983637	7D	7947830
Jockey-3	1	Gypsy8-I	491	HeT-A3	3208	X:7984128-7984289	7984128	7984289	7984128	7984289	7D	7947830
HeT-A3	1	Jockey-3	3208	Jockey-3	9567	X:7987497-7987567	7987497	7987567	7987497	7987567	7D	7947830
Jockey-3	1	HeT-A3	9567	TART	1237	X:7997134-7997270	7997134	7997270	7997134	7997270	7D	7947830
TART	2	Jockey-3	1237	GENE	14912	X:7998507-7999099	7998507	7998715	7998819	7999099	7D	7947830
GENE	4	TART	14912	GENE	1427	X:8014011-8024989	8014011	8014796	8021948	8024989	7D	7947830
GENE	1	GENE	1427	1.688	-26520	X:8026416-8055966	8026416	8055966	8026416	8055966	7D	7947830
1.688	3	GENE	-26520	1.688	9671	X:8029446-8030344	8029446	8029623	8029997	8030344	7D	7947830
1.688	28	1.688	9671	GENE	2604	X:8040015-8050749	8040015	8040361	8050419	8050749	7D	7947830
GENE	2	1.688	2604	GENE	8918	X:8053353-8057309	8053353	8054842	8055828	8057309	7D	7947830
GENE	1	GENE	8918	Jockey-6	-80519	X:8066227-8149127	8066227	8149127	8066227	8149127	7D	7947830
Jockey-6	1	GENE	-80519	1.688	9574	X:8068608-8068857	8068608	8068857	8068608	8068857	7D	7947830
1.688	7	Jockey-6	9574	DNAREP1	15603	X:8078431-8080763	8078431	8078777	8080592	8080763	7D	7947830
DNAREP1	2	1.688	15603	Homo6 761 824	2539	X:8096366-8096725	8096366	8096604	8096625	8096725	7D	7947830
Homo6 761 824	1	DNAREP1	2539	1.688	2155	X:8099264-8099327	8099264	8099327	8099264	8099327	7D	7947830
1.688	2	Homo6 761 824	2155	Gypsy6-I	11111	X:8101482-8102188	8101482	8101829	8101841	8102188	7D	7947830
Gypsy6-I	1	1.688	11111	1.688	9349	X:8113299-8113359	8113299	8113359	8113299	8113359	7D	7947830
1.688	2	Gypsy6-I	9349	Homo6 693 786	5518	X:8122708-8123277	8122708	8123063	8123065	8123277	7D	7947830
Homo6 693 786	1	1.688	5518	1.688	22313	X:8128795-8128881	8128795	8128881	8128795	8128881	7D	7947830
1.688	4	Homo6 693 786	22313	GENE	12644	X:8151194-8152489	8151194	8151545	8152254	8152489	7D	7947830
GENE	1	1.688	12644	Helitron-N1	1291	X:8165133-8168851	8165133	8168851	8165133	8168851	7D	7947830
Helitron-N1	1	GENE	1291	DNAREP1	35	X:8170142-8170195	8170142	8170195	8170142	8170195	7D	7947830
DNAREP1	1	Helitron-N1	35	1.688	3114	X:8170230-8170315	8170230	8170315	8170230	8170315	7D	7947830
1.688	2	DNAREP1	3114	GENE	4331	X:8173429-8173896	8173429	8173559	8173568	8173896	7D	7947830
GENE	1	1.688	4331	GENE	2004	X:8178227-8181367	8178227	8181367	8178227	8181367	7D	7947830
GENE	1	GENE	2004	Outcast-2	-211	X:8183371-8186133	8183371	8186133	8183371	8186133	7D	7947830
Outcast-2	1	GENE	-211	GENE	2721	X:8185922-8186243	8185922	8186243	8185922	8186243	7D	7947830
GENE	1	Outcast-2	2721	Jockey-3	-219	X:8188964-8189197	8188964	8189197	8188964	8189197	7D	7947830
Jockey-3	1	GENE	-219	BEL-21	5344	X:8188978-8189049	8188978	8189049	8188978	8189049	7D	7947830
BEL-21	1	Jockey-3	5344	HeT-A3	1622	X:8194393-8194428	8194393	8194428	8194393	8194428	7D	7947830
HeT-A3	1	BEL-21	1622	GENE	6255	X:8196050-8196088	8196050	8196088	8196050	8196088	7D	7947830
GENE	1	HeT-A3	6255	ROO	-2672	X:8202343-8208550	8202343	8208550	8202343	8208550	7D	7947830
ROO	1	GENE	-2672	Jockey-3	2484	X:8205878-8205986	8205878	8205986	8205878	8205986	7D	7947830
Jockey-3	1	ROO	2484	DNAREP1	2507	X:8208470-8208502	8208470	8208502	8208470	8208502	7D	7947830
DNAREP1	2	Jockey-3	2507	GENE	1278	X:8211009-8211179	8211009	8211052	8211086	8211179	7D	7947830
GENE	4	DNAREP1	1278	1.688	52	X:8212457-8221566	8212457	8213176	8220433	8221566	7D	7947830
1.688	3	GENE	52	GENE	4629	X:8221618-8222302	8221618	8221826	8222189	8222302	7D	7947830
GENE	1	1.688	4629	P-1	1233	X:8226931-8233972	8226931	8233972	8226931	8233972	7D	7947830
P-1	1	GENE	1233	GENE	2086	X:8235205-8235282	8235205	8235282	8235205	8235282	7D	7947830
GENE	1	P-1	2086	GENE	1526	X:8237368-8238052	8237368	8238052	8237368	8238052	7D	7947830
GENE	2	GENE	1526	BARI1 23 99	536	X:8239578-8242387	8239578	8241437	8241602	8242387	7D	7947830
BARI1 23 99	1	GENE	536	BARI1 25 88	-5	X:8242923-8243006	8242923	8243006	8242923	8243006	7D	7947830
BARI1 25 88	1	BARI1 23 99	-5	P-1	406	X:8243001-8243063	8243001	8243063	8243001	8243063	7D	7947830
P-1	1	BARI1 25 88	406	GENE	622	X:8243469-8243546	8243469	8243546	8243469	8243546	7D	7947830
GENE	1	P-1	622	GENE	1789	X:8244168-8244737	8244168	8244737	8244168	8244737	7D	7947830
GENE	1	GENE	1789	GENE	2125	X:8246526-8247347	8246526	8247347	8246526	8247347	7E	8246255
GENE	2	GENE	2125	GENE	1049	X:8249472-8254600	8249472	8251635	8252386	8254600	7E	8246255
GENE	2	GENE	1049	GENE	1303	X:8255649-8258960	8255649	8256823	8257768	8258960	7E	8246255
GENE	1	GENE	1303	GENE	1687	X:8260263-8261736	8260263	8261736	8260263	8261736	7E	8246255
GENE	2	GENE	1687	1.688	-22231	X:8263423-8296241	8263423	8268030	8267847	8296241	7E	8246255
1.688	6	GENE	-22231	BEL-10	9344	X:8274010-8275752	8274010	8274099	8275510	8275752	7E	8246255
BEL-10	1	1.688	9344	GENE	11421	X:8285096-8285134	8285096	8285134	8285096	8285134	7E	8246255
GENE	1	BEL-10	11421	REP-1	-35819	X:8296555-8334061	8296555	8334061	8296555	8334061	7E	8246255
REP-1	1	GENE	-35819	1.688	11099	X:8298242-8298301	8298242	8298301	8298242	8298301	7E	8246255
1.688	3	REP-1	11099	GENE	23920	X:8309400-8310209	8309400	8309518	8309862	8310209	7E	8246255
GENE	3	1.688	23920	TART	-3978	X:8334129-8346355	8334129	8337638	8339168	8346355	7E	8246255
TART	2	GENE	-3978	Jockey-3	2666	X:8342377-8342795	8342377	8342447	8342474	8342795	7E	8246255
Jockey-3	1	TART	2666	GENE	2721	X:8345461-8345739	8345461	8345739	8345461	8345739	7E	8246255
GENE	3	Jockey-3	2721	GENE	1760	X:8348460-8352750	8348460	8349194	8352112	8352750	7E	8246255
GENE	1	GENE	1760	1.688	-10670	X:8354510-8367293	8354510	8367293	8354510	8367293	7E	8246255
1.688	3	GENE	-10670	MINIME	4546	X:8356623-8357341	8356623	8356739	8357128	8357341	7E	8246255
MINIME	1	1.688	4546	GENE	5634	X:8361887-8361941	8361887	8361941	8361887	8361941	7E	8246255
GENE	1	MINIME	5634	ROOA	1	X:8367575-8369530	8367575	8369530	8367575	8369530	7E	8246255
ROOA	2	GENE	1	GENE	5	X:8369531-8369735	8369531	8369584	8369585	8369735	7E	8246255
GENE	2	ROOA	5	Jockey-3	-4749	X:8369740-8381233	8369740	8370686	8370980	8381233	7E	8246255
Jockey-3	1	GENE	-4749	GENE	5148	X:8376484-8376582	8376484	8376582	8376484	8376582	7E	8246255
GENE	1	Jockey-3	5148	1.688	5263	X:8381730-8385423	8381730	8385423	8381730	8385423	7E	8246255
1.688	4	GENE	5263	BEL3	9582	X:8390686-8392082	8390686	8391028	8391762	8392082	7E	8246255
BEL3	1	1.688	9582	1.688	5433	X:8401664-8401701	8401664	8401701	8401664	8401701	7E	8246255
1.688	2	BEL3	5433	GENE	620	X:8407134-8407493	8407134	8407343	8407349	8407493	7E	8246255
GENE	1	1.688	620	Jockey-3	-18062	X:8408113-8428272	8408113	8428272	8408113	8428272	7E	8246255
Jockey-3	1	GENE	-18062	Jockey-3	1112	X:8410210-8410373	8410210	8410373	8410210	8410373	7E	8246255
Jockey-3	1	Jockey-3	1112	Jockey-3	17219	X:8411485-8411785	8411485	8411785	8411485	8411785	7E	8246255
Jockey-3	1	Jockey-3	17219	1.688	12484	X:8429004-8429075	8429004	8429075	8429004	8429075	7E	8246255
1.688	5	Jockey-3	12484	BEL-2	2407	X:8441559-8443105	8441559	8441677	8442916	8443105	7E	8246255
BEL-2	1	1.688	2407	Helitron-2	1955	X:8445512-8445550	8445512	8445550	8445512	8445550	7E	8246255
Helitron-2	1	BEL-2	1955	GENE	6961	X:8447505-8447561	8447505	8447561	8447505	8447561	7E	8246255
GENE	1	Helitron-2	6961	GENE	4544	X:8454522-8458320	8454522	8458320	8454522	8458320	7E	8246255
GENE	4	GENE	4544	1.688	5329	X:8462864-8470833	8462864	8465928	8469248	8470833	7E	8246255
1.688	8	GENE	5329	HeT-A3	6417	X:8476162-8478660	8476162	8476370	8478554	8478660	7F	8465639
HeT-A3	1	1.688	6417	GENE	397	X:8485077-8485120	8485077	8485120	8485077	8485120	7F	8465639
GENE	5	HeT-A3	397	1.688	65	X:8485517-8497415	8485517	8488340	8496460	8497415	7F	8465639
1.688	1	GENE	65	1.688	2830	X:8497480-8497576	8497480	8497576	8497480	8497576	7F	8465639
1.688	1	1.688	2830	DOC6	1465	X:8500406-8500488	8500406	8500488	8500406	8500488	7F	8465639
DOC6	1	1.688	1465	1.688	8695	X:8501953-8506195	8501953	8506195	8501953	8506195	7F	8465639
1.688	43	DOC6	8695	GENE	1775	X:8514890-8530145	8514890	8515126	8529793	8530145	7F	8465639
GENE	1	1.688	1775	R1-7	133	X:8531920-8536842	8531920	8536842	8531920	8536842	7F	8465639
R1-7	1	GENE	133	GENE	233	X:8536975-8537021	8536975	8537021	8536975	8537021	7F	8465639
GENE	4	R1-7	233	GENE	1035	X:8537254-8541968	8537254	8538942	8541309	8541968	7F	8465639
GENE	1	GENE	1035	HeT-A3	13731	X:8543003-8544228	8543003	8544228	8543003	8544228	7F	8465639
HeT-A3	1	GENE	13731	P-1	1	X:8557959-8557972	8557959	8557972	8557959	8557972	7F	8465639
P-1	1	HeT-A3	1	GENE	3380	X:8557973-8558045	8557973	8558045	8557973	8558045	7F	8465639
GENE	1	P-1	3380	Jockey-3	-7859	X:8561425-8569854	8561425	8569854	8561425	8569854	7F	8465639
Jockey-3	1	GENE	-7859	Gypsy8-I	1994	X:8561995-8562154	8561995	8562154	8561995	8562154	7F	8465639
Gypsy8-I	1	Jockey-3	1994	Jockey-3	1	X:8564148-8564207	8564148	8564207	8564148	8564207	7F	8465639
Jockey-3	2	Gypsy8-I	1	GENE	5207	X:8564208-8564754	8564208	8564422	8564555	8564754	7F	8465639
GENE	1	Jockey-3	5207	BEL-7	-531	X:8569961-8570970	8569961	8570970	8569961	8570970	7F	8465639
BEL-7	1	GENE	-531	GENE	523	X:8570439-8570586	8570439	8570586	8570439	8570586	7F	8465639
GENE	1	BEL-7	523	DNAREP1	60	X:8571109-8572604	8571109	8572604	8571109	8572604	7F	8465639
DNAREP1	3	GENE	60	GENE	112	X:8572664-8572986	8572664	8572832	8572868	8572986	7F	8465639
GENE	7	DNAREP1	112	1.688	3646	X:8573098-8590502	8573098	8573634	8585485	8590502	7F	8465639
1.688	2	GENE	3646	GENE	2487	X:8594148-8594689	8594148	8594496	8594521	8594689	7F	8465639
GENE	1	1.688	2487	TART	-10872	X:8597176-8608582	8597176	8608582	8597176	8608582	7F	8465639
TART	1	GENE	-10872	TART	1688	X:8597710-8597796	8597710	8597796	8597710	8597796	7F	8465639
TART	1	TART	1688	GENE	14840	X:8599484-8599580	8599484	8599580	8599484	8599580	7F	8465639
GENE	1	TART	14840	Jockey-6	-7645	X:8614420-8623391	8614420	8623391	8614420	8623391	7F	8465639
Jockey-6	1	GENE	-7645	GENE	8449	X:8615746-8615801	8615746	8615801	8615746	8615801	7F	8465639
GENE	1	Jockey-6	8449	1.688	339	X:8624250-8625048	8624250	8625048	8624250	8625048	7F	8465639
1.688	2	GENE	339	GENE	306	X:8625387-8626085	8625387	8625726	8625747	8626085	7F	8465639
GENE	2	1.688	306	ROO	-1878	X:8626391-8638928	8626391	8629099	8629231	8638928	7F	8465639
ROO	1	GENE	-1878	1.688	2177	X:8637050-8637146	8637050	8637146	8637050	8637146	7F	8465639
1.688	3	ROO	2177	GENE	43	X:8639323-8640076	8639323	8639545	8639900	8640076	7F	8465639
GENE	1	1.688	43	GENE	1255	X:8640119-8643564	8640119	8643564	8640119	8643564	7F	8465639
GENE	2	GENE	1255	TRANSIB3 1690 1733	315	X:8644819-8648745	8644819	8645741	8645834	8648745	7F	8465639
TRANSIB3 1690 1733	1	GENE	315	TRANSIB3 2773 2883	7	X:8649060-8649102	8649060	8649102	8649060	8649102	7F	8465639
TRANSIB3 2773 2883	1	TRANSIB3 1690 1733	7	GENE	84	X:8649109-8649227	8649109	8649227	8649109	8649227	7F	8465639
GENE	3	TRANSIB3 2773 2883	84	1.688	-450	X:8649311-8658994	8649311	8650576	8653142	8658994	7F	8465639
1.688	4	GENE	-450	GENE	70	X:8658544-8659543	8658544	8658677	8659376	8659543	8A	8649407
GENE	2	1.688	70	GENE	1675	X:8659613-8661774	8659613	8660930	8661463	8661774	8A	8649407
GENE	1	GENE	1675	Gypsy8-I	-2430	X:8663449-8676403	8663449	8676403	8663449	8676403	8A	8649407
Gypsy8-I	2	GENE	-2430	TART	1200	X:8673973-8674183	8673973	8673996	8674154	8674183	8A	8649407
TART	1	Gypsy8-I	1200	GENE	982	X:8675383-8675537	8675383	8675537	8675383	8675537	8A	8649407
GENE	1	TART	982	Gypsy8-I	-22936	X:8676519-8700927	8676519	8700927	8676519	8700927	8A	8649407
Gypsy8-I	1	GENE	-22936	1.688	15564	X:8677991-8678057	8677991	8678057	8677991	8678057	8A	8649407
1.688	2	Gypsy8-I	15564	1.688	2797	X:8693621-8694324	8693621	8693960	8693970	8694324	8A	8649407
1.688	1	1.688	2797	GENE	4268	X:8697121-8697465	8697121	8697465	8697121	8697465	8A	8649407
GENE	1	1.688	4268	Gypsy-22	-109511	X:8701733-8812537	8701733	8812537	8701733	8812537	8A	8649407
Gypsy-22	1	GENE	-109511	1.688	10358	X:8703026-8703098	8703026	8703098	8703026	8703098	8A	8649407
1.688	2	Gypsy-22	10358	Jockey-3	2549	X:8713456-8714084	8713456	8713815	8713816	8714084	8A	8649407
Jockey-3	1	1.688	2549	Gypsy-25	2607	X:8716633-8717100	8716633	8717100	8716633	8717100	8A	8649407
Gypsy-25	1	Jockey-3	2607	1.688	4745	X:8719707-8719746	8719707	8719746	8719707	8719746	8A	8649407
1.688	1	Gypsy-25	4745	TART	5609	X:8724491-8724834	8724491	8724834	8724491	8724834	8A	8649407
TART	1	1.688	5609	Gypsy-10	2084	X:8730443-8730890	8730443	8730890	8730443	8730890	8A	8649407
Gypsy-10	1	TART	2084	HeT-A3	2133	X:8732974-8733032	8732974	8733032	8732974	8733032	8A	8649407
HeT-A3	1	Gypsy-10	2133	1.688	4775	X:8735165-8735246	8735165	8735246	8735165	8735246	8A	8649407
1.688	1	HeT-A3	4775	GENE	5829	X:8740021-8740371	8740021	8740371	8740021	8740371	8A	8649407
GENE	1	1.688	5829	1.688	2819	X:8746200-8746733	8746200	8746733	8746200	8746733	8A	8649407
1.688	2	GENE	2819	GENE	5775	X:8749552-8750182	8749552	8749905	8749908	8750182	8A	8649407
GENE	1	1.688	5775	1.688	12914	X:8755957-8757225	8755957	8757225	8755957	8757225	8A	8649407
1.688	1	GENE	12914	Helena	36684	X:8770139-8770460	8770139	8770460	8770139	8770460	8B	8768351
Helena	1	1.688	36684	1.688	2333	X:8807144-8807283	8807144	8807283	8807144	8807283	8B	8768351
1.688	3	Helena	2333	GENE	3512	X:8809616-8810701	8809616	8809976	8810366	8810701	8B	8768351
GENE	1	1.688	3512	GENE	1599	X:8814213-8814527	8814213	8814527	8814213	8814527	8B	8768351
GENE	1	GENE	1599	GENE	1357	X:8816126-8817889	8816126	8817889	8816126	8817889	8B	8768351
GENE	2	GENE	1357	Gypsy-38	-823	X:8819246-8845851	8819246	8820617	8821120	8845851	8B	8768351
Gypsy-38	1	GENE	-823	GENE	1545	X:8845028-8845089	8845028	8845089	8845028	8845089	8B	8768351
GENE	1	Gypsy-38	1545	1.688	2313	X:8846634-8864537	8846634	8864537	8846634	8864537	8B	8768351
1.688	1	GENE	2313	TART	318	X:8866850-8867185	8866850	8867185	8866850	8867185	8B	8768351
TART	1	1.688	318	1.688	9208	X:8867503-8867586	8867503	8867586	8867503	8867586	8B	8768351
1.688	2	TART	9208	Jockey-3	10971	X:8876794-8877283	8876794	8876996	8877010	8877283	8B	8768351
Jockey-3	1	1.688	10971	1.688	831	X:8888254-8888358	8888254	8888358	8888254	8888358	8B	8768351
1.688	3	Jockey-3	831	Gypsy-8	1353	X:8889189-8890041	8889189	8889542	8889909	8890041	8B	8768351
Gypsy-8	1	1.688	1353	TART	5577	X:8891394-8891485	8891394	8891485	8891394	8891485	8B	8768351
TART	1	Gypsy-8	5577	GENE	13454	X:8897062-8897198	8897062	8897198	8897062	8897198	8B	8768351
GENE	1	TART	13454	Jockey-3	-45907	X:8910652-8959313	8910652	8959313	8910652	8959313	8B	8768351
Jockey-3	1	GENE	-45907	DMCR1A 3435 4463	8632	X:8913406-8913475	8913406	8913475	8913406	8913475	8B	8768351
DMCR1A 3435 4463	1	Jockey-3	8632	Gypsy-22	19720	X:8922107-8923135	8922107	8923135	8922107	8923135	8B	8768351
Gypsy-22	1	DMCR1A 3435 4463	19720	Gypsy18-I	7876	X:8942855-8942905	8942855	8942905	8942855	8942905	8C	8933650
Gypsy18-I	1	Gypsy-22	7876	1.688	12139	X:8950781-8950816	8950781	8950816	8950781	8950816	8C	8933650
1.688	5	Gypsy18-I	12139	DNAREP1	3158	X:8962955-8964616	8962955	8963286	8964383	8964616	8C	8933650
DNAREP1	1	1.688	3158	1.688	1806	X:8967774-8967990	8967774	8967990	8967774	8967990	8C	8933650
1.688	1	DNAREP1	1806	1.688	8833	X:8969796-8969901	8969796	8969901	8969796	8969901	8C	8933650
1.688	17	1.688	8833	GENE	1543	X:8978734-8984563	8978734	8979045	8984461	8984563	8C	8933650
GENE	1	1.688	1543	GENE	3910	X:8986106-8990767	8986106	8990767	8986106	8990767	8C	8933650
GENE	4	GENE	3910	I-1	-559	X:8994677-9003039	8994677	8995502	8997464	9003039	8C	8933650
I-1	1	GENE	-559	GENE	2693	X:9002480-9002542	9002480	9002542	9002480	9002542	8C	8933650
GENE	4	I-1	2693	1.688	-1664	X:9005235-9016706	9005235	9006473	9012498	9016706	8C	8933650
1.688	3	GENE	-1664	GENE	1031	X:9015042-9015885	9015042	9015380	9015741	9015885	8C	8933650
GENE	3	1.688	1031	Jockey-3	-579	X:9016916-9027449	9016916	9023543	9026064	9027449	8C	8933650
Jockey-3	1	GENE	-579	GENE	545	X:9026870-9026910	9026870	9026910	9026870	9026910	8C	8933650
GENE	4	Jockey-3	545	Jockey-3	-4840	X:9027455-9045832	9027455	9030156	9039571	9045832	8C	8933650
Jockey-3	1	GENE	-4840	Jockey-3	5659	X:9040992-9041057	9040992	9041057	9040992	9041057	8C	8933650
Jockey-3	1	Jockey-3	5659	GENE	-287	X:9046716-9047149	9046716	9047149	9046716	9047149	8C	8933650
GENE	1	Jockey-3	-287	Jockey-3	-2059	X:9046862-9050700	9046862	9050700	9046862	9050700	8C	8933650
Jockey-3	1	GENE	-2059	Gypsy15-LTR	2003	X:9048641-9048930	9048641	9048930	9048641	9048930	8C	8933650
Gypsy15-LTR	1	Jockey-3	2003	GENE	91	X:9050933-9051074	9050933	9051074	9050933	9051074	8C	8933650
GENE	2	Gypsy15-LTR	91	Copia-1	-1341	X:9051165-9060853	9051165	9053390	9053153	9060853	8C	8933650
Copia-1	1	GENE	-1341	GENE	4099	X:9059512-9059576	9059512	9059576	9059512	9059576	8C	8933650
GENE	1	Copia-1	4099	Gypsy8-I	-16337	X:9063675-9080771	9063675	9080771	9063675	9080771	8C	8933650
Gypsy8-I	1	GENE	-16337	MINIME	6114	X:9064434-9064586	9064434	9064586	9064434	9064586	8C	8933650
MINIME	1	Gypsy8-I	6114	1.688	3151	X:9070700-9070714	9070700	9070714	9070700	9070714	8C	8933650
1.688	3	MINIME	3151	Jockey-6	5132	X:9073865-9074631	9073865	9074075	9074472	9074631	8C	8933650
Jockey-6	1	1.688	5132	1.688	10455	X:9079763-9079903	9079763	9079903	9079763	9079903	8C	8933650
1.688	2	Jockey-6	10455	TART	938	X:9090358-9091067	9090358	9090709	9090711	9091067	8C	8933650
TART	1	1.688	938	GENE	3051	X:9092005-9092090	9092005	9092090	9092005	9092090	8C	8933650
GENE	2	TART	3051	Jockey-6	2671	X:9095141-9101306	9095141	9095977	9096197	9101306	8C	8933650
Jockey-6	1	GENE	2671	Gypsy8-I	1	X:9103977-9104019	9103977	9104019	9103977	9104019	8C	8933650
Gypsy8-I	1	Jockey-6	1	Jockey-6	1	X:9104020-9104106	9104020	9104106	9104020	9104106	8C	8933650
Jockey-6	1	Gypsy8-I	1	GENE	187	X:9104107-9104120	9104107	9104120	9104107	9104120	8C	8933650
GENE	1	Jockey-6	187	Loa-1	-27061	X:9104307-9132769	9104307	9132769	9104307	9132769	8C	8933650
Loa-1	1	GENE	-27061	Gypsy-21	19448	X:9105708-9105752	9105708	9105752	9105708	9105752	8C	8933650
Gypsy-21	1	Loa-1	19448	TART	5855	X:9125200-9125248	9125200	9125248	9125200	9125248	8C	8933650
TART	1	Gypsy-21	5855	GENE	1842	X:9131103-9131331	9131103	9131331	9131103	9131331	8C	8933650
GENE	2	TART	1842	Galileo	-139033	X:9133173-9274917	9133173	9135121	9135023	9274917	8C	8933650
Galileo	1	GENE	-139033	Gypsy-23	663	X:9135884-9135930	9135884	9135930	9135884	9135930	8C	8933650
Gypsy-23	1	Galileo	663	1.688	13735	X:9136593-9136815	9136593	9136815	9136593	9136815	8C	8933650
1.688	3	Gypsy-23	13735	HelitronN-1	1309	X:9150550-9151543	9150550	9150747	9151437	9151543	8C	8933650
HelitronN-1	1	1.688	1309	1.688	20401	X:9152852-9152928	9152852	9152928	9152852	9152928	8C	8933650
1.688	5	HelitronN-1	20401	Jockey-3	14247	X:9173329-9174573	9173329	9173490	9174489	9174573	8C	8933650
Jockey-3	1	1.688	14247	1.688	10456	X:9188820-9189139	9188820	9189139	9188820	9189139	8C	8933650
1.688	1	Jockey-3	10456	Jockey-6	5099	X:9199595-9199953	9199595	9199953	9199595	9199953	8D	9194656
Jockey-6	1	1.688	5099	Gypsy-38	872	X:9205052-9205157	9205052	9205157	9205052	9205157	8D	9194656
Gypsy-38	1	Jockey-6	872	1.688	31402	X:9206029-9206093	9206029	9206093	9206029	9206093	8D	9194656
1.688	1	Gypsy-38	31402	TART	5998	X:9237495-9237759	9237495	9237759	9237495	9237759	8D	9194656
TART	2	1.688	5998	TART	15502	X:9243757-9244781	9243757	9243854	9244618	9244781	8D	9194656
TART	1	TART	15502	DIVER2	17029	X:9260283-9260517	9260283	9260517	9260283	9260517	8D	9194656
DIVER2	1	TART	17029	BARI1 32 88	148	X:9277546-9277911	9277546	9277911	9277546	9277911	8D	9194656
BARI1 32 88	1	DIVER2	148	BARI1 38 95	1	X:9278059-9278114	9278059	9278114	9278059	9278114	8D	9194656
BARI1 38 95	1	BARI1 32 88	1	BEL-6	-4	X:9278115-9278171	9278115	9278171	9278115	9278171	8D	9194656
BEL-6	1	BARI1 38 95	-4	DIVER2	1	X:9278167-9283464	9278167	9283464	9278167	9283464	8D	9194656
DIVER2	1	BEL-6	1	GENE	26	X:9283465-9283830	9283465	9283830	9283465	9283830	8D	9194656
GENE	2	DIVER2	26	1.688	2856	X:9283856-9291594	9283856	9330153	9290958	9291594	8D	9194656
1.688	1	GENE	2856	HOBO 1 314	1828	X:9294450-9294808	9294450	9294808	9294450	9294808	8D	9194656
HOBO 1 314	1	1.688	1828	PROTOP	4	X:9296636-9296948	9296636	9296948	9296636	9296948	8D	9194656
PROTOP	2	HOBO 1 314	4	HOBO 2632 3016	-1	X:9296952-9297416	9296952	9297021	9297237	9297416	8D	9194656
HOBO 2632 3016	1	PROTOP	-1	1.688	16400	X:9297415-9297792	9297415	9297792	9297415	9297792	8D	9194656
1.688	2	HOBO 2632 3016	16400	GENE	15545	X:9314192-9314911	9314192	9314550	9314551	9314911	8D	9194656
GENE	3	1.688	15545	1.688	1603	X:9330456-9335949	9330456	9333040	9335007	9335949	8D	9194656
1.688	1	GENE	1603	DNAREP1	389	X:9337552-9337893	9337552	9337893	9337552	9337893	8D	9194656
DNAREP1	1	1.688	389	1.688	825	X:9338282-9338359	9338282	9338359	9338282	9338359	8D	9194656
1.688	1	DNAREP1	825	GENE	106	X:9339184-9339289	9339184	9339289	9339184	9339289	8D	9194656
GENE	2	1.688	106	hAT-5	-4038	X:9339395-9360758	9339395	9352114	9352605	9360758	8D	9194656
hAT-5	1	GENE	-4038	Galileo	6034	X:9356720-9356786	9356720	9356786	9356720	9356786	8D	9194656
Galileo	1	hAT-5	6034	GENE	3741	X:9362820-9362880	9362820	9362880	9362820	9362880	8D	9194656
GENE	1	Galileo	3741	Helitron-N1	9048	X:9366621-9369121	9366621	9369121	9366621	9369121	8D	9194656
