Cluster	Repeats	Closest_upstream	Dist_upstream	Closest_downstream	Dist_downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start	NewCyto	TransCoor
Gypsy-22	1	Jockey-3	5683	DNAREP1	105675	X:7316180-7316280	7316180	7316280	7316180	7316280	7B	7286018	7B	7286018
DNAREP1	1	Gypsy-22	105675	1.688	19613	X:7421955-7422103	7421955	7422103	7421955	7422103	7B	7286018	7B	7286018
1.688	2	DNAREP1	19613	LINEJ1	38608	X:7441716-7442225	7441716	7441871	7441921	7442225	7B	7286018	7B	7286018
LINEJ1	1	1.688	38608	Gypsy4-I	5841	X:7480833-7482276	7480833	7482276	7480833	7482276	7B	7286018	7B	7286018
Gypsy4-I	1	LINEJ1	5841	TART	28644	X:7488117-7488165	7488117	7488165	7488117	7488165	7B	7286018	7B	7286018
TART	1	Gypsy4-I	28644	DNAREP1	21127	X:7516809-7516898	7516809	7516898	7516809	7516898	7B	7286018	7B	7286018
DNAREP1	1	TART	21127	TART	59215	X:7538025-7538141	7538025	7538141	7538025	7538141	7B	7286018	7B	7286018
TART	1	DNAREP1	59215	Jockey-3	35743	X:7597356-7597441	7597356	7597441	7597356	7597441	7B	7286018	7B	7286018
Jockey-3	1	TART	35743	Jockey-3	12484	X:7633184-7633336	7633184	7633336	7633184	7633336	7B	7286018	7B	7286018
Jockey-3	2	Jockey-3	12484	TART	210	X:7645820-7646466	7645820	7646071	7646236	7646466	7B	7286018	7B	7286018
TART	1	Jockey-3	210	Gypsy8-I	4630	X:7646676-7646940	7646676	7646940	7646676	7646940	7B	7286018	7B	7286018
Gypsy8-I	1	TART	4630	TART	10822	X:7651570-7651666	7651570	7651666	7651570	7651666	7B	7286018	7B	7286018
TART	1	Gypsy8-I	10822	Jockey-6	81	X:7662488-7662568	7662488	7662568	7662488	7662568	7B	7286018	7B	7286018
Jockey-6	1	TART	81	Jockey-3	9660	X:7662649-7662802	7662649	7662802	7662649	7662802	7B	7286018	7B	7286018
Jockey-3	1	Jockey-6	9660	Jockey-6	1795	X:7672462-7672713	7672462	7672713	7672462	7672713	7B	7286018	7B	7286018
Jockey-6	1	Jockey-3	1795	Jockey-3	11498	X:7674508-7674639	7674508	7674639	7674508	7674639	7B	7286018	7B	7286018
Jockey-3	1	Jockey-6	11498	Jockey-3	2666	X:7686137-7686445	7686137	7686445	7686137	7686445	7B	7286018	7B	7286018
Jockey-3	2	Jockey-3	2666	LINEJ1	13144	X:7689111-7689818	7689111	7689174	7689716	7689818	7B	7286018	7B	7286018
LINEJ1	1	Jockey-3	13144	Jockey-2	11088	X:7702962-7703314	7702962	7703314	7702962	7703314	7B	7286018	7B	7286018
Jockey-2	1	LINEJ1	11088	Gypsy-23	3631	X:7714402-7714505	7714402	7714505	7714402	7714505	7B	7286018	7B	7286018
Gypsy-23	1	Jockey-2	3631	Jockey-6	11954	X:7718136-7718160	7718136	7718160	7718136	7718160	7B	7286018	7B	7286018
Jockey-6	1	Gypsy-23	11954	1.688	22864	X:7730114-7730228	7730114	7730228	7730114	7730228	7B	7286018	7B	7286018
1.688	3	Jockey-6	22864	BEL-10	19541	X:7753092-7753902	7753092	7753413	7753780	7753902	7B	7286018	7B	7286018
BEL-10	1	1.688	19541	Helitron-1	9888	X:7773443-7773515	7773443	7773515	7773443	7773515	7B	7286018	7B	7286018
Helitron-1	1	BEL-10	9888	LINEJ1	870	X:7783403-7783454	7783403	7783454	7783403	7783454	7B	7286018	7B	7286018
LINEJ1	1	Helitron-1	870	1.688	4258	X:7784324-7784534	7784324	7784534	7784324	7784534	7B	7286018	7B	7286018
1.688	2	LINEJ1	4258	Homo10	11750	X:7788792-7789286	7788792	7789136	7789178	7789286	7B	7286018	7B	7286018
Homo10 1259 1360	1	1.688	11750	1.688	11827	X:7801036-7801139	7801036	7801139	7801036	7801139	7B	7286018	7B	7286018
1.688	25	Homo10	11827	Jockey-15	15969	X:7812966-7821676	7812966	7813323	7821547	7821676	7C	7801643	7C	7801643
Jockey-15	1	1.688	15969	1.688	6437	X:7837645-7837691	7837645	7837691	7837645	7837691	7C	7801643	7C	7801643
1.688	2	Jockey-15	6437	M4DM	1331	X:7844128-7844450	7844128	7844304	7844307	7844450	7C	7801643	7C	7801643
M4DM 1 1435	1	1.688	1331	Gypsy-8	4884	X:7845781-7847213	7845781	7847213	7845781	7847213	7C	7801643	7C	7801643
Gypsy-8	1	M4DM	4884	Gypsy24-I	7218	X:7852097-7852138	7852097	7852138	7852097	7852138	7C	7801643	7C	7801643
Gypsy24-I	1	Gypsy-8	7218	Jockey-6	3120	X:7859356-7859413	7859356	7859413	7859356	7859413	7C	7801643	7C	7801643
Jockey-6	1	Gypsy24-I	3120	1.688	22599	X:7862533-7862647	7862533	7862647	7862533	7862647	7C	7801643	7C	7801643
1.688	1	Jockey-6	22599	DNAREP1	1647	X:7885246-7885389	7885246	7885389	7885246	7885389	7C	7801643	7C	7801643
DNAREP1	1	1.688	1647	Helitron-N2	18046	X:7887036-7887062	7887036	7887062	7887036	7887062	7C	7801643	7C	7801643
Helitron-N2	1	DNAREP1	18046	Gypsy-6	22888	X:7905108-7905149	7905108	7905149	7905108	7905149	7C	7801643	7C	7801643
Gypsy-6	1	Helitron-N2	22888	TART	42086	X:7928037-7928162	7928037	7928162	7928037	7928162	7C	7801643	7C	7801643
TART	1	Gypsy-6	42086	Polinton-1	8585	X:7970248-7970329	7970248	7970329	7970248	7970329	7D	7947830	7D	7947830
Polinton-1	1	TART	8585	1.688	10852	X:7978914-7978973	7978914	7978973	7978914	7978973	7D	7947830	7D	7947830
1.688	2	Polinton-1	10852	MINIME	9623	X:7989825-7990412	7989825	7990160	7990166	7990412	7D	7947830	7D	7947830
MINIME	1	1.688	9623	1.688	856	X:8000035-8000126	8000035	8000126	8000035	8000126	7D	7947830	7D	7947830
1.688	3	MINIME	856	HeT-A3	9202	X:8000982-8001685	8000982	8001138	8001504	8001685	7D	7947830	7D	7947830
HeT-A3	1	1.688	9202	Gypsy-22	4	X:8010887-8010979	8010887	8010979	8010887	8010979	7D	7947830	7D	7947830
Gypsy-22	1	HeT-A3	4	1.688	10533	X:8010983-8011009	8010983	8011009	8010983	8011009	7D	7947830	7D	7947830
1.688	3	Gypsy-22	10533	Galileo	6025	X:8021542-8022329	8021542	8021722	8022073	8022329	7D	7947830	7D	7947830
Galileo	1	1.688	6025	DOC6	3069	X:8028354-8028439	8028354	8028439	8028354	8028439	7D	7947830	7D	7947830
DOC6	1	Galileo	3069	Gypsy-15	5885	X:8031508-8035729	8031508	8035729	8031508	8035729	7D	7947830	7D	7947830
Gypsy-15	1	DOC6	5885	Jockey-9	109	X:8041614-8041787	8041614	8041787	8041614	8041787	7D	7947830	7D	7947830
Jockey-9	1	Gypsy-15	109	Gypsy-23	644	X:8041896-8041986	8041896	8041986	8041896	8041986	7D	7947830	7D	7947830
Gypsy-23	1	Jockey-9	644	Jockey-9	28227	X:8042630-8042873	8042630	8042873	8042630	8042873	7D	7947830	7D	7947830
Jockey-9	1	Gypsy-23	28227	1.688	58396	X:8071100-8071165	8071100	8071165	8071100	8071165	7D	7947830	7D	7947830
1.688	1	Jockey-9	58396	1.688	22782	X:8129561-8129682	8129561	8129682	8129561	8129682	7D	7947830	7D	7947830
1.688	2	1.688	22782	Gypsy8-I	16390	X:8152464-8152804	8152464	8152624	8152631	8152804	7D	7947830	7D	7947830
Gypsy8-I	1	1.688	16390	Gypsy8-I	8449	X:8169194-8169317	8169194	8169317	8169194	8169317	7D	7947830	7D	7947830
Gypsy8-I	2	Gypsy8-I	8449	Gypsy8-I	30336	X:8177766-8178804	8177766	8177860	8178672	8178804	7D	7947830	7D	7947830
Gypsy8-I	1	Gypsy8-I	30336	TART	591	X:8209140-8209292	8209140	8209292	8209140	8209292	7D	7947830	7D	7947830
TART	1	Gypsy8-I	591	Jockey-3	472	X:8209883-8209978	8209883	8209978	8209883	8209978	7D	7947830	7D	7947830
Jockey-3	1	TART	472	BEL-1	1858	X:8210450-8210619	8210450	8210619	8210450	8210619	7D	7947830	7D	7947830
BEL-1	1	Jockey-3	1858	HeT-A3	1372	X:8212477-8212544	8212477	8212544	8212477	8212544	7D	7947830	7D	7947830
HeT-A3	1	BEL-1	1372	Jockey-2	7763	X:8213916-8213990	8213916	8213990	8213916	8213990	7D	7947830	7D	7947830
Jockey-2	1	HeT-A3	7763	Gypsy8-I	1	X:8221753-8221776	8221753	8221776	8221753	8221776	7D	7947830	7D	7947830
Gypsy8-I	1	Jockey-2	1	Jockey-2	1	X:8221777-8221849	8221777	8221849	8221777	8221849	7D	7947830	7D	7947830
Jockey-2	1	Gypsy8-I	1	Helitron-5	587	X:8221850-8221868	8221850	8221868	8221850	8221868	7D	7947830	7D	7947830
Helitron-5	1	Jockey-2	587	Jockey-6	1153	X:8222455-8222527	8222455	8222527	8222455	8222527	7D	7947830	7D	7947830
Jockey-6	1	Helitron-5	1153	Jockey-3	1552	X:8223680-8223816	8223680	8223816	8223680	8223816	7D	7947830	7D	7947830
Jockey-3	2	Jockey-6	1552	Gypsy-5	702	X:8225368-8226039	8225368	8225686	8225973	8226039	7D	7947830	7D	7947830
Gypsy-5	1	Jockey-3	702	TART	5874	X:8226741-8226793	8226741	8226793	8226741	8226793	7D	7947830	7D	7947830
TART	1	Gypsy-5	5874	1.688	23678	X:8232667-8232711	8232667	8232711	8232667	8232711	7D	7947830	7D	7947830
1.688	2	TART	23678	RSP-LIKE	9691	X:8256389-8257096	8256389	8256693	8256742	8257096	7E	8246255	7E	8246255
RSP-LIKE	1	1.688	9691	1.688	99	X:8266787-8266867	8266787	8266867	8266787	8266867	7E	8246255	7E	8246255
1.688	1	RSP-LIKE	99	Jockey-6	17928	X:8266966-8267281	8266966	8267281	8266966	8267281	7E	8246255	7E	8246255
Jockey-6	1	1.688	17928	HOBO	7842	X:8285209-8285461	8285209	8285461	8285209	8285461	7E	8246255	7E	8246255
HOBO 1 1861	1	Jockey-6	7842	HOBO	84	X:8293303-8295163	8293303	8295163	8293303	8295163	7E	8246255	7E	8246255
HOBO 1862 3016	1	HOBO	84	1.688	226	X:8295247-8296283	8295247	8296283	8295247	8296283	7E	8246255	7E	8246255
1.688	1	HOBO	226	MINIME	9024	X:8296509-8296769	8296509	8296769	8296509	8296769	7E	8246255	7E	8246255
MINIME	1	1.688	9024	DNAREP1	6981	X:8305793-8305867	8305793	8305867	8305793	8305867	7E	8246255	7E	8246255
DNAREP1	2	MINIME	6981	1.688	4924	X:8312848-8313172	8312848	8313017	8313022	8313172	7E	8246255	7E	8246255
1.688	1	DNAREP1	4924	Homo6	9555	X:8318096-8318442	8318096	8318442	8318096	8318442	7E	8246255	7E	8246255
Homo6 774 873	1	1.688	9555	REP-2	9438	X:8327997-8328096	8327997	8328096	8327997	8328096	7E	8246255	7E	8246255
REP-2	1	Homo6	9438	1.688	1344	X:8337534-8337583	8337534	8337583	8337534	8337583	7E	8246255	7E	8246255
1.688	2	REP-2	1344	Homo6	6041	X:8338927-8339490	8338927	8339273	8339279	8339490	7E	8246255	7E	8246255
Homo6 783 875	1	1.688	6041	BS	19341	X:8345531-8345564	8345531	8345564	8345531	8345564	7E	8246255	7E	8246255
BS 4804 5126	1	Homo6	19341	BEL-1	2834	X:8364905-8365231	8364905	8365231	8364905	8365231	7E	8246255	7E	8246255
BEL-1	1	BS	2834	1.688	965	X:8368065-8368116	8368065	8368116	8368065	8368116	7E	8246255	7E	8246255
1.688	3	BEL-1	965	Polinton-1	4119	X:8369081-8369915	8369081	8369314	8369668	8369915	7E	8246255	7E	8246255
Polinton-1	1	1.688	4119	Transib-1	16729	X:8374034-8374090	8374034	8374090	8374034	8374090	7E	8246255	7E	8246255
Transib-1	1	Polinton-1	16729	Helitron-N1	1	X:8390819-8390832	8390819	8390832	8390819	8390832	7E	8246255	7E	8246255
Helitron-N1	1	Transib-1	1	1.688	3261	X:8390833-8390886	8390833	8390886	8390833	8390886	7E	8246255	7E	8246255
1.688	3	Helitron-N1	3261	Outcast-2	12254	X:8394147-8394820	8394147	8394274	8394621	8394820	7E	8246255	7E	8246255
Outcast-2	1	1.688	12254	Gypsy7-I	2254	X:8407074-8407419	8407074	8407419	8407074	8407419	7E	8246255	7E	8246255
Gypsy7-I	1	Outcast-2	2254	ROO	52	X:8409673-8409715	8409673	8409715	8409673	8409715	7E	8246255	7E	8246255
ROO	1	Gypsy7-I	52	BARI1	2427	X:8409767-8409850	8409767	8409850	8409767	8409850	7E	8246255	7E	8246255
BARI1 40 66	1	ROO	2427	HeT-A3	1500	X:8412277-8412303	8412277	8412303	8412277	8412303	7E	8246255	7E	8246255
HeT-A3	2	BARI1	1500	BEL-21	160	X:8413803-8414848	8413803	8413845	8414782	8414848	7E	8246255	7E	8246255
BEL-21	1	HeT-A3	160	Galileo	3	X:8415008-8415091	8415008	8415091	8415008	8415091	7E	8246255	7E	8246255
Galileo	1	BEL-21	3	BEL-1	5009	X:8415094-8415106	8415094	8415106	8415094	8415106	7E	8246255	7E	8246255
BEL-1	1	Galileo	5009	HOBO	6430	X:8420115-8420153	8420115	8420153	8420115	8420153	7E	8246255	7E	8246255
HOBO 1862 1960	1	BEL-1	6430	Gypsy-22	3719	X:8426583-8426681	8426583	8426681	8426583	8426681	7E	8246255	7E	8246255
Gypsy-22	1	HOBO	3719	Homo6	1	X:8430400-8430480	8430400	8430480	8430400	8430480	7E	8246255	7E	8246255
Homo6 819 891	1	Gypsy-22	1	1.688	11886	X:8430481-8430552	8430481	8430552	8430481	8430552	7E	8246255	7E	8246255
1.688	2	Homo6	11886	P-1	1643	X:8442438-8442878	8442438	8442600	8442607	8442878	7E	8246255	7E	8246255
P-1	1	1.688	1643	Gypsy14-LTR	7427	X:8444521-8444647	8444521	8444647	8444521	8444647	7E	8246255	7E	8246255
Gypsy14-LTR	1	P-1	7427	FB4	7690	X:8452074-8452129	8452074	8452129	8452074	8452129	7E	8246255	7E	8246255
FB4	2	Gypsy14-LTR	7690	BS2	6154	X:8459819-8460446	8459819	8460080	8460107	8460446	7E	8246255	7E	8246255
BS2 859 941	1	FB4	6154	1.688	28827	X:8466600-8466682	8466600	8466682	8466600	8466682	7F	8465639	7F	8465639
1.688	3	BS2	28827	Gypsy-8	33885	X:8495509-8496231	8495509	8495623	8495984	8496231	7F	8465639	7F	8465639
Gypsy-8	1	1.688	33885	1.688	341	X:8530116-8530176	8530116	8530176	8530116	8530176	7F	8465639	7F	8465639
1.688	3	Gypsy-8	341	Jockey-3	17814	X:8530517-8531201	8530517	8530665	8531013	8531201	7F	8465639	7F	8465639
Jockey-3	1	1.688	17814	TART	14342	X:8549015-8549137	8549015	8549137	8549015	8549137	7F	8465639	7F	8465639
TART	2	Jockey-3	14342	Jockey-3	2772	X:8563479-8563798	8563479	8563623	8563708	8563798	7F	8465639	7F	8465639
Jockey-3	1	TART	2772	Gypsy8-I	1	X:8566570-8566737	8566570	8566737	8566570	8566737	7F	8465639	7F	8465639
Gypsy8-I	1	Jockey-3	1	Jockey-3	1	X:8566738-8566810	8566738	8566810	8566738	8566810	7F	8465639	7F	8465639
Jockey-3	1	Gypsy8-I	1	BARI1	7166	X:8566811-8566844	8566811	8566844	8566811	8566844	7F	8465639	7F	8465639
BARI1 1637 1707	1	Jockey-3	7166	BARI1	-5	X:8574010-8574079	8574010	8574079	8574010	8574079	7F	8465639	7F	8465639
BARI1 55 99	1	BARI1	-5	Gypsy7-I	2673	X:8574074-8574120	8574074	8574120	8574074	8574120	7F	8465639	7F	8465639
Gypsy7-I	1	BARI1	2673	1.688	627	X:8576793-8576839	8576793	8576839	8576793	8576839	7F	8465639	7F	8465639
1.688	4	Gypsy7-I	627	MINIME	4657	X:8577466-8578485	8577466	8577593	8578304	8578485	7F	8465639	7F	8465639
MINIME	1	1.688	4657	Galileo	24177	X:8583142-8583200	8583142	8583200	8583142	8583200	7F	8465639	7F	8465639
Galileo	1	MINIME	24177	BEL-1	3696	X:8607377-8607415	8607377	8607415	8607377	8607415	7F	8465639	7F	8465639
BEL-1	1	Galileo	3696	P-1	13	X:8611111-8611200	8611111	8611200	8611111	8611200	7F	8465639	7F	8465639
P-1	1	BEL-1	13	1.688	454	X:8611213-8611227	8611213	8611227	8611213	8611227	7F	8465639	7F	8465639
1.688	6	P-1	454	Gypsy-22	6014	X:8611681-8613588	8611681	8611910	8613343	8613588	7F	8465639	7F	8465639
Gypsy-22	1	1.688	6014	1.688	9549	X:8619602-8619643	8619602	8619643	8619602	8619643	7F	8465639	7F	8465639
1.688	2	Gypsy-22	9549	Jockey-6	2795	X:8629192-8629529	8629192	8629367	8629383	8629529	7F	8465639	7F	8465639
Jockey-6	1	1.688	2795	Jockey-3	1125	X:8632324-8632506	8632324	8632506	8632324	8632506	7F	8465639	7F	8465639
Jockey-3	1	Jockey-6	1125	Jockey-3	17481	X:8633631-8633929	8633631	8633929	8633631	8633929	7F	8465639	7F	8465639
Jockey-3	1	Jockey-3	17481	1.688	12999	X:8651410-8651483	8651410	8651483	8651410	8651483	8A	8649407	8A	8649407
1.688	4	Jockey-3	12999	Gypsy-41	19949	X:8664482-8665490	8664482	8664594	8665314	8665490	8A	8649407	8A	8649407
Gypsy-41	1	1.688	19949	1.688	13468	X:8685439-8685495	8685439	8685495	8685439	8685495	8A	8649407	8A	8649407
1.688	11	Gypsy-41	13468	BEL-5	6636	X:8698963-8702559	8698963	8699195	8702449	8702559	8A	8649407	8A	8649407
BEL-5	1	1.688	6636	1.688	12280	X:8709195-8709262	8709195	8709262	8709195	8709262	8A	8649407	8A	8649407
1.688	1	BEL-5	12280	REP-2	12315	X:8721542-8721638	8721542	8721638	8721542	8721638	8A	8649407	8A	8649407
REP-2	1	1.688	12315	TART	710	X:8733953-8734029	8733953	8734029	8733953	8734029	8A	8649407	8A	8649407
TART	1	REP-2	710	1.688	198	X:8734739-8734893	8734739	8734893	8734739	8734893	8A	8649407	8A	8649407
1.688	3	TART	198	1.688	8873	X:8735091-8736058	8735091	8735450	8735811	8736058	8A	8649407	8A	8649407
1.688	1	1.688	8873	DNAREP1	1878	X:8744931-8745095	8744931	8745095	8744931	8745095	8A	8649407	8A	8649407
DNAREP1	2	1.688	1878	Helitron-1	650	X:8746973-8747174	8746973	8747063	8747066	8747174	8A	8649407	8A	8649407
Helitron-1	1	DNAREP1	650	1.688	2510	X:8747824-8747859	8747824	8747859	8747824	8747859	8A	8649407	8A	8649407
1.688	8	Helitron-1	2510	Helitron1	8779	X:8750369-8753009	8750369	8750564	8752725	8753009	8A	8649407	8A	8649407
Helitron1	1	1.688	8779	Polinton-1	866	X:8761788-8761824	8761788	8761824	8761788	8761824	8A	8649407	8A	8649407
Polinton-1	1	Helitron1	866	Gypsy18-I	2612	X:8762690-8762754	8762690	8762754	8762690	8762754	8A	8649407	8A	8649407
Gypsy18-I	1	Polinton-1	2612	Homo6	8138	X:8765366-8765401	8765366	8765401	8765366	8765401	8A	8649407	8A	8649407
Homo6 780 845	1	Gypsy18-I	8138	Gypsy-23	29069	X:8773539-8773602	8773539	8773602	8773539	8773602	8B	8768351	8B	8768351
Gypsy-23	1	Homo6	29069	Jockey-3	16986	X:8802671-8802778	8802671	8802778	8802671	8802778	8B	8768351	8B	8768351
Jockey-3	1	Gypsy-23	16986	Gypsy-54	815	X:8819764-8819943	8819764	8819943	8819764	8819943	8B	8768351	8B	8768351
Gypsy-54	1	Jockey-3	815	1.688	6467	X:8820758-8820813	8820758	8820813	8820758	8820813	8B	8768351	8B	8768351
1.688	3	Gypsy-54	6467	1.688	12013	X:8827280-8828184	8827280	8827628	8827990	8828184	8B	8768351	8B	8768351
1.688	3	1.688	12013	1.688	10023	X:8840197-8841210	8840197	8840470	8840860	8841210	8B	8768351	8B	8768351
1.688	1	1.688	10023	1.688	57592	X:8851233-8851421	8851233	8851421	8851233	8851421	8B	8768351	8B	8768351
1.688	2	1.688	57592	Helena	2372	X:8909013-8909737	8909013	8909369	8909408	8909737	8B	8768351	8B	8768351
Helena	1	1.688	2372	LINEJ1	10202	X:8912109-8912183	8912109	8912183	8912109	8912183	8B	8768351	8B	8768351
LINEJ1	1	Helena	10202	FB4	4887	X:8922385-8922755	8922385	8922755	8922385	8922755	8B	8768351	8B	8768351
FB4	2	LINEJ1	4887	ROO	18965	X:8927642-8929849	8927642	8928286	8928712	8929849	8B	8768351	8B	8768351
ROO	2	FB4	18965	1.688	5624	X:8948814-8953880	8948814	8949872	8949959	8953880	8C	8933650	8C	8933650
1.688	1	ROO	5624	1.688	20632	X:8959504-8959773	8959504	8959773	8959504	8959773	8C	8933650	8C	8933650
1.688	1	1.688	20632	1.688	9324	X:8980405-8980758	8980405	8980758	8980405	8980758	8C	8933650	8C	8933650
1.688	1	1.688	9324	TART	9270	X:8990082-8990417	8990082	8990417	8990082	8990417	8C	8933650	8C	8933650
TART	1	1.688	9270	1.688	5436	X:8999687-9000004	8999687	9000004	8999687	9000004	8C	8933650	8C	8933650
1.688	2	TART	5436	TART	7528	X:9005440-9006163	9005440	9005781	9005804	9006163	8C	8933650	8C	8933650
TART	2	1.688	7528	1.688	2594	X:9013691-9014160	9013691	9014105	9014142	9014160	8C	8933650	8C	8933650
1.688	2	TART	2594	1.688	16395	X:9016754-9017474	9016754	9017078	9017121	9017474	8C	8933650	8C	8933650
1.688	1	1.688	16395	1.688	2838	X:9033869-9034124	9033869	9034124	9033869	9034124	8C	8933650	8C	8933650
1.688	2	1.688	2838	Gypsy8-I	15452	X:9036962-9037487	9036962	9037281	9037286	9037487	8C	8933650	8C	8933650
Gypsy8-I	1	1.688	15452	Jockey-6	2563	X:9052939-9053090	9052939	9053090	9052939	9053090	8C	8933650	8C	8933650
Jockey-6	2	Gypsy8-I	2563	Jockey-6	1178	X:9055653-9055935	9055653	9055684	9055797	9055935	8C	8933650	8C	8933650
Jockey-6	1	Jockey-6	1178	Gypsy8-I	1	X:9057113-9057279	9057113	9057279	9057113	9057279	8C	8933650	8C	8933650
Gypsy8-I	1	Jockey-6	1	1.688	14958	X:9057280-9057302	9057280	9057302	9057280	9057302	8C	8933650	8C	8933650
1.688	2	Gypsy8-I	14958	HelitronN-1	587	X:9072260-9072752	9072260	9072604	9072619	9072752	8C	8933650	8C	8933650
HelitronN-1	1	1.688	587	1.688	19681	X:9073339-9073417	9073339	9073417	9073339	9073417	8C	8933650	8C	8933650
1.688	1	HelitronN-1	19681	ROO	2226	X:9093098-9093451	9093098	9093451	9093098	9093451	8C	8933650	8C	8933650
ROO	1	1.688	2226	Gypsy-29	3699	X:9095677-9095773	9095677	9095773	9095677	9095773	8C	8933650	8C	8933650
Gypsy-29	1	ROO	3699	1.688	7285	X:9099472-9099521	9099472	9099521	9099472	9099521	8C	8933650	8C	8933650
1.688	1	Gypsy-29	7285	P-1	16637	X:9106806-9106930	9106806	9106930	9106806	9106930	8C	8933650	8C	8933650
P-1	1	1.688	16637	TART	9057	X:9123567-9123627	9123567	9123627	9123567	9123627	8C	8933650	8C	8933650
TART	1	P-1	9057	Gypsy8-I	1652	X:9132684-9132781	9132684	9132781	9132684	9132781	8C	8933650	8C	8933650
Gypsy8-I	1	TART	1652	1.688	3197	X:9134433-9134514	9134433	9134514	9134433	9134514	8C	8933650	8C	8933650
1.688	3	Gypsy8-I	3197	DNAREP1	21380	X:9137711-9138794	9137711	9138072	9138434	9138794	8C	8933650	8C	8933650
DNAREP1	1	1.688	21380	BEL-7	2069	X:9160174-9160402	9160174	9160402	9160174	9160402	8C	8933650	8C	8933650
BEL-7	1	DNAREP1	2069	Jockey-3	5516	X:9162471-9162764	9162471	9162764	9162471	9162764	8C	8933650	8C	8933650
Jockey-3	1	BEL-7	5516	R1	160	X:9168280-9168499	9168280	9168499	9168280	9168499	8C	8933650	8C	8933650
R1	1	Jockey-3	160	1.688	35100	X:9168659-9168847	9168659	9168847	9168659	9168847	8C	8933650	8C	8933650
1.688	2	R1	35100	1.688	30836	X:9203947-9204454	9203947	9204305	9204343	9204454	8D	9194656	8D	9194656
1.688	1	1.688	30836	Jockey-3	11092	X:9235290-9235648	9235290	9235648	9235290	9235648	8D	9194656	8D	9194656
Jockey-3	1	1.688	11092	Jockey-3	21724	X:9246740-9246783	9246740	9246783	9246740	9246783	8D	9194656	8D	9194656
Jockey-3	1	Jockey-3	21724	Jockey-3	2008	X:9268507-9268818	9268507	9268818	9268507	9268818	8D	9194656	8D	9194656
Jockey-3	1	Jockey-3	2008	Gypsy15-LTR	2005	X:9270826-9271124	9270826	9271124	9270826	9271124	8D	9194656	8D	9194656
Gypsy15-LTR	1	Jockey-3	2005	TART	13342	X:9273129-9273289	9273129	9273289	9273129	9273289	8D	9194656	8D	9194656
TART	1	Gypsy15-LTR	13342	1.688	10095	X:9286631-9286709	9286631	9286709	9286631	9286709	8D	9194656	8D	9194656
1.688	1	TART	10095	Gypsy-28	1509	X:9296804-9297159	9296804	9297159	9296804	9297159	8D	9194656	8D	9194656
Gypsy-28	1	1.688	1509	Gypsy-20	3229	X:9298668-9298710	9298668	9298710	9298668	9298710	8D	9194656	8D	9194656
Gypsy-20	1	Gypsy-28	3229	Jockey-3	669	X:9301939-9301979	9301939	9301979	9301939	9301979	8D	9194656	8D	9194656
Jockey-3	1	Gypsy-20	669	1.688	10625	X:9302648-9302769	9302648	9302769	9302648	9302769	8D	9194656	8D	9194656
1.688	2	Jockey-3	10625	TART	713	X:9313394-9314332	9313394	9313745	9314029	9314332	8D	9194656	8D	9194656
TART	1	1.688	713	Jockey-3	12648	X:9315045-9315122	9315045	9315122	9315045	9315122	8D	9194656	8D	9194656
Jockey-3	2	TART	12648	Loa-1	153	X:9327770-9328525	9327770	9327826	9328255	9328525	8D	9194656	8D	9194656
Loa-1	1	Jockey-3	153	CR1-5	19437	X:9328678-9328722	9328678	9328722	9328678	9328722	8D	9194656	8D	9194656
CR1-5	1	Loa-1	19437	Gypsy-21	357	X:9348159-9348226	9348159	9348226	9348159	9348226	8D	9194656	8D	9194656
Gypsy-21	1	CR1-5	357	TART	5934	X:9348583-9348637	9348583	9348637	9348583	9348637	8D	9194656	8D	9194656
TART	1	Gypsy-21	5934	Jockey-6	5282	X:9354571-9354807	9354571	9354807	9354571	9354807	8D	9194656	8D	9194656
Jockey-6	1	TART	5282	1.688	13918	X:9360089-9360285	9360089	9360285	9360089	9360285	8D	9194656	8D	9194656
1.688	3	Jockey-6	13918	HelitronN-1	1311	X:9374203-9374941	9374203	9374561	9374836	9374941	8D	9194656	8D	9194656
HelitronN-1	1	1.688	1311	1.688	20626	X:9376252-9376325	9376252	9376325	9376252	9376325	8D	9194656	8D	9194656
1.688	2	HelitronN-1	20626	Jockey-3	14382	X:9396951-9397372	9396951	9397303	9397332	9397372	8D	9194656	8D	9194656
Jockey-3	1	1.688	14382	1.688	10576	X:9411754-9412052	9411754	9412052	9411754	9412052	8D	9194656	8D	9194656
1.688	2	Jockey-3	10576	Jockey-3	5530	X:9422628-9423141	9422628	9422783	9422785	9423141	8E	9412384	8E	9412384
Jockey-3	1	1.688	5530	HeT-A3	12443	X:9428671-9428759	9428671	9428759	9428671	9428759	8E	9412384	8E	9412384
HeT-A3	1	Jockey-3	12443	1.688	20308	X:9441202-9441263	9441202	9441263	9441202	9441263	8E	9412384	8E	9412384
