Cluster	Repeats	Closest_upstream	Dist_upstream	Closest_downstream	Dist_downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start	NewCyto	TransCoor
1.688	1	DNAREP1	285	DNAREP1	303	X:10121234-10121296	10121234	10121296	10121234	10121296	9B	10055611	9B	9873580
DNAREP1	1	1.688	303	1.688	9697	X:10121599-10121683	10121599	10121683	10121599	10121683	9B	10055611	9B	9873580
1.688	1	DNAREP1	9697	1.688	1291	X:10131380-10131586	10131380	10131586	10131380	10131586	9B	10055611	9B	9873580
1.688	1	1.688	1291	HOBO	120	X:10132877-10132972	10132877	10132972	10132877	10132972	9B	10055611	9B	9873580
HOBO 1 287	1	1.688	120	Invader1	3751	X:10133092-10133396	10133092	10133396	10133092	10133396	9B	10055611	9B	9873580
Invader1	1	HOBO	3751	HeT-A3	7604	X:10137147-10137570	10137147	10137570	10137147	10137570	9B	10055611	9B	9873580
HeT-A3	1	Invader1	7604	1.688	33940	X:10145174-10145224	10145174	10145224	10145174	10145224	9B	10055611	9B	9873580
1.688	3	HeT-A3	33940	Jockey-3	10662	X:10179164-10179852	10179164	10179341	10179709	10179852	9B	10055611	9B	9873580
Jockey-3	1	1.688	10662	1.688	8764	X:10190514-10190572	10190514	10190572	10190514	10190572	9B	10055611	9B	9873580
1.688	2	Jockey-3	8764	HOBO	18271	X:10199336-10199936	10199336	10199557	10199779	10199936	9B	10055611	9B	9873580
HOBO 2632 3016	1	1.688	18271	PROTOP	-1	X:10218207-10218576	10218207	10218576	10218207	10218576	9B	10055611	9C	10209999
PROTOP	2	HOBO	-1	HOBO	4	X:10218575-10219005	10218575	10218732	10218944	10219005	9B	10055611	9C	10209999
HOBO 1 314	1	PROTOP	4	1.688	1602	X:10219009-10219370	10219009	10219370	10219009	10219370	9B	10055611	9C	10209999
1.688	33	HOBO	1602	HOBO	1250	X:10220972-10231906	10220972	10221048	10231806	10231906	9B	10055611	9C	10209999
HOBO 1 314	1	1.688	1250	PROTOP	4	X:10233156-10233517	10233156	10233517	10233156	10233517	9B	10055611	9C	10209999
PROTOP	2	HOBO	4	HOBO	-1	X:10233521-10233902	10233521	10233582	10233755	10233902	9B	10055611	9C	10209999
HOBO 2632 3016	1	PROTOP	-1	Transib-1	4822	X:10233901-10234284	10233901	10234284	10233901	10234284	9B	10055611	9C	10209999
Transib-1	1	HOBO	4822	DNAREP1	3	X:10239106-10239167	10239106	10239167	10239106	10239167	9B	10055611	9C	10209999
DNAREP1	1	Transib-1	3	Jockey-3	18390	X:10239170-10239288	10239170	10239288	10239170	10239288	9B	10055611	9C	10209999
Jockey-3	1	DNAREP1	18390	Jockey-2	227	X:10257678-10257818	10257678	10257818	10257678	10257818	9B	10055611	9C	10209999
Jockey-2	1	Jockey-3	227	Gypsy8-I	1647	X:10258045-10258055	10258045	10258055	10258045	10258055	9B	10055611	9C	10209999
Gypsy8-I	1	Jockey-2	1647	Jockey-2	81	X:10259702-10259791	10259702	10259791	10259702	10259791	9B	10055611	9C	10209999
Jockey-2	1	Gypsy8-I	81	Gypsy8-I	1	X:10259872-10260094	10259872	10260094	10259872	10260094	9B	10055611	9C	10209999
Gypsy8-I	1	Jockey-2	1	TART	3567	X:10260095-10260201	10260095	10260201	10260095	10260201	9B	10055611	9C	10209999
TART	2	Gypsy8-I	3567	ROO	1	X:10263768-10264228	10263768	10263879	10264202	10264228	9B	10055611	9C	10209999
ROO	1	TART	1	1.688	17265	X:10264229-10264292	10264229	10264292	10264229	10264292	9B	10055611	9C	10209999
1.688	3	ROO	17265	1.688	21190	X:10281557-10282448	10281557	10281869	10282267	10282448	9B	10055611	9D	10276773
1.688	1	1.688	21190	1.688	33023	X:10303638-10303675	10303638	10303675	10303638	10303675	9B	10055611	9D	10276773
1.688	2	1.688	33023	ROO	14662	X:10336698-10337112	10336698	10336887	10336944	10337112	9B	10055611	9D	10276773
ROO	3	1.688	14662	1.688	1440	X:10351774-10355934	10351774	10353021	10354883	10355934	9B	10055611	9D	10276773
1.688	1	ROO	1440	TART	7556	X:10357374-10357565	10357374	10357565	10357374	10357565	9B	10055611	9D	10276773
TART	2	1.688	7556	1.688	13896	X:10365121-10365463	10365121	10365232	10365290	10365463	9B	10055611	9D	10276773
1.688	3	TART	13896	1.688	15807	X:10379359-10379807	10379359	10379572	10379681	10379807	9B	10055611	9D	10276773
1.688	1	1.688	15807	TART	1540	X:10395614-10395901	10395614	10395901	10395614	10395901	9B	10055611	9D	10276773
TART	1	1.688	1540	Jockey-3	3880	X:10397441-10397667	10397441	10397667	10397441	10397667	9B	10055611	9D	10276773
Jockey-3	1	TART	3880	Jockey-3	4889	X:10401547-10401606	10401547	10401606	10401547	10401606	9C	10401342	9D	10276773
Jockey-3	1	Jockey-3	4889	Gypsy8-I	1	X:10406495-10406527	10406495	10406527	10406495	10406527	9C	10401342	9D	10276773
Gypsy8-I	1	Jockey-3	1	Jockey-3	1	X:10406528-10406627	10406528	10406627	10406528	10406627	9C	10401342	9D	10276773
Jockey-3	1	Gypsy8-I	1	Gypsy8-I	198	X:10406628-10406688	10406628	10406688	10406628	10406688	9C	10401342	9D	10276773
Gypsy8-I	1	Jockey-3	198	R1	379	X:10406886-10407015	10406886	10407015	10406886	10407015	9C	10401342	9D	10276773
R1	1	Gypsy8-I	379	Jockey-3	1	X:10407394-10407547	10407394	10407547	10407394	10407547	9C	10401342	9D	10276773
Jockey-3	3	R1	1	Gypsy-29	40	X:10407548-10408381	10407548	10407809	10408025	10408381	9C	10401342	9D	10276773
Gypsy-29	1	Jockey-3	40	1.688	3048	X:10408421-10408474	10408421	10408474	10408421	10408474	9C	10401342	9D	10276773
1.688	3	Gypsy-29	3048	P-1	7897	X:10411522-10412390	10411522	10411867	10412038	10412390	9C	10401342	9D	10276773
P-1	1	1.688	7897	1.688	13471	X:10420287-10420341	10420287	10420341	10420287	10420341	9C	10401342	9D	10276773
1.688	3	P-1	13471	TART-A	424	X:10433812-10434509	10433812	10434020	10434155	10434509	9C	10401342	9D	10276773
TART-A 10804 10842	1	1.688	424	BEL3	10871	X:10434933-10434971	10434933	10434971	10434933	10434971	9C	10401342	9D	10276773
BEL3	1	TART-A	10871	1.688	5009	X:10445842-10445883	10445842	10445883	10445842	10445883	9C	10401342	9D	10276773
1.688	1	BEL3	5009	Gypsy-57	1165	X:10450892-10451245	10450892	10451245	10450892	10451245	9C	10401342	9D	10276773
Gypsy-57	1	1.688	1165	1.688	7218	X:10452410-10452511	10452410	10452511	10452410	10452511	9C	10401342	9D	10276773
1.688	2	Gypsy-57	7218	TART	22597	X:10459729-10460265	10459729	10460081	10460120	10460265	9C	10401342	9E	10454763
TART	2	1.688	22597	Jockey-3	2925	X:10482862-10483148	10482862	10482958	10483010	10483148	9D	10466209	9E	10454763
Jockey-3	1	TART	2925	Jockey-3	3232	X:10486073-10486196	10486073	10486196	10486073	10486196	9D	10466209	9E	10454763
Jockey-3	1	Jockey-3	3232	HeT-A3	3335	X:10489428-10489568	10489428	10489568	10489428	10489568	9D	10466209	9E	10454763
HeT-A3	1	Jockey-3	3335	REP-2	1672	X:10492903-10492971	10492903	10492971	10492903	10492971	9D	10466209	9E	10454763
REP-2	1	HeT-A3	1672	Gypsy8-I	3390	X:10494643-10494686	10494643	10494686	10494643	10494686	9D	10466209	9E	10454763
Gypsy8-I	1	REP-2	3390	Gypsy-1	12251	X:10498076-10498159	10498076	10498159	10498076	10498159	9D	10466209	9E	10454763
Gypsy-1	1	Gypsy8-I	12251	Homo2	14568	X:10510410-10510448	10510410	10510448	10510410	10510448	9D	10466209	9E	10454763
Homo2 1507 1581	1	Gypsy-1	14568	Jockey-6	1971	X:10525016-10525091	10525016	10525091	10525016	10525091	9D	10466209	9E	10454763
Jockey-6	1	Homo2	1971	TART	17799	X:10527062-10527182	10527062	10527182	10527062	10527182	9D	10466209	9E	10454763
TART	1	Jockey-6	17799	Gypsy-5	4169	X:10544981-10545164	10544981	10545164	10544981	10545164	9D	10466209	9E	10454763
Gypsy-5	1	TART	4169	HeT-A3	1	X:10549333-10549359	10549333	10549359	10549333	10549359	9D	10466209	9E	10454763
HeT-A3	1	Gypsy-5	1	Gypsy-5	1	X:10549360-10549419	10549360	10549419	10549360	10549419	9D	10466209	9E	10454763
Gypsy-5	1	HeT-A3	1	DM297	9136	X:10549420-10549449	10549420	10549449	10549420	10549449	9D	10466209	9E	10454763
DM297	1	Gypsy-5	9136	1.688	10866	X:10558585-10558738	10558585	10558738	10558585	10558738	9D	10466209	9E	10454763
1.688	2	DM297	10866	1.688	41978	X:10569604-10569975	10569604	10569739	10569744	10569975	9D	10466209	9F	10567391
1.688	7	1.688	41978	1.688	29353	X:10611953-10613759	10611953	10612130	10613618	10613759	9D	10466209	9F	10567391
1.688	1	1.688	29353	TART	44630	X:10643112-10643386	10643112	10643386	10643112	10643386	9D	10466209	9F	10567391
TART	1	1.688	44630	Jockey-3	698	X:10688016-10688533	10688016	10688533	10688016	10688533	9E	10645359	9F	10567391
Jockey-3	1	TART	698	Jockey-3	4982	X:10689231-10689297	10689231	10689297	10689231	10689297	9E	10645359	9F	10567391
Jockey-3	1	Jockey-3	4982	Gypsy8-I	2989	X:10694279-10694528	10694279	10694528	10694279	10694528	9E	10645359	9F	10567391
Gypsy8-I	1	Jockey-3	2989	1.688	2489	X:10697517-10697650	10697517	10697650	10697517	10697650	9E	10645359	9F	10567391
1.688	3	Gypsy8-I	2489	Jockey-3	7631	X:10700139-10700926	10700139	10700414	10700719	10700926	9E	10645359	9F	10567391
Jockey-3	1	1.688	7631	Gypsy-6	1	X:10708557-10708601	10708557	10708601	10708557	10708601	9E	10645359	9F	10567391
Gypsy-6	1	Jockey-3	1	1.688	2806	X:10708602-10708708	10708602	10708708	10708602	10708708	9E	10645359	9F	10567391
1.688	1	Gypsy-6	2806	Gypsy-22	7705	X:10711514-10711803	10711514	10711803	10711514	10711803	9E	10645359	9F	10567391
Gypsy-22	1	1.688	7705	DNAREP1	1651	X:10719508-10719563	10719508	10719563	10719508	10719563	9E	10645359	9F	10567391
DNAREP1	1	Gypsy-22	1651	Hoyak2	1	X:10721214-10721437	10721214	10721437	10721214	10721437	9E	10645359	9F	10567391
Hoyak2 1 42	1	DNAREP1	1	1.688	9403	X:10721438-10721479	10721438	10721479	10721438	10721479	9E	10645359	9F	10567391
1.688	6	Hoyak2	9403	Jockey-3	7618	X:10730882-10733494	10730882	10731080	10733299	10733494	9E	10645359	9F	10567391
Jockey-3	1	1.688	7618	1.688	10047	X:10741112-10741443	10741112	10741443	10741112	10741443	9E	10645359	9F	10567391
1.688	3	Jockey-3	10047	Homo6	8349	X:10751490-10752168	10751490	10751612	10751982	10752168	9E	10645359	9F	10567391
Homo6 789 855	1	1.688	8349	DM297	186	X:10760517-10760583	10760517	10760583	10760517	10760583	9E	10645359	9F	10567391
DM297	1	Homo6	186	Jockey-3	5283	X:10760769-10761144	10760769	10761144	10760769	10761144	9E	10645359	9F	10567391
Jockey-3	1	DM297	5283	1.688	3208	X:10766427-10766572	10766427	10766572	10766427	10766572	9E	10645359	9F	10567391
1.688	40	Jockey-3	3208	1.688	7071	X:10769780-10782823	10769780	10770062	10782766	10782823	9E	10645359	9F	10567391
1.688	1	1.688	7071	1.688	24204	X:10789894-10789998	10789894	10789998	10789894	10789998	9F	10781791	9F	10567391
1.688	3	1.688	24204	HOBO	2034	X:10814202-10815040	10814202	10814283	10814687	10815040	9F	10781791	10A	10797017
HOBO 1 123	1	1.688	2034	HOBO	-2	X:10817074-10817193	10817074	10817193	10817074	10817193	9F	10781791	10A	10797017
HOBO 195 253	1	HOBO	-2	1.688	805	X:10817191-10817247	10817191	10817247	10817191	10817247	9F	10781791	10A	10797017
1.688	1	HOBO	805	1.688	14136	X:10818052-10818128	10818052	10818128	10818052	10818128	9F	10781791	10A	10797017
1.688	2	1.688	14136	Gypsy-2	18521	X:10832264-10832660	10832264	10832462	10832483	10832660	9F	10781791	10A	10797017
Gypsy-2	1	1.688	18521	1.688	5185	X:10851181-10851229	10851181	10851229	10851181	10851229	9F	10781791	10A	10797017
1.688	3	Gypsy-2	5185	1.688	31737	X:10856414-10857201	10856414	10856750	10857108	10857201	9F	10781791	10A	10797017
1.688	2	1.688	31737	Jockey-6	7745	X:10888938-10889469	10888938	10889264	10889309	10889469	9F	10781791	10A	10797017
Jockey-6	1	1.688	7745	Jockey-3	1628	X:10897214-10897399	10897214	10897399	10897214	10897399	9F	10781791	10A	10797017
Jockey-3	1	Jockey-6	1628	Jockey-3	6444	X:10899027-10899131	10899027	10899131	10899027	10899131	9F	10781791	10A	10797017
Jockey-3	1	Jockey-3	6444	Transib-1	31908	X:10905575-10905672	10905575	10905672	10905575	10905672	9F	10781791	10A	10797017
Transib-1	1	Jockey-3	31908	1.688	22857	X:10937580-10937626	10937580	10937626	10937580	10937626	9F	10781791	10A	10797017
1.688	3	Transib-1	22857	1.688	17303	X:10960483-10961175	10960483	10960697	10961055	10961175	9F	10781791	10A	10797017
1.688	3	1.688	17303	Gypsy-22	1848	X:10978478-10979208	10978478	10978569	10978916	10979208	10A	10976636	10B	10974052
Gypsy-22	1	1.688	1848	P-1	9962	X:10981056-10981109	10981056	10981109	10981056	10981109	10A	10976636	10B	10974052
P-1	1	Gypsy-22	9962	Jockey-3	3483	X:10991071-10991164	10991071	10991164	10991071	10991164	10A	10976636	10B	10974052
Jockey-3	1	P-1	3483	1.688	5179	X:10994647-10994780	10994647	10994780	10994647	10994780	10A	10976636	10B	10974052
1.688	3	Jockey-3	5179	Galileo	10305	X:10999959-11000721	10999959	11000107	11000469	11000721	10A	10976636	10B	10974052
Galileo	1	1.688	10305	1.688	6557	X:11011026-11011073	11011026	11011073	11011026	11011073	10A	10976636	10B	10974052
1.688	4	Galileo	6557	Jockey-8	9097	X:11017630-11018514	11017630	11017719	11018436	11018514	10A	10976636	10B	10974052
Jockey-8	1	1.688	9097	1.688	10172	X:11027611-11027697	11027611	11027697	11027611	11027697	10A	10976636	10B	10974052
1.688	2	Jockey-8	10172	Jockey-3	23614	X:11037869-11038386	11037869	11038210	11038208	11038386	10A	10976636	10B	10974052
Jockey-3	1	1.688	23614	1.688	11160	X:11062000-11062136	11062000	11062136	11062000	11062136	10A	10976636	10B	10974052
1.688	3	Jockey-3	11160	Jockey-6	12433	X:11073296-11074074	11073296	11073467	11073864	11074074	10A	10976636	10B	10974052
Jockey-6	1	1.688	12433	Gypsy-10	12046	X:11086507-11086547	11086507	11086547	11086507	11086547	10A	10976636	10B	10974052
Gypsy-10	1	Jockey-6	12046	Homo6	9480	X:11098593-11098649	11098593	11098649	11098593	11098649	10A	10976636	10B	10974052
Homo6 810 913	1	Gypsy-10	9480	Jockey-3	5123	X:11108129-11108226	11108129	11108226	11108129	11108226	10A	10976636	10B	10974052
Jockey-3	1	Homo6	5123	1.688	6713	X:11113349-11113543	11113349	11113543	11113349	11113543	10A	10976636	10B	10974052
1.688	1	Jockey-3	6713	Gypsy-29	8829	X:11120256-11120460	11120256	11120460	11120256	11120460	10A	10976636	10B	10974052
Gypsy-29	1	1.688	8829	DNAREP1	19140	X:11129289-11129363	11129289	11129363	11129289	11129363	10A	10976636	10B	10974052
DNAREP1	2	Gypsy-29	19140	BARI1	1291	X:11148503-11148713	11148503	11148610	11148646	11148713	10A	10976636	10B	10974052
BARI1 34 67	1	DNAREP1	1291	BARI	17	X:11150004-11150037	11150004	11150037	11150004	11150037	10A	10976636	10B	10974052
BARI	1	BARI1	17	Jockey-3	3992	X:11150054-11150083	11150054	11150083	11150054	11150083	10A	10976636	10B	10974052
Jockey-3	1	BARI	3992	TART	9621	X:11154075-11154184	11154075	11154184	11154075	11154184	10A	10976636	10B	10974052
TART	1	Jockey-3	9621	1.688	7493	X:11163805-11163974	11163805	11163974	11163805	11163974	10A	10976636	10B	10974052
1.688	2	TART	7493	Polinton-1	12153	X:11171467-11171939	11171467	11171821	11171836	11171939	10A	10976636	10B	10974052
Polinton-1	1	1.688	12153	1.688	46268	X:11184092-11184153	11184092	11184153	11184092	11184153	10A	10976636	10B	10974052
1.688	3	Polinton-1	46268	Gypsy-38	42100	X:11230421-11231504	11230421	11230785	11231145	11231504	10B	11198804	10B	10974052
Gypsy-38	1	1.688	42100	1.688	13825	X:11273604-11273669	11273604	11273669	11273604	11273669	10B	11198804	10C	11257299
1.688	1	Gypsy-38	13825	1.688	19245	X:11287494-11287703	11287494	11287703	11287494	11287703	10B	11198804	10C	11257299
1.688	3	1.688	19245	hAT-N1	48215	X:11306948-11307508	11306948	11307052	11307407	11307508	10B	11198804	10C	11257299
hAT-N1	1	1.688	48215	REP-2	4427	X:11355723-11355764	11355723	11355764	11355723	11355764	10B	11198804	10D	11342878
REP-2	1	hAT-N1	4427	Homo6	12177	X:11360191-11360260	11360191	11360260	11360191	11360260	10B	11198804	10D	11342878
Homo6 783 877	1	REP-2	12177	1.688	5369	X:11372437-11372538	11372437	11372538	11372437	11372538	10B	11198804	10D	11342878
1.688	2	Homo6	5369	TART	25820	X:11377907-11378305	11377907	11378189	11378201	11378305	10B	11198804	10D	11342878
TART	1	1.688	25820	Jockey-3	8821	X:11404125-11404248	11404125	11404248	11404125	11404248	10B	11198804	10D	11342878
Jockey-3	1	TART	8821	Gypsy-10	11333	X:11413069-11413185	11413069	11413185	11413069	11413185	10B	11198804	10D	11342878
Gypsy-10	1	Jockey-3	11333	1.688	3246	X:11424518-11424611	11424518	11424611	11424518	11424611	10B	11198804	10D	11342878
1.688	1	Gypsy-10	3246	Jockey-3	8041	X:11427857-11428214	11427857	11428214	11427857	11428214	10B	11198804	10D	11342878
Jockey-3	1	1.688	8041	Jockey-3	13128	X:11436255-11436310	11436255	11436310	11436255	11436310	10B	11198804	10D	11342878
Jockey-3	1	Jockey-3	13128	1.688	16758	X:11449438-11449569	11449438	11449569	11449438	11449569	10B	11198804	10D	11342878
1.688	2	Jockey-3	16758	TART	4097	X:11466327-11467025	11466327	11466682	11466683	11467025	10B	11198804	10E	11455403
TART	1	1.688	4097	TART	6136	X:11471122-11471167	11471122	11471167	11471122	11471167	10B	11198804	10E	11455403
TART	1	TART	6136	Jockey-3	3752	X:11477303-11477379	11477303	11477379	11477303	11477379	10B	11198804	10E	11455403
Jockey-3	1	TART	3752	Gypsy-23	5599	X:11481131-11481262	11481131	11481262	11481131	11481262	10B	11198804	10E	11455403
Gypsy-23	1	Jockey-3	5599	Jockey-3	609	X:11486861-11487010	11486861	11487010	11486861	11487010	10B	11198804	10E	11455403
Jockey-3	1	Gypsy-23	609	1.688	727	X:11487619-11487905	11487619	11487905	11487619	11487905	10B	11198804	10E	11455403
1.688	2	Jockey-3	727	TART	1469	X:11488632-11489407	11488632	11488721	11489049	11489407	10B	11198804	10E	11455403
TART	1	1.688	1469	Gypsy-1	4675	X:11490876-11490945	11490876	11490945	11490876	11490945	10C	11489174	10E	11455403
Gypsy-1	1	TART	4675	Harbinger1	3428	X:11495620-11495674	11495620	11495674	11495620	11495674	10C	11489174	10E	11455403
Harbinger1	2	Gypsy-1	3428	TART-A	24716	X:11499102-11499354	11499102	11499203	11499198	11499354	10C	11489174	10E	11455403
TART-A 1213 1252	1	Harbinger1	24716	1.688	4893	X:11524070-11524161	11524070	11524161	11524070	11524161	10C	11489174	10E	11455403
1.688	3	TART-A	4893	Helitron-2	5602	X:11529054-11529595	11529054	11529162	11529448	11529595	10C	11489174	10E	11455403
Helitron-2	1	1.688	5602	R1	14561	X:11535197-11535277	11535197	11535277	11535197	11535277	10C	11489174	10E	11455403
R1	1	Helitron-2	14561	TART	332	X:11549838-11550022	11549838	11550022	11549838	11550022	10C	11489174	10E	11455403
TART	1	R1	332	Gypsy8-I	1	X:11550354-11550404	11550354	11550404	11550354	11550404	10C	11489174	10E	11455403
Gypsy8-I	1	TART	1	Jockey-3	223	X:11550405-11550422	11550405	11550422	11550405	11550422	10C	11489174	10E	11455403
Jockey-3	1	Gypsy8-I	223	Gypsy8-I	325	X:11550645-11551070	11550645	11551070	11550645	11551070	10C	11489174	10E	11455403
Gypsy8-I	1	Jockey-3	325	DMRP1	809	X:11551395-11551476	11551395	11551476	11551395	11551476	10C	11489174	10E	11455403
DMRP1 13 76	1	Gypsy8-I	809	Mariner-1	38931	X:11552285-11552350	11552285	11552350	11552285	11552350	10C	11489174	10E	11455403
Mariner-1	1	DMRP1	38931	1.688	3501	X:11591281-11591372	11591281	11591372	11591281	11591372	10C	11489174	10F	11552747
1.688	111	Mariner-1	3501	Jockey-3	3763	X:11594873-11632421	11594873	11595043	11632074	11632421	10C	11489174	10F	11552747
Jockey-3	2	1.688	3763	DNAREP1	9418	X:11636184-11637630	11636184	11636741	11637060	11637630	10D	11607196	10F	11552747
DNAREP1	1	Jockey-3	9418	1.688	11036	X:11647048-11647326	11647048	11647326	11647048	11647326	10D	11607196	10F	11552747
1.688	1	DNAREP1	11036	1.688	1689	X:11658362-11658464	11658362	11658464	11658362	11658464	10D	11607196	10F	11552747
1.688	2	1.688	1689	Gypsy-18	3440	X:11660153-11660298	11660153	11660222	11660242	11660298	10D	11607196	10F	11552747
Gypsy-18	1	1.688	3440	Gypsy-22	57779	X:11663738-11663808	11663738	11663808	11663738	11663808	10D	11607196	10F	11552747
Gypsy-22	1	Gypsy-18	57779	BEL-4	1154	X:11721587-11721703	11721587	11721703	11721587	11721703	10D	11607196	10F	11552747
BEL-4	1	Gypsy-22	1154	1.688	4800	X:11722857-11722910	11722857	11722910	11722857	11722910	10D	11607196	10F	11552747
1.688	2	BEL-4	4800	HOBO	24606	X:11727710-11728207	11727710	11727888	11727910	11728207	10D	11607196	10F	11552747
HOBO 50 312	1	1.688	24606	PROTOP	6	X:11752813-11753124	11752813	11753124	11752813	11753124	10E	11728874	11A	11743260
PROTOP 17 75	1	HOBO	6	HOBO	332	X:11753130-11753183	11753130	11753183	11753130	11753183	10E	11728874	11A	11743260
HOBO 2632 2904	1	PROTOP	332	PROTOP	1	X:11753515-11753760	11753515	11753760	11753515	11753760	10E	11728874	11A	11743260
PROTOP 1 289	1	HOBO	1	PROTOP	-1	X:11753761-11754050	11753761	11754050	11753761	11754050	10E	11728874	11A	11743260
PROTOP 3606 4480	1	PROTOP	-1	Gypsy-2	3	X:11754049-11754888	11754049	11754888	11754049	11754888	10E	11728874	11A	11743260
Gypsy-2	1	PROTOP	3	hAT-2	2644	X:11754891-11755006	11754891	11755006	11754891	11755006	10E	11728874	11A	11743260
hAT-2	3	Gypsy-2	2644	G5	2011	X:11757650-11758319	11757650	11757737	11758230	11758319	10E	11728874	11A	11743260
G5	1	hAT-2	2011	Hoana5	8757	X:11760330-11760425	11760330	11760425	11760330	11760425	10E	11728874	11A	11743260
Hoana5 2310 2373	1	G5	8757	Jockey-3	7033	X:11769182-11769250	11769182	11769250	11769182	11769250	10E	11728874	11A	11743260
Jockey-3	1	Hoana5	7033	Jockey-3	3610	X:11776283-11776377	11776283	11776377	11776283	11776377	10E	11728874	11A	11743260
Jockey-3	1	Jockey-3	3610	MuDR-1	2774	X:11779987-11780118	11779987	11780118	11779987	11780118	10E	11728874	11A	11743260
MuDR-1	1	Jockey-3	2774	1.688	2158	X:11782892-11783631	11782892	11783631	11782892	11783631	10E	11728874	11A	11743260
1.688	3	MuDR-1	2158	Jockey-2	7347	X:11785789-11786759	11785789	11786122	11786675	11786759	10E	11728874	11A	11743260
Jockey-2	1	1.688	7347	R1	5761	X:11794106-11794149	11794106	11794149	11794106	11794149	10E	11728874	11A	11743260
R1	3	Jockey-2	5761	Gypsy-38	12215	X:11799910-11801343	11799910	11800260	11801099	11801343	10E	11728874	11A	11743260
Gypsy-38	1	R1	12215	1.688	16996	X:11813558-11813609	11813558	11813609	11813558	11813609	10E	11728874	11A	11743260
1.688	5	Gypsy-38	16996	1.688	1259	X:11830605-11831901	11830605	11830691	11831847	11831901	10F	11829939	11A	11743260
1.688	3	1.688	1259	G5A	1669	X:11833160-11833815	11833160	11833277	11833645	11833815	10F	11829939	11A	11743260
G5A	1	1.688	1669	Jockey-1	19925	X:11835484-11835603	11835484	11835603	11835484	11835603	10F	11829939	11A	11743260
Jockey-1	1	G5A	19925	DMRT1B	1	X:11855528-11855737	11855528	11855737	11855528	11855737	10F	11829939	11A	11743260
DMRT1B 3 5183	1	Jockey-1	1	Helitron-N1	68	X:11855738-11860892	11855738	11860892	11855738	11860892	10F	11829939	11A	11743260
Helitron-N1	1	DMRT1B	68	DNAREP1	43	X:11860960-11861072	11860960	11861072	11860960	11861072	10F	11829939	11A	11743260
DNAREP1	1	Helitron-N1	43	Helitron-N1	7692	X:11861115-11861173	11861115	11861173	11861115	11861173	10F	11829939	11A	11743260
Helitron-N1	1	DNAREP1	7692	1.688	1113	X:11868865-11869102	11868865	11869102	11868865	11869102	10F	11829939	11A	11743260
1.688	4	Helitron-N1	1113	Helitron-N2	4280	X:11870215-11870866	11870215	11870269	11870730	11870866	10F	11829939	11A	11743260
Helitron-N2	1	1.688	4280	Gypsy-6	11016	X:11875146-11875183	11875146	11875183	11875146	11875183	10F	11829939	11A	11743260
