Cluster	Repeats	Closest_upstream	Dist_upstream	Closest_downstream	Dist_downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start	NewCyto	TransCoor
1.688	2	Gypsy4-I	724	Helitron-2	-8	X:9737470-9738058	9737470	9737829	9737830	9738058	9A	9709557	9B	9711760
Helitron-2	1	1.688	-8	Gypsy-22	5854	X:9738050-9738140	9738050	9738140	9738050	9738140	9A	9709557	9B	9711760
Gypsy-22	1	Helitron-2	5854	1.688	10836	X:9743994-9744072	9743994	9744072	9743994	9744072	9A	9709557	9B	9711760
1.688	3	Gypsy-22	10836	Gypsy8-I	774	X:9754908-9755577	9754908	9755267	9755525	9755577	9A	9709557	9B	9711760
Gypsy8-I	1	1.688	774	Helitron-N3	5112	X:9756351-9756466	9756351	9756466	9756351	9756466	9A	9709557	9B	9711760
Helitron-N3	1	Gypsy8-I	5112	Jockey-3	14581	X:9761578-9761655	9761578	9761655	9761578	9761655	9A	9709557	9B	9711760
Jockey-3	1	Helitron-N3	14581	R1-1	1213	X:9776236-9776319	9776236	9776319	9776236	9776319	9A	9709557	9B	9711760
R1-1	1	Jockey-3	1213	Jockey-3	4427	X:9777532-9781978	9777532	9781978	9777532	9781978	9A	9709557	9B	9711760
Jockey-3	1	R1-1	4427	1.688	418	X:9786405-9786436	9786405	9786436	9786405	9786436	9A	9709557	9B	9711760
1.688	3	Jockey-3	418	TAHRE	289	X:9786854-9787373	9786854	9787018	9787302	9787373	9A	9709557	9B	9711760
TAHRE 932 976	1	1.688	289	Jockey-3	195	X:9787662-9787706	9787662	9787706	9787662	9787706	9A	9709557	9B	9711760
Jockey-3	2	TAHRE	195	1.688	8727	X:9787901-9788108	9787901	9788001	9788047	9788108	9A	9709557	9B	9711760
1.688	1	Jockey-3	8727	Gypsy14-LTR	1353	X:9796835-9797193	9796835	9797193	9796835	9797193	9A	9709557	9B	9711760
Gypsy14-LTR	1	1.688	1353	Gypsy4-I	18529	X:9798546-9798597	9798546	9798597	9798546	9798597	9A	9709557	9B	9711760
Gypsy4-I	1	Gypsy14-LTR	18529	Gypsy14-LTR	2382	X:9817126-9817177	9817126	9817177	9817126	9817177	9A	9709557	9B	9711760
Gypsy14-LTR	1	Gypsy4-I	2382	Jockey-3	89	X:9819559-9819629	9819559	9819629	9819559	9819629	9A	9709557	9B	9711760
Jockey-3	1	Gypsy14-LTR	89	BEL-21	1057	X:9819718-9819817	9819718	9819817	9819718	9819817	9A	9709557	9B	9711760
BEL-21	1	Jockey-3	1057	REP-2	10322	X:9820874-9820913	9820874	9820913	9820874	9820913	9A	9709557	9B	9711760
REP-2	1	BEL-21	10322	Gypsy-1	3237	X:9831235-9831288	9831235	9831288	9831235	9831288	9A	9709557	9B	9711760
Gypsy-1	2	REP-2	3237	Jockey-6	4520	X:9834525-9834924	9834525	9834565	9834884	9834924	9A	9709557	9B	9711760
Jockey-6	1	Gypsy-1	4520	Jockey-1	1	X:9839444-9839456	9839444	9839456	9839444	9839456	9A	9709557	9B	9711760
Jockey-1	1	Jockey-6	1	Gypsy-2	14938	X:9839457-9839528	9839457	9839528	9839457	9839528	9A	9709557	9B	9711760
Gypsy-2	1	Jockey-1	14938	HOBO	11223	X:9854466-9854569	9854466	9854569	9854466	9854569	9A	9709557	9B	9711760
HOBO 2673 3016	1	Gypsy-2	11223	PROTOP	18	X:9865792-9866107	9865792	9866107	9865792	9866107	9A	9709557	9B	9711760
PROTOP 304 461	1	HOBO	18	PROTOP	44	X:9866125-9866306	9866125	9866306	9866125	9866306	9A	9709557	9B	9711760
PROTOP 217 303	1	PROTOP	44	PROTOP	18	X:9866350-9866445	9866350	9866445	9866350	9866445	9A	9709557	9B	9711760
PROTOP 17 75	1	PROTOP	18	HOBO	48	X:9866463-9866532	9866463	9866532	9866463	9866532	9A	9709557	9B	9711760
HOBO 1 312	1	PROTOP	48	1.688	4963	X:9866580-9866919	9866580	9866919	9866580	9866919	9A	9709557	9B	9711760
1.688	1	HOBO	4963	hAT-1N	9694	X:9871882-9872240	9871882	9872240	9871882	9872240	9A	9709557	9B	9711760
hAT-1N	1	1.688	9694	Gypsy-9	1371	X:9881934-9882007	9881934	9882007	9881934	9882007	9A	9709557	9B	9711760
Gypsy-9	1	hAT-1N	1371	Gypsy8-I	3094	X:9883378-9883446	9883378	9883446	9883378	9883446	9A	9709557	9B	9711760
Gypsy8-I	1	Gypsy-9	3094	Jockey-3	1	X:9886540-9886567	9886540	9886567	9886540	9886567	9A	9709557	9B	9711760
Jockey-3	1	Gypsy8-I	1	Jockey-6	101	X:9886568-9886749	9886568	9886749	9886568	9886749	9A	9709557	9B	9711760
Jockey-6	1	Jockey-3	101	Gypsy8-I	1	X:9886850-9886868	9886850	9886868	9886850	9886868	9A	9709557	9B	9711760
Gypsy8-I	1	Jockey-6	1	Gypsy8-I	6114	X:9886869-9886884	9886869	9886884	9886869	9886884	9A	9709557	9B	9711760
Gypsy8-I	1	Gypsy8-I	6114	1.688	475	X:9892998-9893126	9892998	9893126	9892998	9893126	9A	9709557	9B	9711760
1.688	1	Gypsy8-I	475	DNAREP1	296	X:9893601-9893919	9893601	9893919	9893601	9893919	9A	9709557	9B	9711760
DNAREP1	1	1.688	296	Helitron-1	70	X:9894215-9894270	9894215	9894270	9894215	9894270	9A	9709557	9B	9711760
Helitron-1	1	DNAREP1	70	1.688	924	X:9894340-9894424	9894340	9894424	9894340	9894424	9A	9709557	9B	9711760
1.688	3	Helitron-1	924	Helitron-N1	19425	X:9895348-9896255	9895348	9895696	9896094	9896255	9A	9709557	9B	9711760
Helitron-N1	1	1.688	19425	1.688	201	X:9915680-9915727	9915680	9915727	9915680	9915727	9A	9709557	9B	9711760
1.688	1	Helitron-N1	201	1.688	9596	X:9915928-9916121	9915928	9916121	9915928	9916121	9A	9709557	9B	9711760
1.688	2	1.688	9596	1.688	17252	X:9925717-9926091	9925717	9925846	9925959	9926091	9A	9709557	9B	9711760
1.688	2	1.688	17252	DNAREP1	5688	X:9943343-9943780	9943343	9943701	9943702	9943780	9A	9709557	9B	9711760
DNAREP1	1	1.688	5688	Helitron-1	4180	X:9949468-9949617	9949468	9949617	9949468	9949617	9A	9709557	9B	9711760
Helitron-1	1	DNAREP1	4180	DNAREP1	66	X:9953797-9953879	9953797	9953879	9953797	9953879	9A	9709557	9B	9711760
DNAREP1	1	Helitron-1	66	1.688	2	X:9953945-9954002	9953945	9954002	9953945	9954002	9A	9709557	9B	9711760
1.688	1	DNAREP1	2	DNAREP1	8636	X:9954004-9954080	9954004	9954080	9954004	9954080	9A	9709557	9B	9711760
DNAREP1	1	1.688	8636	1.688	1809	X:9962716-9962773	9962716	9962773	9962716	9962773	9A	9709557	9B	9711760
1.688	1	DNAREP1	1809	Helitron-1	932	X:9964582-9964788	9964582	9964788	9964582	9964788	9A	9709557	9B	9711760
Helitron-1	1	1.688	932	1.688	35	X:9965720-9965795	9965720	9965795	9965720	9965795	9A	9709557	9B	9711760
1.688	1	Helitron-1	35	HOBO	261	X:9965830-9966120	9965830	9966120	9965830	9966120	9A	9709557	9B	9711760
HOBO 194 257	1	1.688	261	HOBO	-3	X:9966381-9966443	9966381	9966443	9966381	9966443	9A	9709557	9B	9711760
HOBO 2 67	1	HOBO	-3	HeT-A3	13276	X:9966440-9966504	9966440	9966504	9966440	9966504	9A	9709557	9B	9711760
HeT-A3	1	HOBO	13276	BEL-21	1	X:9979780-9979806	9979780	9979806	9979780	9979806	9A	9709557	9B	9711760
BEL-21	1	HeT-A3	1	1.688	32414	X:9979807-9979849	9979807	9979849	9979807	9979849	9A	9709557	9B	9711760
1.688	3	BEL-21	32414	Jockey-3	10714	X:10012263-10012949	10012263	10012440	10012808	10012949	9A	9709557	9B	9711760
Jockey-3	1	1.688	10714	1.688	9177	X:10023663-10023728	10023663	10023728	10023663	10023728	9A	9709557	9B	9711760
1.688	2	Jockey-3	9177	1.688	20643	X:10032905-10033837	10032905	10033262	10033585	10033837	9A	9709557	9B	9711760
1.688	2	1.688	20643	RSP-LIKE	104	X:10054480-10054686	10054480	10054567	10054640	10054686	9A	9709557	9C	10044527
RSP-LIKE	5	1.688	104	1.688	0	X:10054790-10055588	10054790	10054937	10055434	10055588	9A	9709557	9C	10044527
1.688	2	RSP-LIKE	0	Transib-1	6031	X:10055588-10055890	10055588	10055717	10055749	10055890	9A	9709557	9C	10044527
Transib-1	1	1.688	6031	DNAREP1	3	X:10061921-10061982	10061921	10061982	10061921	10061982	9B	10055611	9C	10044527
DNAREP1	1	Transib-1	3	Gypsy-22	1316	X:10061985-10062103	10061985	10062103	10061985	10062103	9B	10055611	9C	10044527
Gypsy-22	1	DNAREP1	1316	Jockey-3	17240	X:10063419-10063440	10063419	10063440	10063419	10063440	9B	10055611	9C	10044527
Jockey-3	1	Gypsy-22	17240	Jockey-6	76	X:10080680-10080818	10080680	10080818	10080680	10080818	9B	10055611	9C	10044527
Jockey-6	1	Jockey-3	76	R1A	1	X:10080894-10080964	10080894	10080964	10080894	10080964	9B	10055611	9C	10044527
R1A	1	Jockey-6	1	Jockey-6	8	X:10080965-10081036	10080965	10081036	10080965	10081036	9B	10055611	9C	10044527
Jockey-6	1	R1A	8	Gypsy8-I	1662	X:10081044-10081054	10081044	10081054	10081044	10081054	9B	10055611	9C	10044527
Gypsy8-I	1	Jockey-6	1662	Jockey-6	81	X:10082716-10082805	10082716	10082805	10082716	10082805	9B	10055611	9C	10044527
Jockey-6	1	Gypsy8-I	81	Jockey-3	2548	X:10082886-10083220	10082886	10083220	10082886	10083220	9B	10055611	9C	10044527
Jockey-3	1	Jockey-6	2548	Jockey-6	908	X:10085768-10085859	10085768	10085859	10085768	10085859	9B	10055611	9C	10044527
Jockey-6	1	Jockey-3	908	TART	329	X:10086767-10086857	10086767	10086857	10086767	10086857	9B	10055611	9C	10044527
TART	1	Jockey-6	329	ROO	1	X:10087186-10087212	10087186	10087212	10087186	10087212	9B	10055611	9C	10044527
ROO	1	TART	1	1.688	17444	X:10087213-10087276	10087213	10087276	10087213	10087276	9B	10055611	9C	10044527
1.688	1	ROO	17444	RSP-LIKE	0	X:10104720-10105021	10104720	10105021	10104720	10105021	9B	10055611	9D	10099860
RSP-LIKE	11	1.688	0	1.688	-6	X:10105021-10106725	10105021	10105175	10106648	10106725	9B	10055611	9D	10099860
1.688	1	RSP-LIKE	-6	1.688	21235	X:10106719-10106897	10106719	10106897	10106719	10106897	9B	10055611	9D	10099860
1.688	1	1.688	21235	Helena	25635	X:10128132-10128163	10128132	10128163	10128132	10128163	9B	10055611	9D	10099860
Helena	1	1.688	25635	1.688	4792	X:10153798-10156754	10153798	10156754	10153798	10156754	9B	10055611	9D	10099860
1.688	2	Helena	4792	1.688	15924	X:10161546-10161959	10161546	10161734	10161791	10161959	9B	10055611	9D	10099860
1.688	1	1.688	15924	Jockey-6	2160	X:10177883-10178237	10177883	10178237	10177883	10178237	9B	10055611	9D	10099860
Jockey-6	1	1.688	2160	TART	5458	X:10180397-10180496	10180397	10180496	10180397	10180496	9B	10055611	9D	10099860
TART	2	Jockey-6	5458	TART	9269	X:10185954-10186302	10185954	10186065	10186123	10186302	9B	10055611	9D	10099860
TART	1	TART	9269	1.688	4844	X:10195571-10195640	10195571	10195640	10195571	10195640	9B	10055611	9D	10099860
1.688	1	TART	4844	1.688	15931	X:10200484-10200842	10200484	10200842	10200484	10200842	9B	10055611	9D	10099860
1.688	2	1.688	15931	Gypsy-23	1330	X:10216773-10217179	10216773	10217063	10217072	10217179	9B	10055611	9D	10099860
Gypsy-23	2	1.688	1330	Jockey-3	1	X:10218509-10218582	10218509	10218520	10218564	10218582	9B	10055611	9D	10099860
Jockey-3	1	Gypsy-23	1	Gypsy-23	1	X:10218583-10218825	10218583	10218825	10218583	10218825	9B	10055611	9D	10099860
Gypsy-23	1	Jockey-3	1	R1	3828	X:10218826-10218848	10218826	10218848	10218826	10218848	9B	10055611	9D	10099860
R1	1	Gypsy-23	3828	Jockey-3	4959	X:10222676-10222734	10222676	10222734	10222676	10222734	9B	10055611	9D	10099860
Jockey-3	1	R1	4959	Gypsy8-I	198	X:10227693-10227886	10227693	10227886	10227693	10227886	9B	10055611	9D	10099860
Gypsy8-I	1	Jockey-3	198	Jockey-3	304	X:10228084-10228213	10228084	10228213	10228084	10228213	9B	10055611	9D	10099860
Jockey-3	1	Gypsy8-I	304	Gypsy-23	1	X:10228517-10228938	10228517	10228938	10228517	10228938	9B	10055611	9D	10099860
Gypsy-23	1	Jockey-3	1	Jockey-3	1	X:10228939-10229001	10228939	10229001	10228939	10229001	9B	10055611	9D	10099860
Jockey-3	3	Gypsy-23	1	Gypsy-29	40	X:10229002-10229585	10229002	10229013	10229229	10229585	9B	10055611	9D	10099860
Gypsy-29	1	Jockey-3	40	1.688	3066	X:10229625-10229678	10229625	10229678	10229625	10229678	9B	10055611	9D	10099860
1.688	1	Gypsy-29	3066	P-1	8183	X:10232744-10233085	10232744	10233085	10232744	10233085	9B	10055611	9D	10099860
P-1	1	1.688	8183	1.688	13519	X:10241268-10241322	10241268	10241322	10241268	10241322	9B	10055611	9D	10099860
1.688	3	P-1	13519	Jockey-1	23	X:10254841-10255769	10254841	10255050	10255415	10255769	9B	10055611	9D	10099860
Jockey-1	1	1.688	23	BEL3	11074	X:10255792-10256495	10255792	10256495	10255792	10256495	9B	10055611	9D	10099860
BEL3	1	Jockey-1	11074	1.688	4846	X:10267569-10267610	10267569	10267610	10267569	10267610	9B	10055611	9D	10099860
1.688	2	BEL3	4846	Gypsy-57	872	X:10272456-10272888	10272456	10272569	10272575	10272888	9B	10055611	9D	10099860
Gypsy-57	1	1.688	872	BEL-1	2244	X:10273760-10273861	10273760	10273861	10273760	10273861	9B	10055611	9D	10099860
BEL-1	1	Gypsy-57	2244	1.688	4991	X:10276105-10276145	10276105	10276145	10276105	10276145	9B	10055611	9D	10099860
1.688	1	BEL-1	4991	TART	22971	X:10281136-10281488	10281136	10281488	10281136	10281488	9B	10055611	9E	10276157
TART	2	1.688	22971	Jockey-3	2924	X:10304459-10304748	10304459	10304555	10304610	10304748	9B	10055611	9E	10276157
Jockey-3	1	TART	2924	TART	3285	X:10307672-10307795	10307672	10307795	10307672	10307795	9B	10055611	9E	10276157
TART	1	Jockey-3	3285	HeT-A3	3313	X:10311080-10311196	10311080	10311196	10311080	10311196	9B	10055611	9E	10276157
HeT-A3	1	TART	3313	REP-2	1692	X:10314509-10314577	10314509	10314577	10314509	10314577	9B	10055611	9E	10276157
REP-2	1	HeT-A3	1692	Gypsy8-I	3391	X:10316269-10316312	10316269	10316312	10316269	10316312	9B	10055611	9E	10276157
Gypsy8-I	1	REP-2	3391	Gypsy-1	12118	X:10319703-10319814	10319703	10319814	10319703	10319814	9B	10055611	9E	10276157
Gypsy-1	1	Gypsy8-I	12118	Jockey-6	16658	X:10331932-10331970	10331932	10331970	10331932	10331970	9B	10055611	9E	10276157
Jockey-6	1	Gypsy-1	16658	Gypsy8-I	1	X:10348628-10348759	10348628	10348759	10348628	10348759	9B	10055611	9E	10276157
Gypsy8-I	1	Jockey-6	1	Jockey-6	4091	X:10348760-10348786	10348760	10348786	10348760	10348786	9B	10055611	9E	10276157
Jockey-6	1	Gypsy8-I	4091	Jockey-3	13650	X:10352877-10352943	10352877	10352943	10352877	10352943	9B	10055611	9E	10276157
Jockey-3	1	Jockey-6	13650	Gypsy-22	13720	X:10366593-10366856	10366593	10366856	10366593	10366856	9B	10055611	9E	10276157
Gypsy-22	1	Jockey-3	13720	1.688	10790	X:10380576-10380643	10380576	10380643	10380576	10380643	9B	10055611	9E	10276157
1.688	2	Gypsy-22	10790	FB4	13393	X:10391433-10391809	10391433	10391568	10391573	10391809	9B	10055611	9E	10276157
FB4	1	1.688	13393	hAT-1	19029	X:10405202-10405228	10405202	10405228	10405202	10405228	9C	10401342	9E	10276157
hAT-1	1	FB4	19029	Homo6	2068	X:10424257-10424334	10424257	10424334	10424257	10424334	9C	10401342	9F	10410466
Homo6 751 811	1	hAT-1	2068	1.688	7204	X:10426402-10426462	10426402	10426462	10426402	10426462	9C	10401342	9F	10410466
1.688	4	Homo6	7204	Galileo	6289	X:10433666-10434924	10433666	10434028	10434783	10434924	9C	10401342	9F	10410466
Galileo	1	1.688	6289	1.688	23043	X:10441213-10441304	10441213	10441304	10441213	10441304	9C	10401342	9F	10410466
1.688	1	Galileo	23043	TART	44863	X:10464347-10464578	10464347	10464578	10464347	10464578	9C	10401342	9F	10410466
TART	2	1.688	44863	Jockey-3	4993	X:10509441-10510796	10509441	10509834	10510722	10510796	9D	10466209	9F	10410466
Jockey-3	1	TART	4993	Gypsy8-I	3007	X:10515789-10516041	10515789	10516041	10515789	10516041	9D	10466209	9F	10410466
Gypsy8-I	1	Jockey-3	3007	Jockey-3	1857	X:10519048-10519183	10519048	10519183	10519048	10519183	9D	10466209	9F	10410466
Jockey-3	2	Gypsy8-I	1857	1.688	489	X:10521040-10521190	10521040	10521064	10521117	10521190	9D	10466209	9F	10410466
1.688	2	Jockey-3	489	Gypsy-22	2564	X:10521679-10522305	10521679	10521949	10521951	10522305	9D	10466209	9F	10410466
Gypsy-22	1	1.688	2564	TART	4995	X:10524869-10524985	10524869	10524985	10524869	10524985	9D	10466209	9F	10410466
TART	1	Gypsy-22	4995	1.688	2880	X:10529980-10530107	10529980	10530107	10529980	10530107	9D	10466209	9F	10410466
1.688	1	TART	2880	DNAREP1	9446	X:10532987-10533341	10532987	10533341	10532987	10533341	9D	10466209	9F	10410466
DNAREP1	2	1.688	9446	1.688	9454	X:10542787-10543023	10542787	10542962	10542957	10543023	9D	10466209	9F	10410466
1.688	2	DNAREP1	9454	1.688	1160	X:10552477-10552945	10552477	10552669	10552696	10552945	9D	10466209	9F	10410466
1.688	1	1.688	1160	Jockey-3	7822	X:10554105-10554439	10554105	10554439	10554105	10554439	9D	10466209	9F	10410466
Jockey-3	1	1.688	7822	TART	3289	X:10562261-10562592	10562261	10562592	10562261	10562592	9D	10466209	9F	10410466
TART	1	Jockey-3	3289	1.688	6677	X:10565881-10565985	10565881	10565985	10565881	10565985	9D	10466209	9F	10410466
1.688	5	TART	6677	Homo6	8408	X:10572662-10574025	10572662	10572734	10573839	10574025	9D	10466209	9F	10410466
Homo6 779 855	1	1.688	8408	Pifo	160	X:10582433-10582505	10582433	10582505	10582433	10582505	9D	10466209	9F	10410466
Pifo	1	Homo6	160	Jockey-3	5454	X:10582665-10582729	10582665	10582729	10582665	10582729	9D	10466209	9F	10410466
Jockey-3	1	Pifo	5454	1.688	3330	X:10588183-10588225	10588183	10588225	10588183	10588225	9D	10466209	9F	10410466
1.688	1	Jockey-3	3330	RSP-LIKE	0	X:10591555-10591871	10591555	10591871	10591555	10591871	9D	10466209	9F	10410466
RSP-LIKE	24	1.688	0	1.688	4	X:10591871-10595716	10591871	10592025	10595639	10595716	9D	10466209	9F	10410466
1.688	3	RSP-LIKE	4	1.688	7093	X:10595720-10596094	10595720	10595987	10596044	10596094	9D	10466209	9F	10410466
1.688	1	1.688	7093	1.688	24142	X:10603187-10603272	10603187	10603272	10603187	10603272	9D	10466209	10A	10601895
1.688	3	1.688	24142	HOBO	1897	X:10627414-10628092	10627414	10627505	10627916	10628092	9D	10466209	10A	10601895
HOBO 1 80	1	1.688	1897	1.688	15322	X:10629989-10630068	10629989	10630068	10629989	10630068	9D	10466209	10A	10601895
1.688	1	HOBO	15322	RSP-LIKE	17	X:10645390-10645577	10645390	10645577	10645390	10645577	9E	10645359	10A	10601895
RSP-LIKE	6	1.688	17	1.688	67	X:10645594-10646496	10645594	10645671	10646333	10646496	9E	10645359	10A	10601895
1.688	1	RSP-LIKE	67	Gypsy-25	18649	X:10646563-10646745	10646563	10646745	10646563	10646745	9E	10645359	10A	10601895
Gypsy-25	1	1.688	18649	1.688	5202	X:10665394-10665419	10665394	10665419	10665394	10665419	9E	10645359	10A	10601895
1.688	3	Gypsy-25	5202	1.688	31767	X:10670621-10671459	10670621	10670967	10671346	10671459	9E	10645359	10A	10601895
1.688	2	1.688	31767	Jockey-6	7790	X:10703226-10703659	10703226	10703460	10703472	10703659	9E	10645359	10A	10601895
Jockey-6	1	1.688	7790	Gypsy8-I	1243	X:10711449-10711637	10711449	10711637	10711449	10711637	9E	10645359	10A	10601895
Gypsy8-I	2	Jockey-6	1243	Jockey-3	1	X:10712880-10713342	10712880	10713061	10713269	10713342	9E	10645359	10A	10601895
Jockey-3	1	Gypsy8-I	1	Jockey-3	4306	X:10713343-10713360	10713343	10713360	10713343	10713360	9E	10645359	10A	10601895
Jockey-3	1	Jockey-3	4306	Jockey-2	1937	X:10717666-10717865	10717666	10717865	10717666	10717865	9E	10645359	10A	10601895
Jockey-2	1	Jockey-3	1937	Jockey-3	9282	X:10719802-10719899	10719802	10719899	10719802	10719899	9E	10645359	10A	10601895
Jockey-3	1	Jockey-2	9282	TART	2045	X:10729181-10729210	10729181	10729210	10729181	10729210	9E	10645359	10A	10601895
TART	1	Jockey-3	2045	TRANSIB1	22515	X:10731255-10731305	10731255	10731305	10731255	10731305	9E	10645359	10A	10601895
TRANSIB1 194 231	1	TART	22515	1.688	21334	X:10753820-10753855	10753820	10753855	10753820	10753855	9E	10645359	10A	10601895
1.688	3	TRANSIB1	21334	BLOOD	12906	X:10775189-10775884	10775189	10775396	10775761	10775884	9E	10645359	10A	10601895
BLOOD	2	1.688	12906	1.688	4508	X:10788790-10796217	10788790	10789190	10789191	10796217	9F	10781791	10B	10787857
1.688	3	BLOOD	4508	Jockey-3	15922	X:10800725-10801512	10800725	10800778	10801174	10801512	9F	10781791	10B	10787857
Jockey-3	1	1.688	15922	Gypsy8-I	1	X:10817434-10817493	10817434	10817493	10817434	10817493	9F	10781791	10B	10787857
Gypsy8-I	1	Jockey-3	1	1.688	5186	X:10817494-10817563	10817494	10817563	10817494	10817563	9F	10781791	10B	10787857
1.688	3	Gypsy8-I	5186	1.688	16981	X:10822749-10823504	10822749	10822892	10823254	10823504	9F	10781791	10B	10787857
1.688	3	1.688	16981	Jockey-8	9221	X:10840485-10841284	10840485	10840591	10840941	10841284	9F	10781791	10B	10787857
Jockey-8	1	1.688	9221	1.688	10080	X:10850505-10850592	10850505	10850592	10850505	10850592	9F	10781791	10B	10787857
1.688	2	Jockey-8	10080	1.688	35333	X:10860672-10861021	10860672	10860843	10860845	10861021	9F	10781791	10B	10787857
1.688	2	1.688	35333	Homo6	34602	X:10896354-10896866	10896354	10896509	10896531	10896866	9F	10781791	10B	10787857
Homo6 810 913	1	1.688	34602	1.688	11589	X:10931468-10931565	10931468	10931565	10931468	10931565	9F	10781791	10B	10787857
1.688	1	Homo6	11589	Mariner-1	9745	X:10943154-10943358	10943154	10943358	10943154	10943358	9F	10781791	10B	10787857
Mariner-1	1	1.688	9745	DNAREP1	18033	X:10953103-10954763	10953103	10954763	10953103	10954763	9F	10781791	10B	10787857
DNAREP1	1	Mariner-1	18033	Helitron-N1	6	X:10972796-10972902	10972796	10972902	10972796	10972902	9F	10781791	10B	10787857
Helitron-N1	1	DNAREP1	6	Mariner-1	818	X:10972908-10973007	10972908	10973007	10972908	10973007	9F	10781791	10B	10787857
Mariner-1	1	Helitron-N1	818	Jockey-3	5107	X:10973825-10975485	10973825	10975485	10973825	10975485	9F	10781791	10B	10787857
Jockey-3	1	Mariner-1	5107	TART	9632	X:10980592-10980701	10980592	10980701	10980592	10980701	10A	10976636	10B	10787857
TART	2	Jockey-3	9632	1.688	7490	X:10990333-10990505	10990333	10990424	10990466	10990505	10A	10976636	10B	10787857
1.688	1	TART	7490	ROO	48994	X:10997995-10998354	10997995	10998354	10997995	10998354	10A	10976636	10B	10787857
ROO	2	1.688	48994	1.688	12349	X:11047348-11054262	11047348	11048397	11048484	11054262	10A	10976636	10B	10787857
1.688	2	ROO	12349	BEL3	34692	X:11066611-11067321	11066611	11066970	11066971	11067321	10A	10976636	10B	10787857
BEL3	1	1.688	34692	TRANSIB2	18482	X:11102013-11102075	11102013	11102075	11102013	11102075	10A	10976636	10C	11085597
TRANSIB2 1 890	1	BEL3	18482	TRANSIB2	0	X:11120557-11121445	11120557	11121445	11120557	11121445	10A	10976636	10C	11085597
TRANSIB2 2283 2844	1	TRANSIB2	0	1.688	4255	X:11121445-11122003	11121445	11122003	11121445	11122003	10A	10976636	10C	11085597
1.688	1	TRANSIB2	4255	1.688	19819	X:11126258-11126467	11126258	11126467	11126258	11126467	10A	10976636	10C	11085597
1.688	2	1.688	19819	hAT-N1	48175	X:11146286-11146858	11146286	11146645	11146668	11146858	10A	10976636	10C	11085597
hAT-N1	1	1.688	48175	REP-2	4448	X:11195033-11195074	11195033	11195074	11195033	11195074	10A	10976636	10D	11181158
REP-2	1	hAT-N1	4448	Homo6	12184	X:11199522-11199591	11199522	11199591	11199522	11199591	10B	11198804	10D	11181158
Homo6 783 877	1	REP-2	12184	UVIR	2719	X:11211775-11211872	11211775	11211872	11211775	11211872	10B	11198804	10D	11181158
UVIR	1	Homo6	2719	1.688	3107	X:11214591-11214656	11214591	11214656	11214591	11214656	10B	11198804	10D	11181158
1.688	1	UVIR	3107	Jockey-5	17977	X:11217763-11218111	11217763	11218111	11217763	11218111	10B	11198804	10D	11181158
Jockey-5	1	1.688	17977	Gypsy-28	8060	X:11236088-11236135	11236088	11236135	11236088	11236135	10B	11198804	10D	11181158
Gypsy-28	1	Jockey-5	8060	TART	8451	X:11244195-11244224	11244195	11244224	11244195	11244224	10B	11198804	10D	11181158
TART	1	Gypsy-28	8451	Gypsy8-I	237	X:11252675-11252784	11252675	11252784	11252675	11252784	10B	11198804	10D	11181158
Gypsy8-I	1	TART	237	Jockey-3	1	X:11253021-11253042	11253021	11253042	11253021	11253042	10B	11198804	10D	11181158
Jockey-3	1	Gypsy8-I	1	1.688	14772	X:11253043-11253159	11253043	11253159	11253043	11253159	10B	11198804	10D	11181158
1.688	2	Jockey-3	14772	Jockey-3	8145	X:11267931-11268640	11267931	11268290	11268291	11268640	10B	11198804	10D	11181158
