Cluster	Repeats	Closest_upstream	Dist_upstream	Closest_downstream	Dist_downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start	NewCyto	TransCoor
Helena	1	1.688	36684	1.688	2333	X:8807144-8807283	8807144	8807283	8807144	8807283	8B	8768351	8C	8785248
1.688	3	Helena	2333	Gypsy-38	34327	X:8809616-8810701	8809616	8809976	8810366	8810701	8B	8768351	8C	8785248
Gypsy-38	1	1.688	34327	1.688	21761	X:8845028-8845089	8845028	8845089	8845028	8845089	8B	8768351	8C	8785248
1.688	1	Gypsy-38	21761	TART	318	X:8866850-8867185	8866850	8867185	8866850	8867185	8B	8768351	8C	8785248
TART	1	1.688	318	1.688	9208	X:8867503-8867586	8867503	8867586	8867503	8867586	8B	8768351	8C	8785248
1.688	2	TART	9208	Jockey-3	10971	X:8876794-8877283	8876794	8876996	8877010	8877283	8B	8768351	8C	8785248
Jockey-3	1	1.688	10971	1.688	831	X:8888254-8888358	8888254	8888358	8888254	8888358	8B	8768351	8C	8785248
1.688	3	Jockey-3	831	Gypsy-8	1353	X:8889189-8890041	8889189	8889542	8889909	8890041	8B	8768351	8C	8785248
Gypsy-8	1	1.688	1353	TART	5577	X:8891394-8891485	8891394	8891485	8891394	8891485	8B	8768351	8C	8785248
TART	1	Gypsy-8	5577	Jockey-3	16208	X:8897062-8897198	8897062	8897198	8897062	8897198	8B	8768351	8C	8785248
Jockey-3	1	TART	16208	DMCR1A	8632	X:8913406-8913475	8913406	8913475	8913406	8913475	8B	8768351	8C	8785248
DMCR1A 3435 4463	1	Jockey-3	8632	Gypsy-22	19720	X:8922107-8923135	8922107	8923135	8922107	8923135	8B	8768351	8C	8785248
Gypsy-22	1	DMCR1A	19720	Gypsy18-I	7876	X:8942855-8942905	8942855	8942905	8942855	8942905	8C	8933650	8D	8942454
Gypsy18-I	1	Gypsy-22	7876	1.688	12139	X:8950781-8950816	8950781	8950816	8950781	8950816	8C	8933650	8D	8942454
1.688	5	Gypsy18-I	12139	DNAREP1	3158	X:8962955-8964616	8962955	8963286	8964383	8964616	8C	8933650	8D	8942454
DNAREP1	1	1.688	3158	1.688	1806	X:8967774-8967990	8967774	8967990	8967774	8967990	8C	8933650	8D	8942454
1.688	1	DNAREP1	1806	1.688	8833	X:8969796-8969901	8969796	8969901	8969796	8969901	8C	8933650	8D	8942454
1.688	17	1.688	8833	I-1	17917	X:8978734-8984563	8978734	8979045	8984461	8984563	8C	8933650	8D	8942454
I-1	1	1.688	17917	1.688	12500	X:9002480-9002542	9002480	9002542	9002480	9002542	8C	8933650	8D	8942454
1.688	3	I-1	12500	Jockey-3	10985	X:9015042-9015885	9015042	9015380	9015741	9015885	8C	8933650	8D	8942454
Jockey-3	1	1.688	10985	Jockey-3	14082	X:9026870-9026910	9026870	9026910	9026870	9026910	8C	8933650	8D	8942454
Jockey-3	1	Jockey-3	14082	Jockey-3	5659	X:9040992-9041057	9040992	9041057	9040992	9041057	8C	8933650	8D	8942454
Jockey-3	1	Jockey-3	5659	Jockey-3	1492	X:9046716-9047149	9046716	9047149	9046716	9047149	8C	8933650	8D	8942454
Jockey-3	1	Jockey-3	1492	Gypsy15-LTR	2003	X:9048641-9048930	9048641	9048930	9048641	9048930	8C	8933650	8D	8942454
Gypsy15-LTR	1	Jockey-3	2003	Copia-1	8438	X:9050933-9051074	9050933	9051074	9050933	9051074	8C	8933650	8D	8942454
Copia-1	1	Gypsy15-LTR	8438	Gypsy8-I	4858	X:9059512-9059576	9059512	9059576	9059512	9059576	8C	8933650	8D	8942454
Gypsy8-I	1	Copia-1	4858	MINIME	6114	X:9064434-9064586	9064434	9064586	9064434	9064586	8C	8933650	8D	8942454
MINIME	1	Gypsy8-I	6114	1.688	3151	X:9070700-9070714	9070700	9070714	9070700	9070714	8C	8933650	8D	8942454
1.688	3	MINIME	3151	Jockey-6	5132	X:9073865-9074631	9073865	9074075	9074472	9074631	8C	8933650	8D	8942454
Jockey-6	1	1.688	5132	1.688	10455	X:9079763-9079903	9079763	9079903	9079763	9079903	8C	8933650	8D	8942454
1.688	2	Jockey-6	10455	TART	938	X:9090358-9091067	9090358	9090709	9090711	9091067	8C	8933650	8D	8942454
TART	1	1.688	938	Jockey-6	11887	X:9092005-9092090	9092005	9092090	9092005	9092090	8C	8933650	8D	8942454
Jockey-6	1	TART	11887	Gypsy8-I	1	X:9103977-9104019	9103977	9104019	9103977	9104019	8C	8933650	8D	8942454
Gypsy8-I	1	Jockey-6	1	Jockey-6	1	X:9104020-9104106	9104020	9104106	9104020	9104106	8C	8933650	8D	8942454
Jockey-6	1	Gypsy8-I	1	Loa-1	1588	X:9104107-9104120	9104107	9104120	9104107	9104120	8C	8933650	8D	8942454
Loa-1	1	Jockey-6	1588	Gypsy-21	19448	X:9105708-9105752	9105708	9105752	9105708	9105752	8C	8933650	8D	8942454
Gypsy-21	1	Loa-1	19448	TART	5855	X:9125200-9125248	9125200	9125248	9125200	9125248	8C	8933650	8D	8942454
TART	1	Gypsy-21	5855	Galileo	4553	X:9131103-9131331	9131103	9131331	9131103	9131331	8C	8933650	8D	8942454
Galileo	1	TART	4553	Gypsy-23	663	X:9135884-9135930	9135884	9135930	9135884	9135930	8C	8933650	8D	8942454
Gypsy-23	1	Galileo	663	1.688	13735	X:9136593-9136815	9136593	9136815	9136593	9136815	8C	8933650	8D	8942454
1.688	3	Gypsy-23	13735	HelitronN-1	1309	X:9150550-9151543	9150550	9150747	9151437	9151543	8C	8933650	8D	8942454
HelitronN-1	1	1.688	1309	1.688	20401	X:9152852-9152928	9152852	9152928	9152852	9152928	8C	8933650	8D	8942454
1.688	5	HelitronN-1	20401	Jockey-3	14247	X:9173329-9174573	9173329	9173490	9174489	9174573	8C	8933650	8D	8942454
Jockey-3	1	1.688	14247	1.688	10456	X:9188820-9189139	9188820	9189139	9188820	9189139	8C	8933650	8D	8942454
1.688	1	Jockey-3	10456	Jockey-6	5099	X:9199595-9199953	9199595	9199953	9199595	9199953	8D	9194656	8D	8942454
Jockey-6	1	1.688	5099	Gypsy-38	872	X:9205052-9205157	9205052	9205157	9205052	9205157	8D	9194656	8E	9200329
Gypsy-38	1	Jockey-6	872	1.688	31402	X:9206029-9206093	9206029	9206093	9206029	9206093	8D	9194656	8E	9200329
1.688	1	Gypsy-38	31402	TART	5998	X:9237495-9237759	9237495	9237759	9237495	9237759	8D	9194656	8E	9200329
TART	2	1.688	5998	TART	15502	X:9243757-9244781	9243757	9243854	9244618	9244781	8D	9194656	8E	9200329
TART	1	TART	15502	DIVER2	17029	X:9260283-9260517	9260283	9260517	9260283	9260517	8D	9194656	8E	9200329
DIVER2	1	TART	17029	BARI1	148	X:9277546-9277911	9277546	9277911	9277546	9277911	8D	9194656	8E	9200329
BARI1 32 88	1	DIVER2	148	BARI1	1	X:9278059-9278114	9278059	9278114	9278059	9278114	8D	9194656	8E	9200329
BARI1 38 95	1	BARI1	1	BEL-6	-4	X:9278115-9278171	9278115	9278171	9278115	9278171	8D	9194656	8E	9200329
BEL-6	1	BARI1	-4	DIVER2	1	X:9278167-9283464	9278167	9283464	9278167	9283464	8D	9194656	8E	9200329
DIVER2	1	BEL-6	1	1.688	10620	X:9283465-9283830	9283465	9283830	9283465	9283830	8D	9194656	8E	9200329
1.688	1	DIVER2	10620	HOBO	1828	X:9294450-9294808	9294450	9294808	9294450	9294808	8D	9194656	8E	9200329
HOBO 1 314	1	1.688	1828	PROTOP	4	X:9296636-9296948	9296636	9296948	9296636	9296948	8D	9194656	8E	9200329
PROTOP	2	HOBO	4	HOBO	-1	X:9296952-9297416	9296952	9297021	9297237	9297416	8D	9194656	8E	9200329
HOBO 2632 3016	1	PROTOP	-1	1.688	16400	X:9297415-9297792	9297415	9297792	9297415	9297792	8D	9194656	8E	9200329
1.688	2	HOBO	16400	1.688	22641	X:9314192-9314911	9314192	9314550	9314551	9314911	8D	9194656	8E	9200329
1.688	1	1.688	22641	DNAREP1	389	X:9337552-9337893	9337552	9337893	9337552	9337893	8D	9194656	8E	9200329
DNAREP1	1	1.688	389	1.688	825	X:9338282-9338359	9338282	9338359	9338282	9338359	8D	9194656	8E	9200329
1.688	1	DNAREP1	825	hAT-5	17431	X:9339184-9339289	9339184	9339289	9339184	9339289	8D	9194656	8E	9200329
hAT-5	1	1.688	17431	Galileo	6034	X:9356720-9356786	9356720	9356786	9356720	9356786	8D	9194656	8E	9200329
Galileo	1	hAT-5	6034	Helitron-N1	15289	X:9362820-9362880	9362820	9362880	9362820	9362880	8D	9194656	8E	9200329
Helitron-N1	1	Galileo	15289	1.688	36	X:9378169-9378224	9378169	9378224	9378169	9378224	8D	9194656	8E	9200329
1.688	3	Helitron-N1	36	Transib-1	2108	X:9378260-9378928	9378260	9378397	9378763	9378928	8D	9194656	8E	9200329
Transib-1	1	1.688	2108	Jockey-3	9878	X:9381036-9381102	9381036	9381102	9381036	9381102	8D	9194656	8E	9200329
Jockey-3	1	Transib-1	9878	1.688	13101	X:9390980-9391035	9390980	9391035	9390980	9391035	8D	9194656	8E	9200329
1.688	5	Jockey-3	13101	HeT-A3	11491	X:9404136-9405865	9404136	9404480	9405822	9405865	8D	9194656	8F	9393595
HeT-A3	1	1.688	11491	Homo3	20817	X:9417356-9417458	9417356	9417458	9417356	9417458	8E	9412384	8F	9393595
Homo3 1 96	1	HeT-A3	20817	Gypsy-7	10028	X:9438275-9438376	9438275	9438376	9438275	9438376	8E	9412384	8F	9393595
Gypsy-7	1	Homo3	10028	Jockey-3	1080	X:9448404-9448436	9448404	9448436	9448404	9448436	8E	9412384	8F	9393595
Jockey-3	2	Gypsy-7	1080	TART	6945	X:9449516-9450532	9449516	9449604	9450330	9450532	8E	9412384	8F	9393595
TART	1	Jockey-3	6945	Gypsy8-I	1	X:9457477-9457664	9457477	9457664	9457477	9457664	8E	9412384	8F	9393595
Gypsy8-I	1	TART	1	TART	1	X:9457665-9457795	9457665	9457795	9457665	9457795	8E	9412384	8F	9393595
TART	2	Gypsy8-I	1	TART-A	89	X:9457796-9457980	9457796	9457807	9457852	9457980	8E	9412384	8F	9393595
TART-A 10793 11082	1	TART	89	TART	703	X:9458069-9458366	9458069	9458366	9458069	9458366	8E	9412384	8F	9393595
TART	1	TART-A	703	Jockey-2	169	X:9459069-9459201	9459069	9459201	9459069	9459201	8E	9412384	8F	9393595
Jockey-2	1	TART	169	Gypsy8-I	79	X:9459370-9459429	9459370	9459429	9459370	9459429	8E	9412384	8F	9393595
Gypsy8-I	1	Jockey-2	79	Jockey-3	517	X:9459508-9459633	9459508	9459633	9459508	9459633	8E	9412384	8F	9393595
Jockey-3	1	Gypsy8-I	517	G5	1522	X:9460150-9460208	9460150	9460208	9460150	9460208	8E	9412384	8F	9393595
G5	1	Jockey-3	1522	TART	1077	X:9461730-9461846	9461730	9461846	9461730	9461846	8E	9412384	8F	9393595
TART	1	G5	1077	1.688	26641	X:9462923-9463064	9462923	9463064	9462923	9463064	8E	9412384	8F	9393595
1.688	1	TART	26641	DNAREP1	730	X:9489705-9490063	9489705	9490063	9489705	9490063	8E	9412384	8F	9393595
DNAREP1	1	1.688	730	1.688	858	X:9490793-9490870	9490793	9490870	9490793	9490870	8E	9412384	8F	9393595
1.688	4	DNAREP1	858	1.688	13595	X:9491728-9493625	9491728	9491902	9493556	9493625	8E	9412384	8F	9393595
1.688	2	1.688	13595	Jockey-3	3114	X:9507220-9508299	9507220	9507558	9507944	9508299	8E	9412384	8F	9393595
Jockey-3	1	1.688	3114	Gypsy14-LTR	6325	X:9511413-9511567	9511413	9511567	9511413	9511567	8E	9412384	8F	9393595
Gypsy14-LTR	1	Jockey-3	6325	BEL-21	13779	X:9517892-9517942	9517892	9517942	9517892	9517942	8E	9412384	9A	9515938
BEL-21	1	Gypsy14-LTR	13779	1.688	21167	X:9531721-9531774	9531721	9531774	9531721	9531774	8E	9412384	9A	9515938
1.688	3	BEL-21	21167	Gypsy-1	9	X:9552941-9553863	9552941	9553273	9553678	9553863	8E	9412384	9A	9515938
Gypsy-1	1	1.688	9	1.688	35	X:9553872-9554042	9553872	9554042	9553872	9554042	8E	9412384	9A	9515938
1.688	2	Gypsy-1	35	Jockey-3	1604	X:9554077-9554338	9554077	9554191	9554188	9554338	8E	9412384	9A	9515938
Jockey-3	1	1.688	1604	Gypsy-10	4748	X:9555942-9556005	9555942	9556005	9555942	9556005	8E	9412384	9A	9515938
Gypsy-10	1	Jockey-3	4748	Gypsy-22	10631	X:9560753-9560840	9560753	9560840	9560753	9560840	8E	9412384	9A	9515938
Gypsy-22	1	Gypsy-10	10631	Galileo	297	X:9571471-9571555	9571471	9571555	9571471	9571555	8E	9412384	9A	9515938
Galileo	1	Gypsy-22	297	1.688	10455	X:9571852-9571899	9571852	9571899	9571852	9571899	8E	9412384	9A	9515938
1.688	1	Galileo	10455	DNAREP1	708	X:9582354-9582528	9582354	9582528	9582354	9582528	8E	9412384	9A	9515938
DNAREP1	1	1.688	708	1.688	620	X:9583236-9583313	9583236	9583313	9583236	9583313	8E	9412384	9A	9515938
1.688	2	DNAREP1	620	Polinton-1	7973	X:9583933-9584650	9583933	9584291	9584292	9584650	8E	9412384	9A	9515938
Polinton-1	1	1.688	7973	DNAREP1	5814	X:9592623-9592672	9592623	9592672	9592623	9592672	8E	9412384	9A	9515938
DNAREP1	1	Polinton-1	5814	Gypsy-20	14450	X:9598486-9598563	9598486	9598563	9598486	9598563	8E	9412384	9A	9515938
Gypsy-20	1	DNAREP1	14450	1.688	1882	X:9613013-9613066	9613013	9613066	9613013	9613066	8F	9600461	9A	9515938
1.688	1	Gypsy-20	1882	1.688	2303	X:9614948-9615291	9614948	9615291	9614948	9615291	8F	9600461	9A	9515938
1.688	1	1.688	2303	Polinton-1	10142	X:9617594-9617795	9617594	9617795	9617594	9617795	8F	9600461	9A	9515938
Polinton-1	1	1.688	10142	R1	1360	X:9627937-9627986	9627937	9627986	9627937	9627986	8F	9600461	9A	9515938
R1	1	Polinton-1	1360	TART	789	X:9629346-9629444	9629346	9629444	9629346	9629444	8F	9600461	9A	9515938
TART	1	R1	789	1.688	15645	X:9630233-9630332	9630233	9630332	9630233	9630332	8F	9600461	9A	9515938
1.688	1	TART	15645	DNAREP1	932	X:9645977-9646207	9645977	9646207	9645977	9646207	8F	9600461	9A	9515938
DNAREP1	1	1.688	932	1.688	732	X:9647139-9647216	9647139	9647216	9647139	9647216	8F	9600461	9A	9515938
1.688	2	DNAREP1	732	1.688	10214	X:9647948-9648978	9647948	9648305	9648649	9648978	8F	9600461	9A	9515938
1.688	1	1.688	10214	DNAREP1	399	X:9659192-9659533	9659192	9659533	9659192	9659533	8F	9600461	9A	9515938
DNAREP1	1	1.688	399	1.688	719	X:9659932-9660009	9659932	9660009	9659932	9660009	8F	9600461	9A	9515938
1.688	4	DNAREP1	719	1.688	22709	X:9660728-9662663	9660728	9660902	9662593	9662663	8F	9600461	9A	9515938
1.688	1	1.688	22709	1.688	1551	X:9685372-9685584	9685372	9685584	9685372	9685584	8F	9600461	9A	9515938
1.688	2	1.688	1551	1.688	13318	X:9687135-9687776	9687135	9687492	9687493	9687776	8F	9600461	9A	9515938
1.688	2	1.688	13318	1.688	1527	X:9701094-9701595	9701094	9701239	9701240	9701595	8F	9600461	9A	9515938
1.688	1	1.688	1527	Helitron-N1	567	X:9703122-9703435	9703122	9703435	9703122	9703435	8F	9600461	9A	9515938
Helitron-N1	1	1.688	567	Transib-1	6996	X:9704002-9704122	9704002	9704122	9704002	9704122	8F	9600461	9A	9515938
Transib-1	1	Helitron-N1	6996	1.688	13216	X:9711118-9711183	9711118	9711183	9711118	9711183	9A	9709557	9A	9515938
1.688	1	Transib-1	13216	Helitron-N1	13183	X:9724399-9724621	9724399	9724621	9724399	9724621	9A	9709557	9A	9515938
Helitron-N1	1	1.688	13183	1.688	599	X:9737804-9737856	9737804	9737856	9737804	9737856	9A	9709557	9A	9515938
1.688	1	Helitron-N1	599	1.688	2358	X:9738455-9738775	9738455	9738775	9738455	9738775	9A	9709557	9A	9515938
1.688	1	1.688	2358	1.688	14531	X:9741133-9741228	9741133	9741228	9741133	9741228	9A	9709557	9A	9515938
1.688	1	1.688	14531	1.688	12132	X:9755759-9756115	9755759	9756115	9755759	9756115	9A	9709557	9A	9515938
1.688	1	1.688	12132	DNAREP1	578	X:9768247-9768597	9768247	9768597	9768247	9768597	9A	9709557	9A	9515938
DNAREP1	2	1.688	578	1.688	1032	X:9769175-9769571	9769175	9769234	9769487	9769571	9A	9709557	9A	9515938
1.688	1	DNAREP1	1032	Gypsy-7	12712	X:9770603-9770958	9770603	9770958	9770603	9770958	9A	9709557	9A	9515938
Gypsy-7	1	1.688	12712	Jockey-6	3173	X:9783670-9783764	9783670	9783764	9783670	9783764	9A	9709557	9A	9515938
Jockey-6	1	Gypsy-7	3173	1.688	6103	X:9786937-9787150	9786937	9787150	9786937	9787150	9A	9709557	9A	9515938
1.688	1	Jockey-6	6103	1.688	3567	X:9793253-9793486	9793253	9793486	9793253	9793486	9A	9709557	9A	9515938
1.688	2	1.688	3567	Gypsy-43	6538	X:9797053-9797576	9797053	9797412	9797413	9797576	9A	9709557	9A	9515938
Gypsy-43	1	1.688	6538	TART	2351	X:9804114-9804380	9804114	9804380	9804114	9804380	9A	9709557	9A	9515938
TART	1	Gypsy-43	2351	Jockey-6	10099	X:9806731-9806811	9806731	9806811	9806731	9806811	9A	9709557	9A	9515938
Jockey-6	1	TART	10099	Gypsy8-I	1	X:9816910-9816929	9816910	9816929	9816910	9816929	9A	9709557	9A	9515938
Gypsy8-I	1	Jockey-6	1	Jockey-6	1	X:9816930-9816988	9816930	9816988	9816930	9816988	9A	9709557	9A	9515938
Jockey-6	1	Gypsy8-I	1	TART	19972	X:9816989-9817022	9816989	9817022	9816989	9817022	9A	9709557	9A	9515938
TART	1	Jockey-6	19972	1.688	321	X:9836994-9837318	9836994	9837318	9836994	9837318	9A	9709557	9A	9515938
1.688	2	TART	321	BARI1	17293	X:9837639-9838191	9837639	9837997	9837998	9838191	9A	9709557	9A	9515938
BARI1 38 88	1	1.688	17293	BARI1	-5	X:9855484-9855533	9855484	9855533	9855484	9855533	9A	9709557	9A	9515938
BARI1 34 99	1	BARI1	-5	Gypsy4-I	28690	X:9855528-9855594	9855528	9855594	9855528	9855594	9A	9709557	9A	9515938
Gypsy4-I	1	BARI1	28690	1.688	720	X:9884284-9884413	9884284	9884413	9884284	9884413	9A	9709557	9B	9864618
1.688	1	Gypsy4-I	720	Helitron-2	251	X:9885133-9885490	9885133	9885490	9885133	9885490	9A	9709557	9B	9864618
Helitron-2	1	1.688	251	Gypsy-22	5830	X:9885741-9885831	9885741	9885831	9885741	9885831	9A	9709557	9B	9864618
Gypsy-22	1	Helitron-2	5830	1.688	10963	X:9891661-9891736	9891661	9891736	9891661	9891736	9A	9709557	9B	9864618
1.688	1	Gypsy-22	10963	Gypsy8-I	1094	X:9902699-9903058	9902699	9903058	9902699	9903058	9A	9709557	9B	9864618
Gypsy8-I	1	1.688	1094	Helitron-N3	5073	X:9904152-9904267	9904152	9904267	9904152	9904267	9A	9709557	9B	9864618
Helitron-N3	1	Gypsy8-I	5073	P-1	16465	X:9909340-9909417	9909340	9909417	9909340	9909417	9A	9709557	9B	9864618
P-1	1	Helitron-N3	16465	1.688	4305	X:9925882-9925942	9925882	9925942	9925882	9925942	9A	9709557	9B	9864618
1.688	1	P-1	4305	1.688	4963	X:9930247-9930453	9930247	9930453	9930247	9930453	9A	9709557	9B	9864618
1.688	3	1.688	4963	TAHRE	280	X:9935416-9935682	9935416	9935538	9935608	9935682	9A	9709557	9B	9864618
TAHRE 929 976	1	1.688	280	Jockey-3	167	X:9935962-9936009	9935962	9936009	9935962	9936009	9A	9709557	9B	9864618
Jockey-3	1	TAHRE	167	1.688	8722	X:9936176-9936303	9936176	9936303	9936176	9936303	9A	9709557	9B	9864618
1.688	3	Jockey-3	8722	HeT-A3	19856	X:9945025-9945939	9945025	9945219	9945584	9945939	9A	9709557	9B	9864618
HeT-A3	1	1.688	19856	Gypsy14-LTR	2472	X:9965795-9965850	9965795	9965850	9965795	9965850	9A	9709557	9B	9864618
Gypsy14-LTR	1	HeT-A3	2472	Jockey-6	89	X:9968322-9968392	9968322	9968392	9968322	9968392	9A	9709557	9B	9864618
Jockey-6	1	Gypsy14-LTR	89	REP-2	11442	X:9968481-9968577	9968481	9968577	9968481	9968577	9A	9709557	9B	9864618
REP-2	1	Jockey-6	11442	Jockey-1	7829	X:9980019-9980072	9980019	9980072	9980019	9980072	9A	9709557	9B	9864618
Jockey-1	1	REP-2	7829	BEL-6	590	X:9987901-9987972	9987901	9987972	9987901	9987972	9A	9709557	9B	9864618
BEL-6	1	Jockey-1	590	BARI1	4977	X:9988562-9988625	9988562	9988625	9988562	9988625	9A	9709557	9B	9864618
BARI1 36 99	1	BEL-6	4977	BARI1	-5	X:9993602-9993666	9993602	9993666	9993602	9993666	9A	9709557	9B	9864618
BARI1 36 88	1	BARI1	-5	Gypsy-2	9198	X:9993661-9993712	9993661	9993712	9993661	9993712	9A	9709557	9B	9864618
Gypsy-2	1	BARI1	9198	Jockey-6	14967	X:10002910-10003013	10002910	10003013	10002910	10003013	9A	9709557	9B	9864618
Jockey-6	1	Gypsy-2	14967	1.688	882	X:10017980-10018206	10017980	10018206	10017980	10018206	9A	9709557	9B	9864618
1.688	1	Jockey-6	882	hAT-1N	9608	X:10019088-10019446	10019088	10019446	10019088	10019446	9A	9709557	9B	9864618
hAT-1N	1	1.688	9608	Gypsy-22	5713	X:10029054-10029125	10029054	10029125	10029054	10029125	9A	9709557	9B	9864618
Gypsy-22	1	hAT-1N	5713	1.688	6181	X:10034838-10034907	10034838	10034907	10034838	10034907	9A	9709557	9B	9864618
1.688	1	Gypsy-22	6181	Helitron-N1	19555	X:10041088-10041447	10041088	10041447	10041088	10041447	9A	9709557	9B	9864618
Helitron-N1	1	1.688	19555	1.688	596	X:10061002-10061049	10061002	10061049	10061002	10061049	9B	10055611	9B	9864618
1.688	2	Helitron-N1	596	1.688	9850	X:10061645-10062352	10061645	10062004	10062005	10062352	9B	10055611	9B	9864618
1.688	1	1.688	9850	Jockey-6	4990	X:10072202-10072424	10072202	10072424	10072202	10072424	9B	10055611	9B	9864618
Jockey-6	1	1.688	4990	1.688	12132	X:10077414-10077557	10077414	10077557	10077414	10077557	9B	10055611	9B	9864618
1.688	3	Jockey-6	12132	DNAREP1	5661	X:10089689-10090773	10089689	10090035	10090436	10090773	9B	10055611	9B	9864618
DNAREP1	1	1.688	5661	Gypsy-31	1151	X:10096434-10096747	10096434	10096747	10096434	10096747	9B	10055611	9B	9864618
Gypsy-31	1	DNAREP1	1151	DNAREP1	11633	X:10097898-10097937	10097898	10097937	10097898	10097937	9B	10055611	9B	9864618
DNAREP1	1	Gypsy-31	11633	1.688	3609	X:10109570-10109629	10109570	10109629	10109570	10109629	9B	10055611	9B	9864618
1.688	2	DNAREP1	3609	HOBO	123	X:10113238-10113671	10113238	10113440	10113587	10113671	9B	10055611	9B	9864618
HOBO 193 287	1	1.688	123	HOBO	-1	X:10113794-10113889	10113794	10113889	10113794	10113889	9B	10055611	9B	9864618
HOBO 2 254	1	HOBO	-1	Jockey-3	6065	X:10113888-10114100	10113888	10114100	10113888	10114100	9B	10055611	9B	9864618
Jockey-3	1	HOBO	6065	REP-1	5231	X:10120165-10120206	10120165	10120206	10120165	10120206	9B	10055611	9B	9864618
REP-1	1	Jockey-3	5231	HeT-A3	1904	X:10125437-10125504	10125437	10125504	10125437	10125504	9B	10055611	9B	9864618
HeT-A3	1	REP-1	1904	1.688	32469	X:10127408-10127489	10127408	10127489	10127408	10127489	9B	10055611	9B	9864618
1.688	9	HeT-A3	32469	CR1-4	5647	X:10159958-10163860	10159958	10160109	10163717	10163860	9B	10055611	9B	9864618
CR1-4	1	1.688	5647	Jockey-3	4973	X:10169507-10169564	10169507	10169564	10169507	10169564	9B	10055611	9B	9864618
Jockey-3	1	CR1-4	4973	1.688	9124	X:10174537-10174602	10174537	10174602	10174537	10174602	9B	10055611	9B	9864618
1.688	3	Jockey-3	9124	1.688	20535	X:10183726-10184652	10183726	10184082	10184443	10184652	9B	10055611	9B	9864618
1.688	5	1.688	20535	Jockey-3	1041	X:10205187-10206748	10205187	10205274	10206388	10206748	9B	10055611	9C	10192857
Jockey-3	1	1.688	1041	Transib-1	5217	X:10207789-10207818	10207789	10207818	10207789	10207818	9B	10055611	9C	10192857
Transib-1	1	Jockey-3	5217	DNAREP1	3	X:10213035-10213096	10213035	10213096	10213035	10213096	9B	10055611	9C	10192857
DNAREP1	1	Transib-1	3	Jockey-3	18483	X:10213099-10213207	10213099	10213207	10213099	10213207	9B	10055611	9C	10192857
Jockey-3	2	DNAREP1	18483	R1A	1	X:10231690-10231986	10231690	10231839	10231916	10231986	9B	10055611	9C	10192857
R1A	1	Jockey-3	1	Jockey-3	1	X:10231987-10232058	10231987	10232058	10231987	10232058	9B	10055611	9C	10192857
Jockey-3	1	R1A	1	Gypsy8-I	1644	X:10232059-10232087	10232059	10232087	10232059	10232087	9B	10055611	9C	10192857
Gypsy8-I	1	Jockey-3	1644	Jockey-3	81	X:10233731-10233820	10233731	10233820	10233731	10233820	9B	10055611	9C	10192857
Jockey-3	1	Gypsy8-I	81	Jockey-3	2554	X:10233901-10234229	10233901	10234229	10233901	10234229	9B	10055611	9C	10192857
Jockey-3	1	Jockey-3	2554	Jockey-6	908	X:10236783-10236889	10236783	10236889	10236783	10236889	9B	10055611	9C	10192857
Jockey-6	1	Jockey-3	908	TART	329	X:10237797-10237887	10237797	10237887	10237797	10237887	9B	10055611	9C	10192857
TART	1	Jockey-6	329	ROO	1	X:10238216-10238242	10238216	10238242	10238216	10238242	9B	10055611	9C	10192857
ROO	1	TART	1	1.688	22904	X:10238243-10238306	10238243	10238306	10238243	10238306	9B	10055611	9C	10192857
1.688	51	ROO	22904	1.688	21179	X:10261210-10279298	10261210	10261522	10279107	10279298	9B	10055611	9D	10260125
1.688	1	1.688	21179	BEL-5	5179	X:10300477-10300507	10300477	10300507	10300477	10300507	9B	10055611	9D	10260125
BEL-5	1	1.688	5179	1.688	27826	X:10305686-10305723	10305686	10305723	10305686	10305723	9B	10055611	9D	10260125
1.688	2	BEL-5	27826	1.688	16005	X:10333549-10333962	10333549	10333737	10333794	10333962	9B	10055611	9D	10260125
1.688	3	1.688	16005	Jockey-6	1891	X:10349967-10351141	10349967	10350319	10351047	10351141	9B	10055611	9D	10260125
Jockey-6	1	1.688	1891	TART	5486	X:10353032-10353140	10353032	10353140	10353032	10353140	9B	10055611	9D	10260125
TART	1	Jockey-6	5486	PROTOP	10548	X:10358626-10358962	10358626	10358962	10358626	10358962	9B	10055611	9D	10260125
PROTOP	1	TART	10548	1.688	3256	X:10369510-10369563	10369510	10369563	10369510	10369563	9B	10055611	9D	10260125
